f,amplitude_ 1,amplitude_ 2,amplitude_ 3,amplitude_ 4,amplitude_ 5,amplitude_ 6,amplitude_ 7,amplitude_ 8,amplitude_ 9,amplitude_10,amplitude_11,amplitude_12
0,0.00150503258428203,0.00270543955910352,0.00289922665689239,0.00309308080722611,0.00308522835510483,0.00297473943646117,0.00293064305024931,0.00290854247167005,0.00292342974505242,0.00281317850427423,0.00266098349373529,0.00156168552887582
0.0960756968886702,0.00280157692157549,0.00496314552658879,0.00530970950628051,0.00563341162341685,0.00561018389966511,0.00533380103170737,0.00523854959463249,0.00523303448987249,0.00528089839063437,0.00511756516682369,0.00484784632496444,0.00285528220294502
0.19215139377734,0.00227739579648191,0.00378563041771625,0.00402297868317109,0.00418378092238547,0.0041375633943262,0.00371491850954253,0.00360240145765372,0.00369318494097725,0.00378704232065001,0.00376442424627666,0.00357635418701296,0.00215033632464581
0.288227090666011,0.00172068735562204,0.00235136956363497,0.00243994484138343,0.00240665697106273,0.00232695968315086,0.00170646682336063,0.00155863605561899,0.00175603287969047,0.00189917444046336,0.0020255576681945,0.00194215580389223,0.00131228268984288
0.384302787554681,0.00145454290818655,0.00145087897139066,0.00138556556115952,0.00122151102175305,0.00116566279498715,0.000619299665316295,0.000392081815240087,0.000380881079060931,0.000508462287356724,0.00069543973663629,0.000752377647411023,0.000915023618956022
0.480378484443351,0.00143820849838679,0.00153101313213404,0.00144002166824436,0.00131881660783463,0.00138273826392644,0.00131129919327933,0.00122519691971293,0.0010514903979997,0.00102876145922686,0.00108789701263958,0.00118013028731991,0.0011566810556712
0.576454181332021,0.00133089658003861,0.00159775232319206,0.00153315442957904,0.00140611862516347,0.00148897452903657,0.00127021170630926,0.00116516138164459,0.0011082683434575,0.0011650938449662,0.00138594437101372,0.00148159319325786,0.00132789897485927
0.672529878220692,0.000961539733964331,0.00116845408813776,0.00115281803126455,0.00109202472556982,0.0011573600056719,0.000614134654400716,0.000422473466545973,0.000505118894079841,0.000684232276402185,0.00106321219189508,0.00115487028523967,0.00118435278382218
0.768605575109362,0.000367117285460694,0.000434563886176191,0.000526262717806493,0.000866472527554893,0.00106418820015289,0.000949637767873222,0.000848043188452899,0.000530106468454601,0.000465863533415058,0.000379456680367334,0.000431259594794011,0.000777882540431135
0.864681271998032,0.000138652952990836,0.000380244794222366,0.000405447123444902,0.000819153621415779,0.000942011639322219,0.00122628453957213,0.00132092150060616,0.000909900790356702,0.000731265598603174,0.000205466896749823,0.000249866734490304,0.000428592055797326
0.960756968886702,0.000204180480676949,0.000372975405778904,0.000407582527576805,0.000431575312085107,0.000346099143278204,0.000596042255421571,0.000772877523607784,0.000503875219430763,0.000360006609492494,0.000235234838323088,0.00022875051136883,0.000336580432757287
