f,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6
0,5.47675125807508e-09,2.13440814368e-08,1.08671433626908e-07,7.86759303369144e-07,5.68321873197201e-07,1.20323853480176e-06
0.0750591381942736,0.000944420927263567,0.0017664656676805,0.00188365744874583,0.00177122373165049,0.00177706917977525,0.00163797280324291
0.150118276388547,0.00285418068625166,0.00487966314781286,0.00490481647791951,0.00422035846075111,0.00474322486963687,0.00460488090346772
0.225177414582821,0.0046700434257268,0.00558830494614031,0.00458550080736738,0.00203240131006733,0.00500579238733227,0.00560580165269452
0.300236552777094,0.00782058485522279,0.00693647040243755,0.00652933647971385,0.00616260350549882,0.00650713843667133,0.00720530388603256
0.375295690971368,0.0119826215209332,0.0130588346260641,0.0134494551168808,0.0138135361623824,0.0119567030429695,0.0127784178396623
0.450354829165642,0.0132195221360515,0.0153115694596681,0.0136186688513363,0.0119131638462704,0.0120369339424184,0.0149983179956647
0.525413967359915,0.00933832516676333,0.00940434304422683,0.0081449463904946,0.00197875059628101,0.0075563125310087,0.00944912569235484
0.600473105554189,0.00417579585631182,0.00148334764475931,0.0139637607555728,0.0185151445183,0.0128545450900896,0.00191051362176713
0.675532243748462,0.0067670359635052,0.00808633247866658,0.0125913171504267,0.0234402183392679,0.0131624925306296,0.00782080277083583
0.750591381942736,0.0109562751299546,0.00756496811401,0.00272268409778743,0.0115947831205815,0.00239657135684715,0.00679670278148856
0.82565052013701,0.0148647145666016,0.00294411244124472,0.0177517322441137,0.00862538185167246,0.0166884247068928,0.0117770536074039
0.900709658331283,0.0139613250568355,0.0138012207952838,0.0244261494631929,0.0236332676687341,0.0249520664849124,0.0177899479117507
0.975768796525557,0.0104252886471058,0.0147442279187619,0.0157486073380548,0.0193224315212426,0.0177816941423931,0.0163392627277517
1.05082793471983,0.0196410054392003,0.0256162969636467,0.0261095878692463,0.022268600437032,0.0119526725493221,0.0076348269830872
1.1258870729141,0.0236039748455462,0.0340756581548792,0.0349228949686717,0.0333751100833084,0.0207953127641762,0.00400305607391515
1.20094621110838,0.0143921927771791,0.0188573182192166,0.0162984145327538,0.0150621180847258,0.00894491036346789,0.003174297380779
1.27600534930265,0.00445993187250313,0.00427804867644913,0.00736541063562071,0.0121858287288249,0.0110303310166964,0.00473009159463405
1.35106448749692,0.00873133770493875,0.0134654700683582,0.0144382766813808,0.0213953104779418,0.0189708702933314,0.0082049291459758
1.4261236256912,0.00887488787135761,0.0102721078954388,0.00778490454683487,0.0130540754184631,0.0134906847428234,0.00780064746484693
1.50118276388547,0.0064002219565271,0.00568913156249068,0.000974500717793403,0.00614349105228959,0.00726542837235537,0.00785162911459133
1.57624190207975,0.00462822119199472,0.0040440725013571,0.0015149431806364,0.00623502486124036,0.00599022825909569,0.00822078286019501
1.65130104027402,0.00300133680733666,0.00403581279467922,0.00139276185311463,0.00349567889652093,0.0027729462888312,0.00570206658044571
1.72636017846829,0.000925278234229382,0.00301665301815017,0.00232565946235084,0.00169236253779886,0.0019653751877685,0.00187912909604374
1.80141931666257,0.00076850708846691,0.000405192273809036,0.00288682376463542,0.00307557051807497,0.00358608750644587,0.00234136992197862
1.87647845485684,0.00113932253440171,0.00164576394360538,0.0030659801288801,0.00281168930129331,0.00182600158226299,0.00258702388512724
1.95153759305111,0.000610387745851893,0.000933281489097116,0.00128479461593149,0.00211134553823828,0.00145801745867907,0.00157829126479245
2.02659673124539,0.000267482694965661,0.00140329393996331,0.00135618869330401,0.00319013838508015,0.00274899556006858,0.000682138912702151
2.10165586943966,0.000308346575654022,0.0022087759808467,0.00173143865617702,0.00214866712060295,0.0012431942762492,0.000336488325454641
2.17671500763393,0.000924500059936667,0.00123835715720066,0.000856055158778451,0.000833698140272742,0.000834168287148889,0.00079909386191542
2.25177414582821,0.00156174949700044,0.000969913535310382,0.000830135376858163,0.000876879209474245,0.000470781988749267,0.00225756239040992
2.32683328402248,0.00152963679448421,0.00253476041160512,0.00223947799657501,0.0020671690569034,0.00229751053160327,0.00384106415633622
2.40189242221676,0.000972337290808429,0.00287034425558011,0.00345517820014736,0.00446074064988887,0.0040856769294567,0.00335631027539049
2.47695156041103,0.00253653531642822,0.00210682491423807,0.00207577243062846,0.00327013422202091,0.00241920639254594,0.00133753524149211
2.5520106986053,0.00346581619922554,0.00287036226526204,0.00214919535290044,0.00168865581433277,0.00144624851906669,0.00297570185329826
2.62706983679958,0.00169065203472852,0.00281350084363341,0.00361501362898264,0.00405292647266002,0.00328947830759724,0.00261278882297582
2.70212897499385,0.00225330618494412,0.00182579374782078,0.00130656970550304,0.0019209440754652,0.00099314667043323,0.00239215852969966
2.77718811318812,0.00505695278351109,0.00451899407917751,0.00346666494626428,0.00315187084949167,0.00334877135201304,0.0056856851056104
2.8522472513824,0.00379278448373377,0.00451385119669529,0.00473632862169846,0.00525135924425094,0.00458805547387026,0.0045950788095335
2.92730638957667,0.0017737790177193,0.000893032581573882,0.000550115788569841,0.00110706533863499,0.00136998215040072,0.00306613167125482
3.00236552777094,0.0086226585287145,0.00732605118812497,0.00654824211280121,0.00704280753225252,0.00741092260286048,0.0128025084608457
3.07742466596522,0.0130272284676162,0.0123765156465346,0.0114483316550131,0.0134346217567018,0.012899144903547,0.0200012212353036
3.15248380415949,0.0132692278050966,0.013392819131254,0.0116584074957576,0.0143396297828891,0.0135255042855609,0.0209053452227105
3.22754294235377,0.0102276262564025,0.0109081738976951,0.0086729937266404,0.0106299709452051,0.00996545708782879,0.0158913229755628
3.30260208054804,0.00574276191091626,0.00629446959930577,0.00473915489614219,0.0055199919595852,0.0049026113251658,0.00827160952402267
3.37766121874231,0.001356873502977,0.00108630871034688,0.000651714722198045,0.00168578888301057,0.000766355138882446,0.00171012195531689
3.45272035693659,0.00207752608396844,0.00291423543194541,0.0024125003747039,0.00257446496725437,0.00207528009840392,0.00217032373949325
3.52777949513086,0.00305048897303172,0.00374415667718449,0.0028811983222519,0.00281730559165425,0.00219684798156278,0.0027653716651282
3.60283863332513,0.00187505970827689,0.00199353795476104,0.00115912620198104,0.00129701648188688,0.00109582006250251,0.00152716467884504
3.67789777151941,0.000357358275351905,0.000673029887639355,0.000853299473226686,0.000710995012772483,0.00115228263715611,0.000793854063499165
3.75295690971368,0.0018649456672736,0.0016611140434162,0.00143115265038921,0.00112799489872957,0.00129761860609055,0.00177074976782304
3.82801604790795,0.0020799155196982,0.00145360935064588,0.000976225509770291,0.000739876668761199,0.000891138099411039,0.00203268219210751
3.90307518610223,0.00116222579978573,0.000787178204168776,0.000668644842506472,0.00075833389410111,0.000564656338711689,0.00146919667772528
3.9781343242965,0.000506573814317991,0.000352602708141315,0.000610050239441763,0.000933698686437146,0.000288696167836886,0.000746281715502522
4.05319346249077,0.00142339533521619,0.000650104846168692,0.000398055196658649,0.000350179191518074,0.000422933010211828,0.00148818407290418
4.12825260068505,0.00157225276734859,0.0012749887644047,0.00132164564493457,0.00133476812700954,0.00142942436459749,0.00196868265375844
4.20331173887932,0.000747029906941656,0.0014184847731864,0.00193396002933665,0.00237731474994053,0.00185761777353911,0.00141958915681725
4.2783708770736,0.000411316584658718,0.000746721865648126,0.00130590419109614,0.00186015642264264,0.0011598335463228,0.000846707261747023
4.35343001526787,0.000911146293295534,0.000236320096276654,0.000190717891507972,0.000640504626887244,0.000869456055031359,0.00120346995801312
4.42848915346214,0.000435417758190861,0.000538631491580714,0.00089368562538136,0.00147840399901534,0.00139394871279161,0.000705353898945327
4.50354829165642,0.000878229377954381,0.000153486089276807,0.00031046796998303,0.00102164088473,0.000676354114173161,0.000641375635444831
4.57860742985069,0.00134514709317996,0.00106652744266897,0.000939405596146782,0.000646218361469932,0.000729229030212349,0.00142925395727978
4.65366656804496,0.000848124551762659,0.0011797947588867,0.00143255616411789,0.00159400032412535,0.00131452351857869,0.00102594706200922
4.72872570623924,6.98095367747609e-05,0.000339193466694419,0.000716040884370803,0.00100081226936401,0.000587193424250601,0.000213083850652642
4.80378484443351,0.000512012595785024,0.000606231302771665,0.000377693946534486,0.000560189445379591,0.00068578243896105,0.00101227569815716
4.87884398262779,0.000176641035530181,0.000689037635927198,0.000727768402137931,0.00119005327191603,0.00119258229777146,0.00073456347965741
4.95390312082206,0.000462844367003665,0.000356171821690996,0.000150994772781315,0.000536015040375683,0.00058377823894792,0.00028840658790703
5.02896225901633,0.000740181479831213,0.000863345847463129,0.000623614273144347,0.000676443774838225,0.00050757186812051,0.00103840941544606
5.10402139721061,0.000404875451599415,0.000746376371658604,0.000742026055920081,0.00112471273571547,0.000916892567595844,0.000857835385904271
