t       ,       ub_mid  ,       ub_quart
  1.0323254139668827,         0.0003689765821316,        -0.0062759576083488
  1.0587952963762901,         0.0003577726691154,        -0.0067125635861262
  1.0852651787856973,         0.0003939391666400,        -0.0072301922871635
  1.1117350611951045,         0.0004546154449708,        -0.0077862505090692
  1.1382049436045119,         0.0005126194585884,        -0.0084150564068494
  1.1646748260139190,         0.0005800170406889,        -0.0091362958982452
  1.1911447084233262,         0.0006875248600138,        -0.0098993969051927
  1.2176145908327336,         0.0008091785404448,        -0.0106746558457130
  1.2440844732421408,         0.0008748619448012,        -0.0114543848232990
  1.2705543556515480,         0.0008655254973698,        -0.0121982309488973
  1.2970242380609553,         0.0008270036176122,        -0.0128892378452384
  1.3234941204703625,         0.0007890589357657,        -0.0135501677989950
  1.3499640028797699,         0.0007487132203509,        -0.0141787520071474
  1.3764338852891771,         0.0007128709838782,        -0.0147523391972651
  1.4029037676985843,         0.0006858342542602,        -0.0152594381305915
  1.4293736501079917,         0.0006522103543221,        -0.0156934823521327
  1.4558435325173988,         0.0006147423109445,        -0.0160600159333541
  1.4823134149268060,         0.0006009006200648,        -0.0163684242235248
  1.5087832973362134,         0.0006019109656553,        -0.0166101090828535
  1.5352531797456206,         0.0005669208886650,        -0.0167576444678547
  1.5617230621550278,         0.0004583660284206,        -0.0167906892873248
  1.5881929445644352,         0.0002875191960292,        -0.0167218083105003
  1.6146628269738423,         0.0001019288402718,        -0.0165929304842797
  1.6411327093832495,        -0.0000669176165649,        -0.0164572951245199
  1.6676025917926569,        -0.0002228582358838,        -0.0163502752529719
  1.6940724742020641,        -0.0003726054929765,        -0.0162652844885426
  1.7205423566114713,        -0.0004988807267116,        -0.0161927395115258
  1.7470122390208787,        -0.0005917050312197,        -0.0161733231995653
  1.7734821214302858,        -0.0006578617916271,        -0.0162598185425840
  1.7999520038396930,        -0.0006905340435030,        -0.0164396026412728
  1.8264218862491004,        -0.0006977575332425,        -0.0166709262072772
  1.8528917686585076,        -0.0007333300686078,        -0.0169382044533738
  1.8793616510679148,        -0.0008487693124022,        -0.0172396659746048
  1.9058315334773221,        -0.0010243840275701,        -0.0175731673305289
  1.9323014158867293,        -0.0012126809891603,        -0.0179246020371488
  1.9587712982961365,        -0.0014150872676344,        -0.0182958710700305
  1.9852411807055439,        -0.0016465981079892,        -0.0187170091919937
  2.0117110631149511,        -0.0018806036801294,        -0.0192021736814606
  2.0381809455243585,        -0.0020723056324573,        -0.0197142710640929
  2.0646508279337654,        -0.0022110774738169,        -0.0202506640733861
  2.0911207103431728,        -0.0023076308410167,        -0.0208885199703335
  2.1175905927525802,        -0.0023601283628203,        -0.0216284752359738
  2.1440604751619872,        -0.0023765194492871,        -0.0223633902942613
  2.1705303575713946,        -0.0024087753377545,        -0.0230336737220657
  2.1970002399808020,        -0.0025168964541624,        -0.0236449289266597
  2.2234701223902089,        -0.0026965753529664,        -0.0241853853790164
  2.2499400047996163,        -0.0028941290142981,        -0.0246554135440679
  2.2764098872090237,        -0.0030967007382344,        -0.0250719153022385
  2.3028797696184307,        -0.0033424037254303,        -0.0254139695512230
  2.3293496520278381,        -0.0036190895426687,        -0.0256718330477809
  2.3558195344372455,        -0.0038707815630248,        -0.0258779630691993
  2.3822894168466524,        -0.0040909068729554,        -0.0260454076439717
  2.4087592992560598,        -0.0042919038934884,        -0.0261720186614401
  2.4352291816654672,        -0.0044657111522233,        -0.0262561705843302
  2.4616990640748742,        -0.0046325857805678,        -0.0262750206063915
  2.4881689464842816,        -0.0048522192613513,        -0.0262266889882790
  2.5146388288936889,        -0.0051495628129991,        -0.0261234308595094
  2.5411087113030959,        -0.0054857450731092,        -0.0259526328659372
  2.5675785937125033,        -0.0058274851279548,        -0.0257135209053716
  2.5940484761219107,        -0.0061982727126665,        -0.0254564243323022
  2.6205183585313181,        -0.0066275837592575,        -0.0252081798872456
  2.6469882409407250,        -0.0070657943222172,        -0.0249466613973810
  2.6734581233501324,        -0.0074296485029219,        -0.0246924608238671
  2.6999280057595398,        -0.0077029036660379,        -0.0245221673127743
  2.7263978881689468,        -0.0079091940191960,        -0.0244761972260610
  2.7528677705783542,        -0.0080509157377298,        -0.0244989258675012
  2.7793376529877616,        -0.0081402024843068,        -0.0245232101316828
  2.8058075353971685,        -0.0082325627039295,        -0.0245420199285172
  2.8322774178065759,        -0.0083722481011532,        -0.0245715956183311
  2.8587473002159833,        -0.0085426234259669,        -0.0246015697450508
  2.8852171826253903,        -0.0087274137632262,        -0.0245827935132807
  2.9116870650347977,        -0.0089630476492768,        -0.0244899754492308
  2.9381569474442051,        -0.0092756733354992,        -0.0243700489603867
  2.9646268298536120,        -0.0096151934499641,        -0.0242955344946106
  2.9910967122630194,        -0.0098923152648649,        -0.0242838515372044
  3.0175665946724268,        -0.0100764457072802,        -0.0243135539472746
  3.0440364770818338,        -0.0102129428896169,        -0.0243858900689906
  3.0705063594912412,        -0.0103447212086191,        -0.0244996537765053
  3.0969762419006486,        -0.0104770345133775,        -0.0246209176874239
  3.1234461243100555,        -0.0106074274337198,        -0.0247218753381506
  3.1499160067194629,        -0.0107496938112291,        -0.0248023705302893
  3.1763858891288703,        -0.0109206795943467,        -0.0248422451455314
  3.2028557715382773,        -0.0111391529715283,        -0.0248102992302334
  3.2293256539476847,        -0.0114247750246945,        -0.0246995377436936
  3.2557955363570921,        -0.0117715421136150,        -0.0245049814150679
  3.2822654187664990,        -0.0121232303690807,        -0.0242435193693757
  3.3087353011759064,        -0.0124114196843437,        -0.0239685714208882
  3.3352051835853138,        -0.0126419411278115,        -0.0237093632124798
  3.3616750659947208,        -0.0128704736896747,        -0.0234397522530387
  3.3881449484041282,        -0.0131011125328006,        -0.0231179430631606
  3.4146148308135356,        -0.0133032688217191,        -0.0227327206996518
  3.4410847132229425,        -0.0134953935260711,        -0.0223329577542300
  3.4675545956323499,        -0.0137223927988812,        -0.0219521450182975
  3.4940244780417573,        -0.0140046821215396,        -0.0215222618240736
  3.5204943604511643,        -0.0143445668875493,        -0.0209708768884922
  3.5469642428605717,        -0.0147523567990598,        -0.0203438639036362
  3.5734341252699791,        -0.0152201917251680,        -0.0197268712706299
  3.5999040076793860,        -0.0156726923694328,        -0.0191376980526046
  3.6263738900887934,        -0.0160340282761145,        -0.0185579487010630
  3.6528437724982008,        -0.0163136979396666,        -0.0179986373717216
  3.6793136549076078,        -0.0165611772243350,        -0.0174900165764412
  3.7057835373170152,        -0.0167621771800062,        -0.0170403769469333
  3.7322534197264225,        -0.0168581742233060,        -0.0166232813212551
  3.7587233021358295,        -0.0168591096816992,        -0.0162187630630292
  3.7851931845452369,        -0.0168383000915765,        -0.0158317792981891
  3.8116630669546443,        -0.0168512565324189,        -0.0154414230590965
  3.8381329493640512,        -0.0169101315847207,        -0.0149973875921237
  3.8646028317734586,        -0.0170098204411739,        -0.0144743895829183
  3.8910727141828660,        -0.0171365701402375,        -0.0139208096229499
  3.9175425965922730,        -0.0172610748338590,        -0.0133946474798989
  3.9440124790016804,        -0.0173582681548042,        -0.0128954938404394
  3.9704823614110878,        -0.0174375181780998,        -0.0124065961573505
  3.9969522438204947,        -0.0175113497930655,        -0.0119303150493510
  4.0234221262299021,        -0.0175441235865363,        -0.0114861353859383
  4.0498920086393095,        -0.0174907178619217,        -0.0111018837040070
  4.0763618910487169,        -0.0173803241502831,        -0.0107814032716806
  4.1028317734581243,        -0.0172894588335073,        -0.0104605885337059
  4.1293016558675308,        -0.0172510792759890,        -0.0100656336055086
  4.1557715382769382,        -0.0172647033517005,        -0.0095938442576000
  4.1822414206863456,        -0.0173349351660608,        -0.0090798722686455
  4.2087113030957530,        -0.0174443333077381,        -0.0085391983790010
  4.2351811855051604,        -0.0175574402645350,        -0.0079581423290477
  4.2616510679145678,        -0.0176651636719834,        -0.0073196188548077
  4.2881209503239743,        -0.0177820718322920,        -0.0066565172331218
  4.3145908327333817,        -0.0178969163709363,        -0.0060354169875157
  4.3410607151427891,        -0.0179558642780304,        -0.0054656993749275
  4.3675305975521965,        -0.0179189423093941,        -0.0049188608443453
  4.3940004799616039,        -0.0178272506258014,        -0.0044043509900363
  4.4204703623710113,        -0.0177730321359442,        -0.0039320270277652
  4.4469402447804178,        -0.0177904393552274,        -0.0034565958930829
  4.4734101271898252,        -0.0178445493186371,        -0.0029369625632316
  4.4998800095992326,        -0.0179233587681125,        -0.0023919873591753
  4.5263498920086400,        -0.0180486449119719,        -0.0018601634153353
  4.5528197744180474,        -0.0182189791660230,        -0.0013370750259109
  4.5792896568274548,        -0.0184045663313013,        -0.0007835196518033
  4.6057595392368613,        -0.0185773678321351,        -0.0002027338306005
  4.6322294216462687,        -0.0187061317635440,         0.0003373238649333
  4.6586993040556761,        -0.0187380930099392,         0.0007824509012366
  4.6851691864650835,        -0.0186425291252752,         0.0011523507561101
  4.7116390688744909,        -0.0184579668711055,         0.0015048255155153
  4.7381089512838983,        -0.0182502002222707,         0.0018726723874222
  4.7645788336933048,        -0.0180387418838804,         0.0022521827263690
  4.7910487161027122,        -0.0178047087538783,         0.0026380903593231
  4.8175185985121196,        -0.0175589065565656,         0.0030386597050339
  4.8439884809215270,        -0.0173399621650317,         0.0034723601768932
  4.8704583633309344,        -0.0171670921851519,         0.0039589696832443
  4.8969282457403418,        -0.0170274272308316,         0.0044829905769777
  4.9233981281497483,        -0.0168941218528603,         0.0049894788496412
  4.9498680105591557,        -0.0167315868972512,         0.0054371002310733
  4.9763378929685631,        -0.0165023496074947,         0.0058230319515247
  5.0028077753779705,        -0.0162046631667209,         0.0061482232046458
  5.0292776577873779,        -0.0158910175944150,         0.0064099646226491
  5.0557475401967853,        -0.0156002204467001,         0.0066317386646542
  5.0822174226061918,        -0.0153128371860888,         0.0068472428121775
  5.1086873050155992,        -0.0150085909439435,         0.0070588383993158
  5.1351571874250066,        -0.0147256225725759,         0.0072557888826178
  5.1616270698344140,        -0.0145269441419808,         0.0074556173534450
  5.1880969522438214,        -0.0144171991398341,         0.0076980866908998
  5.2145668346532288,        -0.0143428487396941,         0.0079973644745665
  5.2410367170626362,        -0.0142589572639726,         0.0083065005656986
  5.2675065994720427,        -0.0141443728612619,         0.0085462709049210
  5.2939764818814501,        -0.0139768794151149,         0.0087026678866760
  5.3204463642908575,        -0.0137467475175272,         0.0088355150195340
  5.3469162467002649,        -0.0134810703541046,         0.0089571702977508
  5.3733861291096723,        -0.0132097365350197,         0.0090248002456831
  5.3998560115190797,        -0.0129197265377982,         0.0090426959480368
  5.4263258939284862,        -0.0125995376971348,         0.0090599992243600
  5.4527957763378936,        -0.0123018337618698,         0.0091145130305877
  5.4792656587473010,        -0.0121002201196991,         0.0092264494602350
  5.5057355411567084,        -0.0119975583769647,         0.0093895794980398
  5.5322054235661158,        -0.0119358611498423,         0.0095785663098215
  5.5586753059755232,        -0.0118686671144916,         0.0097792071971513
  5.5851451883849297,        -0.0117725824414915,         0.0099743915082579
  5.6116150707943371,        -0.0116346442145083,         0.0101445776248521
  5.6380849532037445,        -0.0114526887980141,         0.0102927003258685
  5.6645548356131519,        -0.0112266732079146,         0.0104208321440406
  5.6910247180225593,        -0.0109470703423159,         0.0105171394785073
  5.7174946004319667,        -0.0106003587000443,         0.0105784462890939
  5.7439644828413732,        -0.0102041125328434,         0.0106187024617013
  5.7704343652507806,        -0.0098207395540554,         0.0106621790240664
  5.7969042476601880,        -0.0095063176114840,         0.0107411054912071
  5.8233741300695954,        -0.0092517233008462,         0.0108731904001423
  5.8498440124790028,        -0.0090093000883881,         0.0110272206229693
  5.8763138948884102,        -0.0087626430905364,         0.0111400490909399
  5.9027837772978167,        -0.0085235020064418,         0.0111878504258458
  5.9292536597072241,        -0.0082800801918815,         0.0112014133248916
  5.9557235421166315,        -0.0080064370277269,         0.0111863106909153
  5.9821934245260389,        -0.0076993740999654,         0.0110920309656470
  6.0086633069354463,        -0.0073628864723740,         0.0108840645893892
  6.0351331893448537,        -0.0069932505879283,         0.0105992681332995
  6.0616030717542602,        -0.0066147474527199,         0.0103093779804624
  6.0880729541636676,        -0.0062920401939464,         0.0100508793762586
  6.1145428365730750,        -0.0060683951885368,         0.0098165628118262
  6.1410127189824824,        -0.0059201480293662,         0.0096060960035051
  6.1674826013918898,        -0.0057921944326795,         0.0094333800051519
  6.1939524838012971,        -0.0056661648199478,         0.0092923806414345
  6.2204223662107037,        -0.0055678211068400,         0.0091617447507816
  6.2468922486201111,        -0.0054881518380222,         0.0090346051443491
  6.2733621310295185,        -0.0053687884884712,         0.0089139173495757
  6.2998320134389258,        -0.0051709158665033,         0.0087827171791812
  6.3263018958483332,        -0.0048980554731343,         0.0086069632906773
  6.3527717782577406,        -0.0045719953478632,         0.0083837523063806
  6.3792416606671472,        -0.0042258840957012,         0.0081597930247184
  6.4057115430765545,        -0.0039079432180115,         0.0079827963210007
  6.4321814254859619,        -0.0036470533761588,         0.0078604826097744
  6.4586513078953693,        -0.0034306386796309,         0.0077762364433802
  6.4851211903047767,        -0.0032446259832026,         0.0077171813500942
  6.5115910727141841,        -0.0031063509428641,         0.0076875161972940
  6.5380609551235906,        -0.0030360677477044,         0.0076991561565169
  6.5645308375329980,        -0.0030059096986643,         0.0077361381100967
  6.5910007199424054,        -0.0029541309534643,         0.0077489759276299
  6.6174706023518128,        -0.0028490601302115,         0.0076916665338253
  6.6439404847612202,        -0.0026955290236578,         0.0075626181941475
  6.6704103671706276,        -0.0025043512335025,         0.0074079223980965
  6.6968802495800341,        -0.0023009122764862,         0.0072617693356763
  6.7233501319894415,        -0.0021276554467486,         0.0071158588380810
  6.7498200143988489,        -0.0019957618382563,         0.0069636922591935
  6.7762898968082563,        -0.0018720339672899,         0.0068263249262530
  6.8027597792176637,        -0.0017489867861100,         0.0067205995139292
  6.8292296616270711,        -0.0016696992254113,         0.0066315218663047
  6.8556995440364785,        -0.0016522912808517,         0.0065401328349710
  6.8821694264458850,        -0.0016450904658243,         0.0064465418189852
  6.9086393088552924,        -0.0015838112923410,         0.0063366300249315
  6.9351091912646998,        -0.0014551091750786,         0.0061632697921341
  6.9615790736741072,        -0.0012842714530641,         0.0058975894797868
  6.9880489560835146,        -0.0010967679790822,         0.0055751786407066
  7.0145188384929220,        -0.0009061789434564,         0.0052503439578573
  7.0409887209023285,        -0.0007253097247197,         0.0049297317160018
  7.0674586033117359,        -0.0005741786291988,         0.0045941381609202
  7.0939284857211433,        -0.0004673022490069,         0.0042595257136009
  7.1203983681305507,        -0.0004182474266301,         0.0039787641489373
  7.1468682505399581,        -0.0004508908096368,         0.0037836487943407
  7.1733381329493655,        -0.0005660560319185,         0.0036490297018685
  7.1998080153587720,        -0.0007091816789304,         0.0035227156854827
  7.2262778977681794,        -0.0008058524142012,         0.0033736806268302
  7.2527477801775868,        -0.0008306436606374,         0.0032033387695470
  7.2792176625869942,        -0.0008061163848199,         0.0030201289032211
  7.3056875449964016,        -0.0007433146329736,         0.0028300915179442
  7.3321574274058090,        -0.0006360648208848,         0.0026332490709862
  7.3586273098152155,        -0.0004888194589700,         0.0024257397927648
  7.3850971922246229,        -0.0003214160903236,         0.0022239116901602
  7.4115670746340303,        -0.0001598359356453,         0.0020606124723208
  7.4380369570434377,        -0.0000383734124496,         0.0019603735947076
  7.4645068394528451,         0.0000085954605982,         0.0019225294362224
  7.4909767218622525,        -0.0000109264159978,         0.0019329349825677
  7.5174466042716590,        -0.0000471077502299,         0.0019770313841198
  7.5439164866810664,        -0.0000641806856273,         0.0020247178299371
  7.5703863690904738,        -0.0000740852431867,         0.0020441227269453
  7.5968562514998812,        -0.0000958214481782,         0.0020358771325956
  7.6233261339092886,        -0.0001019092803506,         0.0020192481253892
  7.6497960163186960,        -0.0000560024212406,         0.0019840375317189
  7.6762658987281025,         0.0000259634830051,         0.0018966535786714
  7.7027357811375099,         0.0001012984701693,         0.0017626822235795
  7.7292056635469173,         0.0001497404235205,         0.0016410983993522
  7.7556755459563247,         0.0001578993737181,         0.0015825964825544
  7.7821454283657321,         0.0001067681390072,         0.0015758786684912
  7.8086153107751395,         0.0000098429545024,         0.0015714199603903
  7.8350851931845460,        -0.0000819722089427,         0.0015519978629848
  7.8615550755939534,        -0.0001384560958078,         0.0015320673736651
  7.8880249580033608,        -0.0001736156680202,         0.0015028710468813
  7.9144948404127682,        -0.0001963702268796,         0.0014317497077681
  7.9409647228221756,        -0.0001753131782406,         0.0013029332976110
  7.9674346052315830,        -0.0000785154183601,         0.0011284612451632
  7.9939044876409895,         0.0000754805102103,         0.0009174627582496
  8.0203743700503978,         0.0002312472549134,         0.0006827738691420
  8.0468442524598043,         0.0003469633677035,         0.0004578475775048
  8.0733141348692108,         0.0004073691588421,         0.0002697566424547
  8.0997840172786191,         0.0004073138201364,         0.0001261681973892
  8.1262538996880256,         0.0003536756629442,         0.0000218703084422
  8.1527237820974339,         0.0002643538410818,        -0.0000531599409873
  8.1791936645068404,         0.0001466426540005,        -0.0001021817601224
  8.2056635469162487,        -0.0000017904381596,        -0.0001228722350906
  8.2321334293256552,        -0.0001536224183289,        -0.0001296882056995
  8.2586033117350617,        -0.0002528118164085,        -0.0001532652199642
  8.2850731941444700,        -0.0002657176328536,        -0.0002137706577682
  8.3115430765538765,        -0.0002113650090925,        -0.0003101122729896
  8.3380129589632848,        -0.0001342623508039,        -0.0004081039539570
  8.3644828413726913,        -0.0000592441308032,        -0.0004582798147712
  8.3909527237820978,         0.0000094889335225,        -0.0004522704583172
  8.4174226061915061,         0.0000623401326765,        -0.0004169562346256
  8.4438924886009126,         0.0000860662170640,        -0.0003573112821480
  8.4703623710103209,         0.0000849968098297,        -0.0002467039158069
  8.4968322534197274,         0.0000649575631960,        -0.0000749092663064
  8.5233021358291357,         0.0000159603566275,         0.0001160148217695
  8.5497720182385422,        -0.0000503811502622,         0.0002733069534612
  8.5762419006479487,        -0.0000806950450278,         0.0003827089264225
  8.6027117830573570,        -0.0000437099337534,         0.0004482607205799
  8.6291816654667635,         0.0000276747257823,         0.0004627850061579
  8.6556515478761717,         0.0000848011718786,         0.0004254881902916
  8.6821214302855783,         0.0001233623635953,         0.0003621682663293
  8.7085913126949865,         0.0001625528144798,         0.0002973746775140
  8.7350611951043931,         0.0001895083328653,         0.0002302476543901
  8.7615310775137996,         0.0001730754384763,         0.0001545132272730
  8.7880009599232078,         0.0001024071009231,         0.0000883200242438
  8.8144708423326144,        -0.0000077739745985,         0.0000642515439067
  8.8409407247420226,        -0.0001366441672855,         0.0000775544715531
  8.8674106071514291,        -0.0002551479220107,         0.0000816668975315
  8.8938804895608357,        -0.0003191939260565,         0.0000428973781937
  8.9203503719702439,        -0.0003080544543440,        -0.0000329633907004
  8.9468202543796505,        -0.0002462191339113,        -0.0001227160914545
  8.9732901367890587,        -0.0001623187479494,        -0.0002140335809707
  8.9997600191984652,        -0.0000549497278700,        -0.0003056807229448
  9.0262299016078735,         0.0000790012951066,        -0.0003967811764219
  9.0526997840172800,         0.0002101809660043,        -0.0004722230702231
  9.0791696664266865,         0.0002943275739735,        -0.0004974965300521
  9.1056395488360948,         0.0003118527928211,        -0.0004487213989316
  9.1321094312455013,         0.0002672234385212,        -0.0003396074663057
  9.1585793136549096,         0.0001761855934289,        -0.0002074355852092
  9.1850491960643161,         0.0000697146362878,        -0.0000783209462165
  9.2115190784737226,        -0.0000188357211770,         0.0000405057964242
  9.2379889608831309,        -0.0000781876595753,         0.0001441500460193
  9.2644588432925374,        -0.0001230045578233,         0.0002181846112321
  9.2909287257019457,        -0.0001538206470122,         0.0002519144262563
  9.3173986081113522,        -0.0001422120163296,         0.0002553234272326
  9.3438684905207605,        -0.0000787754550198,         0.0002391389963454
  9.3703383729301670,        -0.0000022535345165,         0.0002024867673736
  9.3968082553395735,         0.0000352170168526,         0.0001612471826801
  9.4232781377489818,         0.0000234703138782,         0.0001545679188597
  9.4497480201583883,        -0.0000117890256623,         0.0001967755567622
  9.4762179025677966,        -0.0000545246515790,         0.0002536473837351
  9.5026877849772031,        -0.0000990667210736,         0.0002833923978921
  9.5291576673866096,        -0.0001303612273620,         0.0002854005408394
  9.5556275497960179,        -0.0001350763821973,         0.0002784518636477
  9.5820974322054244,        -0.0001154082815804,         0.0002513267917801
  9.6085673146148327,        -0.0000705943117786,         0.0001732377801457
  9.6350371970242392,         0.0000148579363432,         0.0000361945173230
  9.6615070794336475,         0.0001366495525749,        -0.0001250610330180
  9.6879769618430540,         0.0002500043693490,        -0.0002689486475344
  9.7144468442524605,         0.0003042978504366,        -0.0003748609204923
  9.7409167266618688,         0.0002884958014339,        -0.0004364864801209
  9.7673866090712753,         0.0002283551755499,        -0.0004558294372628
  9.7938564914806836,         0.0001412549731218,        -0.0004373069469521
  9.8203263738900901,         0.0000291959368231,        -0.0003845102360508
  9.8467962562994966,        -0.0000964309494029,        -0.0003006313085621
  9.8732661387089049,        -0.0002124057637937,        -0.0001999719723797
  9.8997360211183114,        -0.0002967026151807,        -0.0001060285490753
  9.9262059035277197,        -0.0003264240682268,        -0.0000369859949995
  9.9526757859371262,        -0.0002800595343397,         0.0000019140802670
  9.9791456683465345,        -0.0001722663757762,         0.0000165914965176
 10.0056155507559410,        -0.0000532466455339,         0.0000229021108716
 10.0320854331653475,         0.0000418745316583,         0.0000440621548597
 10.0585553155747558,         0.0001141578352278,         0.0000946573654486
 10.0850251979841623,         0.0001704499838368,         0.0001662076610959
 10.1114950803935706,         0.0001956276849451,         0.0002379884544113
 10.1379649628029771,         0.0001703744232471,         0.0003080830386670
 10.1644348452123836,         0.0001051044886631,         0.0003920398127985
 10.1909047276217919,         0.0000306940394596,         0.0004774236446845
 10.2173746100311984,        -0.0000288735130749,         0.0005124646192290
 10.2438444924406067,        -0.0000595662890398,         0.0004633051833152
 10.2703143748500132,        -0.0000497089915267,         0.0003482326627437
 10.2967842572594215,        -0.0000045395538892,         0.0002080112524602
 10.3232541396688280,         0.0000404865862106,         0.0000629776568878
 10.3497240220782345,         0.0000607966660705,        -0.0000880922625985
 10.3761939044876428,         0.0000682134381953,        -0.0002344127843316
 10.4026637868970493,         0.0000724354819263,        -0.0003481931052581
 10.4291336693064576,         0.0000524374692577,        -0.0004120150044783
 10.4556035517158641,        -0.0000141130375239,        -0.0004293825996366
 10.4820734341252724,        -0.0001126409188750,        -0.0004043907672327
 10.5085433165346789,        -0.0001997814164550,        -0.0003428894315282
 10.5350131989440854,        -0.0002424521757281,        -0.0002701557860718
 10.5614830813534937,        -0.0002322438594661,        -0.0002141331015379
 10.5879529637629002,        -0.0001748179018733,        -0.0001823593980278
 10.6144228461723085,        -0.0000834959338546,        -0.0001635450961229
 10.6408927285817150,         0.0000230050629880,        -0.0001444532656363
 10.6673626109911215,         0.0001296032190150,        -0.0001238808188077
 10.6938324934005298,         0.0002316038056277,        -0.0001009690575205
 10.7203023758099363,         0.0003113199131431,        -0.0000649697626797
 10.7467722582193446,         0.0003313271346537,        -0.0000005436158932
 10.7732421406287511,         0.0002710186714368,         0.0001036432408082
 10.7997120230381594,         0.0001539619429598,         0.0002367353141224
 10.8261819054475659,         0.0000240741792899,         0.0003621222328243
 10.8526517878569724,        -0.0000914009761756,         0.0004421376892016
 10.8791216702663807,        -0.0001809333388678,         0.0004708787893998
 10.9055915526757872,        -0.0002336492853926,         0.0004659705782121
 10.9320614350851955,        -0.0002443610116634,         0.0004303116310121
 10.9585313174946020,        -0.0002183193306893,         0.0003484006008622
 10.9850011999040085,        -0.0001594418561989,         0.0002182396213678
 11.0114710823134168,        -0.0000716880655743,         0.0000718780863938
 11.0379409647228233,         0.0000232309143783,        -0.0000516573543724
 11.0644108471322316,         0.0000841574508046,        -0.0001391169152886
 11.0908807295416381,         0.0000888386917162,        -0.0001938093432282
 11.1173506119510463,         0.0000593667544822,        -0.0002145483770828
 11.1438204943604529,         0.0000310809330084,        -0.0002043768924082
 11.1702903767698594,         0.0000114174686209,        -0.0001847976603386
 11.1967602591792676,        -0.0000108756079584,        -0.0001766579831133
 11.2232301415886742,        -0.0000283163073298,        -0.0001782613523622
 11.2497000239980824,        -0.0000187405290530,        -0.0001840006509730
 11.2761699064074890,         0.0000256661086201,        -0.0002055009247193
 11.3026397888168955,         0.0000919794663625,        -0.0002532661798006
 11.3291096712263037,         0.0001605709435964,        -0.0003122838030508
 11.3555795536357103,         0.0002073358007516,        -0.0003427937577567
 11.3820494360451185,         0.0002036994126869,        -0.0003155932882956
 11.4085193184545250,         0.0001426277786904,        -0.0002371874715354
 11.4349892008639333,         0.0000485804757491,        -0.0001314228314560
 11.4614590832733398,        -0.0000514184400584,        -0.0000127483493117
 11.4879289656827464,        -0.0001488459771364,         0.0001159828371955
 11.5143988480921546,        -0.0002405536711852,         0.0002461952297463
 11.5408687305015611,        -0.0003056903824872,         0.0003594826472992
 11.5673386129109694,        -0.0003146043128380,         0.0004305792788039
 11.5938084953203759,        -0.0002577482394161,         0.0004405381712398
 11.6202783777297824,        -0.0001498595154033,         0.0003978217723605
 11.6467482601391907,        -0.0000160100488929,         0.0003306692640213
 11.6732181425485972,         0.0001125967290008,         0.0002596824452889
 11.6996880249580055,         0.0002048057715089,         0.0001901227325120
 11.7261579073674120,         0.0002505617135934,         0.0001264816788607
 11.7526277897768203,         0.0002617157679612,         0.0000792400925507
 11.7790976721862268,         0.0002408310938195,         0.0000508613081954
 11.8055675545956333,         0.0001738156026041,         0.0000317394385864
