timestep:         0.0635328000000000
yAxisLabel:vertical DOF [m]     
title:bogies vertical DOF       
uv1,    uv2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0000507021953081,  0.0000412672711930,
 -0.0002178171563254,  0.0001592648618557,
 -0.0004705506941671,  0.0002881728784924,
 -0.0007691112906306,  0.0003681706663325,
 -0.0011729190699769,  0.0004411389235428,
 -0.0017528869806070,  0.0005496631735254,
 -0.0025001481751162,  0.0006582044368306,
 -0.0033299823966908,  0.0006787250228684,
 -0.0041612212995676,  0.0005609340246109,
 -0.0048521019635072,  0.0001875432822753,
 -0.0053104502972203, -0.0005576678144794,
 -0.0056629916790356, -0.0015679401111859,
 -0.0061132782838735, -0.0025983676059953,
 -0.0067302548420500, -0.0035070554358877,
 -0.0073580165223791, -0.0044077170045260,
 -0.0078948105491338, -0.0054167429282469,
 -0.0084614386771574, -0.0064480151117054,
 -0.0091322473816588, -0.0074311335347548,
 -0.0098048689567996, -0.0084464020190393,
 -0.0104026889452568, -0.0095597441227460,
 -0.0109222138137256, -0.0107614282174519,
 -0.0113709665187292, -0.0119578004888107,
 -0.0117775836418999, -0.0129238642857669,
 -0.0120797271716543, -0.0134694409501930,
 -0.0120958432546911, -0.0135786924846813,
 -0.0116678623451528, -0.0133547504942527,
 -0.0107967024649061, -0.0128796751094809,
 -0.0097011311689372, -0.0120818839694130,
 -0.0085817919493699, -0.0109296777114458,
 -0.0074023959222259, -0.0096695534198863,
 -0.0061236999711484, -0.0085962849503291,
 -0.0049051747577254, -0.0077825457680973,
 -0.0039340487986045, -0.0071661544554565,
 -0.0032983178773194, -0.0066714589021438,
 -0.0030620033443701, -0.0062025410849251,
 -0.0031766923300257, -0.0057835958673783,
 -0.0034818420626009, -0.0055416101238957,
 -0.0039327486189405, -0.0054403546182966,
 -0.0045234852572565, -0.0053633286099879,
 -0.0051772802734257, -0.0052762306590489,
 -0.0057828384722983, -0.0052447968368543,
 -0.0062334929322919, -0.0053929835381401,
 -0.0065610214324411, -0.0057052413113689,
 -0.0068893921546028, -0.0060272679980206,
 -0.0072280127539957, -0.0062987598809115,
 -0.0075067005904009, -0.0065653538099995,
 -0.0077362238060394, -0.0068207804262688,
 -0.0079139466733079, -0.0070686990430671,
 -0.0080205702888243, -0.0073203197716505,
 -0.0081506399842964, -0.0075077704732399,
 -0.0084052054856553, -0.0076228789235161,
 -0.0087620217950605, -0.0078101703604790,
 -0.0091347750489375, -0.0082345156835546,
 -0.0095011410490503, -0.0089072992038963,
 -0.0098755962556833, -0.0097209598822270,
 -0.0102410942063812, -0.0105615562729150,
 -0.0105365826191839, -0.0113546992718860,
 -0.0107204763255368, -0.0119974306648490,
 -0.0107344390060458, -0.0123916457924441,
 -0.0104235884724794, -0.0125632760279163,
 -0.0097342282819906, -0.0125118707307090,
 -0.0087748480329870, -0.0121575888905329,
 -0.0076044829501680, -0.0115307520630140,
 -0.0062205954440551, -0.0107647019727624,
 -0.0046875310194708, -0.0099565977878800,
 -0.0031490466099394, -0.0091218392911807,
 -0.0017634021027396, -0.0082007284952498,
 -0.0006091937631954, -0.0071315648579933,
  0.0003337911031911, -0.0059190943832920,
  0.0009474575026004, -0.0044924517919359,
  0.0012086988632533, -0.0029646430551330,
  0.0013917006658274, -0.0017286105719255,
  0.0015609299265800, -0.0008707908766006,
  0.0015446328463496, -0.0001766447414385,
  0.0013734682940979,  0.0003665216467662,
  0.0012360283674611,  0.0005890034218871,
  0.0011180471493677,  0.0005320905442321,
  0.0008495845932299,  0.0004351800745479,
  0.0004217433276283,  0.0004054788529257,
  0.0000578570610389,  0.0003009702817797,
 -0.0001097477121312,  0.0000316911904522,
 -0.0002040683321556, -0.0002522268855037,
 -0.0003468151810427, -0.0003978989483119,
 -0.0004927204899022, -0.0004251366996016,
 -0.0005398749184369, -0.0004280963210232,
 -0.0004765327771098, -0.0004289144172486,
 -0.0003682916083183, -0.0003844325998436,
 -0.0002610501574588, -0.0002770792704453,
 -0.0001497985014039, -0.0001421176219484,
 -0.0000235231944060, -0.0000203990030131,
  0.0001011656993450,  0.0000775711191117,
  0.0001963441414586,  0.0001582077962322,
  0.0002504663153028,  0.0002195353484957,
  0.0002696541832086,  0.0002505459843070,
  0.0002616501967421,  0.0002463040380523,
  0.0002285851203512,  0.0002136494698700,
  0.0001730316395960,  0.0001635613144216,
  0.0001034861728841,  0.0001038751657447,
  0.0000315547712268,  0.0000399821741490,
 -0.0000336090641292, -0.0000216778089074,
 -0.0000867747210301, -0.0000737176627617,
 -0.0001246650833185, -0.0001107073473213,
 -0.0001448309923444, -0.0001307048468624,
 -0.0001465771004075, -0.0001342945972742,
 -0.0001318515063910, -0.0001232252447936,
 -0.0001046414656524, -0.0001001489590688,
 -0.0000696479235898, -0.0000688412505311,
 -0.0000314863158201, -0.0000338434975332,
  0.0000054950572719,  0.0000004223461393,
  0.0000374166797588,  0.0000303450716146,
  0.0000613260924976,  0.0000533228310308,
  0.0000755818501857,  0.0000677503394013,
  0.0000798803588047,  0.0000730617865141,
  0.0000750215477632,  0.0000697633106050,
  0.0000626415980103,  0.0000592887481684,
  0.0000449771789160,  0.0000436867646567,
  0.0000245926504876,  0.0000252812971099,
  0.0000040514182921,  0.0000063957820320,
 -0.0000143919074243, -0.0000108699195514,
 -0.0000290032332965, -0.0000248349419877,
 -0.0000386770070082, -0.0000343835864082,
 -0.0000429696598274, -0.0000390255068801,
 -0.0000420723846282, -0.0000388659855025,
 -0.0000367201074085, -0.0000345137890596,
 -0.0000280441548074, -0.0000269539524622,
 -0.0000173958753818, -0.0000173994275773,
 -0.0000061715849474, -0.0000071328347052,
  0.0000043419641861,  0.0000026435330777,
  0.0000130918958884,  0.0000109299103899,
  0.0000193453902515,  0.0000170117923988,
  0.0000227311454909,  0.0000205010409378,
  0.0000232352018885,  0.0000213377847590,
  0.0000211577130662,  0.0000197573038160,
  0.0000170414169231,  0.0000162285017670,
  0.0000115832974313,  0.0000113739823399,
  0.0000055403394512,  0.0000058832978283,
 -0.0000003600225384,  0.0000004300290524,
 -0.0000054953974151, -0.0000043990878322,
 -0.0000094030351824, -0.0000081570666099,
 -0.0000118102582746, -0.0000105680832533,
 -0.0000126405721981, -0.0000115363862407,
 -0.0000119978860714, -0.0000111344899434,
 -0.0000101330989676, -0.0000095745445103,
 -0.0000073988108334, -0.0000071681674232,
 -0.0000041985244178, -0.0000042804397806,
 -0.0000009366244151, -0.0000012837557972,
  0.0000020255767949,  0.0000014834897856,
  0.0000044037006807,  0.0000037494204173,
  0.0000060116946392,  0.0000053299820143,
  0.0000067699132031,  0.0000061380801966,
