timestep:         0.2481998199819982
yAxisLabel:vertical DOF [m]     
title:bogies vertical DOF  
uv1     ,       uv2     ,       uv3     ,       uv4     ,       uv5     ,       uv6     
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0006175013624226,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0033649597733734,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0084433362573638,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0126321888798920,        -0.0010439387658954,        -0.0010439387658954,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0121175223044113,        -0.0038042166284215,        -0.0038042166284215,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0070790256176355,        -0.0077424889030594,        -0.0077424889030594,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0005278463417188,        -0.0124464012097303,        -0.0124464012097303,        -0.0013745272873132,        -0.0013745272873132,         0.0000000000000000
  0.0044957262518171,        -0.0154107870745484,        -0.0154107870745484,        -0.0052934209585660,        -0.0052934209585660,         0.0000000000000000
  0.0050809588529507,        -0.0132662916524155,        -0.0132662916524155,        -0.0092203665490877,        -0.0092203665490877,        -0.0007467334734192
  0.0015636545258357,        -0.0071701187067489,        -0.0071701187067489,        -0.0106950338821264,        -0.0106950338821264,        -0.0032394155537786
 -0.0015094629048636,        -0.0009232318454771,        -0.0009232318454771,        -0.0111325839978224,        -0.0111325839978224,        -0.0086259709977553
 -0.0016115072976734,         0.0032292271003533,         0.0032292271003533,        -0.0114293929099577,        -0.0114293929099577,        -0.0153744793847010
 -0.0001729204984469,         0.0027599868782982,         0.0027599868782982,        -0.0104841256474870,        -0.0104841256474870,        -0.0174745063874447
  0.0010494455360704,        -0.0032939917330098,        -0.0032939917330098,        -0.0091947417628402,        -0.0091947417628402,        -0.0126266763667063
  0.0013145815738537,        -0.0098062524820345,        -0.0098062524820345,        -0.0088119701489119,        -0.0088119701489119,        -0.0060365593975040
  0.0007012268771749,        -0.0111842317255621,        -0.0111842317255621,        -0.0092586500772510,        -0.0092586500772510,        -0.0033193552318321
 -0.0001896151726707,        -0.0064819159462952,        -0.0064819159462952,        -0.0121505414187940,        -0.0121505414187940,        -0.0072208064358776
 -0.0007378570561189,         0.0009316896460196,         0.0009316896460196,        -0.0167082684497147,        -0.0167082684497147,        -0.0167365872168085
 -0.0006918754690539,         0.0058930588808822,         0.0058930588808822,        -0.0167475911822499,        -0.0167475911822499,        -0.0240647818913254
 -0.0002305135373902,         0.0059609815868010,         0.0059609815868010,        -0.0087809804007877,        -0.0087809804007877,        -0.0213995212232352
  0.0002562990795553,         0.0023326065931297,         0.0023326065931297,         0.0024086943002080,         0.0024086943002080,        -0.0098234358545432
  0.0004616588018064,        -0.0018167043018048,        -0.0018167043018048,         0.0092783908799825,         0.0092783908799825,         0.0035089807285081
  0.0003300849983967,        -0.0037941032627247,        -0.0037941032627247,         0.0086820168069954,         0.0086820168069954,         0.0111889048718799
  0.0000280996054688,        -0.0029290961322384,        -0.0029290961322384,         0.0028781374154966,         0.0028781374154966,         0.0100184372978182
 -0.0002147629973790,        -0.0004752887516627,        -0.0004752887516627,        -0.0032325179006460,        -0.0032325179006460,         0.0029609962284263
 -0.0002635792726416,         0.0016505363182713,         0.0016505363182713,        -0.0058007932214899,        -0.0058007932214899,        -0.0041369463764954
 -0.0001373544764629,         0.0022193750312533,         0.0022193750312533,        -0.0041385238429528,        -0.0041385238429528,        -0.0068843073932772
  0.0000416836638943,         0.0012743867390174,         0.0012743867390174,        -0.0003428741797241,        -0.0003428741797241,        -0.0046870358689318
  0.0001496604978334,        -0.0002178683553897,        -0.0002178683553897,         0.0027032991831965,         0.0027032991831965,        -0.0001533121657674
  0.0001379265116747,        -0.0011978015991794,        -0.0011978015991794,         0.0033096827162374,         0.0033096827162374,         0.0033270502963735
  0.0000440358836482,        -0.0011903264055619,        -0.0011903264055619,         0.0017197980590486,         0.0017197980590486,         0.0038727046119189
 -0.0000532594890239,        -0.0004500783150513,        -0.0004500783150513,        -0.0005289655291411,        -0.0005289655291411,         0.0018899726607620
 -0.0000930470940831,         0.0003805183306335,         0.0003805183306335,        -0.0018818434183360,        -0.0018818434183360,        -0.0007571965106466
 -0.0000653317001168,         0.0007659447347523,         0.0007659447347523,        -0.0017306910399765,        -0.0017306910399765,        -0.0022667361911966
 -0.0000043116075842,         0.0005810385798553,         0.0005810385798553,        -0.0005496349484942,        -0.0005496349484942,        -0.0019950226409250
  0.0000439186864952,         0.0000843373734948,         0.0000843373734948,         0.0006715986612191,         0.0006715986612191,        -0.0005607880664386
