timestep:         0.2481998199819982
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
av1     ,       av2     ,       av3     ,       av4     ,       av5     ,       av6     
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0100238600788503,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0345754563919390,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0378376438357084,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0144395838887115,        -0.0169461911455040,        -0.0169461911455040,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0763519259845093,        -0.0278612226619041,        -0.0278612226619041,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0734350445450129,        -0.0191223078672247,        -0.0191223078672247,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0245552796155336,        -0.0124285856176177,        -0.0124285856176177,        -0.0223126134467690,        -0.0223126134467690,         0.0000000000000000
 -0.0247975414655370,         0.0282376213522563,         0.0282376213522563,        -0.0413025365998852,        -0.0413025365998852,         0.0000000000000000
 -0.0720472889187852,         0.0829321428197973,         0.0829321428197973,        -0.0001307062899451,        -0.0001307062899451,        -0.0121216766621875
 -0.0665962192791622,         0.0641473282216467,         0.0641473282216467,         0.0398076759393320,         0.0398076759393320,        -0.0283418719469229
  0.0072104574491315,         0.0024465293421149,         0.0024465293421149,         0.0168354573846186,         0.0168354573846186,        -0.0469760610227733
  0.0482292383922976,        -0.0339987142494015,        -0.0339987142494015,         0.0022846429460266,         0.0022846429460266,        -0.0221084949201392
  0.0250089674968425,        -0.0750237466742862,        -0.0750237466742862,         0.0201625430147687,         0.0201625430147687,         0.0754585006769427
 -0.0035098978293498,        -0.0906567006933012,        -0.0906567006933012,         0.0055860230946964,         0.0055860230946964,         0.1127841182050296
 -0.0155386532474915,        -0.0074392645986830,        -0.0074392645986830,        -0.0147169789420328,        -0.0147169789420328,         0.0282824324793245
 -0.0142604838445495,         0.0833444629411332,         0.0833444629411332,        -0.0134644337775305,        -0.0134644337775305,        -0.0628687455649784
 -0.0045044344370049,         0.0987010397960973,         0.0987010397960973,        -0.0396929603086265,        -0.0396929603086265,        -0.1074402088375806
  0.0055614065651373,         0.0440121939368345,         0.0440121939368345,        -0.0270414040855973,        -0.0270414040855973,        -0.0911370525474751
  0.0096459915499203,        -0.0398069957788162,        -0.0398069957788162,         0.0733469676714547,         0.0733469676714547,         0.0355109451987293
  0.0067428425379110,        -0.0794350041869140,        -0.0794350041869140,         0.1299598061290795,         0.1299598061290795,         0.1622231207159191
  0.0004131393446261,        -0.0600017638910220,        -0.0600017638910220,         0.0523197902395594,         0.0523197902395594,         0.1446488468228843
 -0.0045688068187202,        -0.0084563191307398,        -0.0084563191307398,        -0.0701259282423708,        -0.0701259282423708,         0.0285104121483815
 -0.0054694203488824,         0.0352565073617554,         0.0352565073617554,        -0.1211962468689593,        -0.1211962468689593,        -0.0917565478557247
 -0.0027662804215404,         0.0461405960883158,         0.0461405960883158,        -0.0845331004094255,        -0.0845331004094255,        -0.1436678420765150
  0.0009597364658566,         0.0257908927320521,         0.0257908927320521,        -0.0049798739425058,        -0.0049798739425058,        -0.0955628638187544
  0.0031499416112993,        -0.0053241158486057,        -0.0053241158486057,         0.0575032276522998,         0.0575032276522998,        -0.0006574588330232
  0.0028414305051836,        -0.0252744598417334,        -0.0252744598417334,         0.0686741612318769,         0.0686741612318769,         0.0706227123613825
  0.0008573156345191,        -0.0245738568484373,        -0.0245738568484373,         0.0346310255653968,         0.0346310255653968,         0.0802659034453520
 -0.0011535336371752,        -0.0088837469592635,        -0.0088837469592635,        -0.0121662007954571,        -0.0121662007954571,         0.0379274786204887
 -0.0019432580778076,         0.0083164877981448,         0.0083164877981448,        -0.0396049520936558,        -0.0396049520936558,        -0.0170991455809580
 -0.0013336435071175,         0.0160285379426773,         0.0160285379426773,        -0.0356518809094133,        -0.0356518809094133,        -0.0476389294402898
 -0.0000552690018318,         0.0118950555173081,         0.0118950555173081,        -0.0106955395002597,        -0.0106955395002597,        -0.0410431323799475
  0.0009335199095536,         0.0014666223113070,         0.0014666223113070,         0.0145428551900435,         0.0145428551900435,        -0.0107857668537819
  0.0010957718611025,        -0.0072264200279946,        -0.0072264200279946,         0.0244148270332110,         0.0244148270332110,         0.0184670666850046
  0.0005406330393929,        -0.0092581719132696,        -0.0092581719132696,         0.0167183610324830,         0.0167183610324830,         0.0289149696459062
 -0.0002076159793855,        -0.0050613491068048,        -0.0050613491068048,         0.0006521990809577,         0.0006521990809577,         0.0188711293522217
