av1     ,       av2     ,       av3     ,       av4     ,       av5     ,       av6     
timestep:         0.0105894777265745
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
  0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0005931384271482,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0028986116170375,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0069468025201611,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0115592144920207,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0152431376959484,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0178426734107317,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0206479593109232,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0230439089755229,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0238949429276270,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0244031662848361,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0255873735541293,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0273365818607779,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0298816267340470,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0335391800672689,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0386728291493696,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0450754867707849,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0512871996512506,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0566020876709914,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0615310354985014,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0655868721000231,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0677865575047860,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0685458788202897,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0689135296037080,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0692757343406399,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0693040862471370,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0688781252925572,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0690273278670756,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0707027809258027,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0735418553729056,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0771928049632404,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0815767583974879,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0858139159991441,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0888533471721424,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0904585762918366,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0908519119767974,        -0.0179624799437118,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0902662078662756,        -0.0384460312008584,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0887867196084212,        -0.0451187723109274,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0865051173056896,        -0.0531777158438726,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0842701977668160,        -0.0614698695819430,        -0.0212368305979850,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0833320696471089,        -0.0696403566222849,        -0.0470963542978824,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0839893273023398,        -0.0793314148988025,        -0.0580202248462423,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0852931245233603,        -0.0913558618601207,        -0.0705742767097951,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0859617800387081,        -0.1022548946680349,        -0.0834004420519821,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0856554675498651,        -0.1095460815268397,        -0.0943650353371740,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0854549713043740,        -0.1160549735739364,        -0.1036630334273311,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0863610080344159,        -0.1233674782302226,        -0.1126954482900101,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0880292640027179,        -0.1294400256766707,        -0.1200852143770306,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0894848653457114,        -0.1340410526987759,        -0.1246628329673597,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0899222077742311,        -0.1389085532690481,        -0.1279492653465825,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
 -0.0882079688079831,        -0.1451983033485581,        -0.1313773440395850,         0.0000000000000000,         0.0000000000000000,         0.0000000000000000
