Var1,P1
0,6.78889035008581e-08
0.112027767112734,0.00179339231631563
0.224055534225469,0.00123233409087758
0.336083301338203,0.00121283936805282
0.448111068450937,0.00259326547486619
0.560138835563672,0.00152468728754439
0.672166602676406,0.00095501898598689
0.78419436978914,0.00119171175302884
0.896222136901875,0.000666977153286537
1.00824990401461,0.000376204360178411
1.12027767112734,0.00125927768766126
1.23230543824008,0.00147083185723272
1.34433320535281,0.000648876253121706
1.45636097246555,0.000611437719997744
1.56838873957828,0.000807697573554065
1.68041650669102,0.000537824501477485
1.79244427380375,0.000178808958799255
1.90447204091648,0.000100439564567445
2.01649980802922,9.81599917702301e-05
2.12852757514195,4.75661357621617e-05
2.24055534225469,2.12656548743488e-05
2.35258310936742,7.94278173564006e-06
2.46461087648016,1.01087418632261e-05
2.57663864359289,1.88198417158165e-05
2.68866641070562,4.92463540005441e-05
2.80069417781836,6.79467597636457e-05
2.91272194493109,4.47120019053458e-05
3.02474971204383,7.06171311441619e-05
3.13677747915656,0.000120301198340049
3.2488052462693,8.57381301038687e-05
3.36083301338203,4.49609204180813e-05
3.47286078049476,8.00511645476183e-05
3.5848885476075,5.09339571401629e-05
3.69691631472023,1.13202459112475e-05
3.80894408183297,1.54881321680263e-05
3.9209718489457,6.03016345297042e-06
4.03299961605844,1.00379351330979e-05
4.14502738317117,1.42227593852852e-06
4.25705515028391,6.37696847044628e-06
4.36908291739664,2.21956382859663e-06
4.48111068450937,7.30439022328547e-06
4.59313845162211,1.42187957479673e-05
4.70516621873484,1.10109964925536e-05
4.81719398584758,6.95381094464111e-07
4.92922175296031,6.41279525893644e-06
5.04124952007305,3.62213556239408e-06
5.15327728718578,4.65311794436569e-06
5.26530505429851,1.66066971903331e-06
5.37733282141125,1.08325389146006e-05
5.48936058852398,1.32038222975853e-05
5.60138835563672,8.56154838491103e-06
5.71341612274945,3.3094134107288e-06
5.82544388986219,1.65819693012459e-06
5.93747165697492,8.7344254450439e-07
6.04949942408765,1.74981267856085e-06
6.16152719120039,3.02234566323286e-06
6.27355495831312,3.75961594503574e-06
6.38558272542586,3.46434829709587e-06
6.49761049253859,2.32308760388769e-06
6.60963825965133,4.10193062316445e-07
6.72166602676406,2.69058739947424e-06
6.8336937938768,4.87396404036794e-06
6.94572156098953,3.72066167890606e-06
7.05774932810226,6.96073297591959e-07
7.169777095215,1.27908062619184e-06
7.28180486232773,1.30424049853586e-07
7.39383262944047,1.49820000920046e-06
7.5058603965532,6.90634226701629e-07
7.61788816366594,9.29194766193931e-07
7.72991593077867,4.82993516232174e-07
7.8419436978914,2.27627693575358e-06
7.95397146500414,4.75780224035452e-06
8.06599923211687,4.64645782769048e-06
8.17802699922961,2.1712262204708e-06
8.29005476634234,7.43677986913103e-07
8.40208253345508,9.21258099907169e-07
8.51411030056781,4.43641828498983e-07
8.62613806768054,6.06790074622772e-07
8.73816583479328,4.48683830233518e-07
8.85019360190601,5.68479786924881e-07
8.96222136901875,1.54499561143792e-06
9.07424913613148,2.83179933681142e-06
9.18627690324422,2.33807294601078e-06
9.29830467035695,7.79872547344376e-07
9.41033243746969,6.85492281692242e-07
9.52236020458242,3.85295781456196e-07
9.63438797169515,3.88292713982165e-07
9.74641573880789,1.33682175529812e-07
9.85844350592062,3.57132605030962e-07
9.97047127303336,2.61146724471378e-07
10.0824990401461,3.13701077644413e-07
10.1945268072588,2.46155878916485e-07
10.3065545743716,8.63530130767113e-07
10.4185823414843,2.20526290412418e-06
10.530610108597,2.51168556801823e-06
10.6426378757098,1.49777730417277e-06
10.7546656428225,2.95279445084316e-07
10.8666934099352,6.24898179071863e-07
10.978721177048,1.40405345202544e-06
11.0907489441607,1.84216405995308e-06
11.2027767112734,1.14136014987716e-06
11.3148044783862,6.73618199978085e-08
11.4268322454989,6.30568939586597e-07
11.5388600126116,3.44939445493385e-07
11.6508877797244,1.0462945679568e-07
11.7629155468371,1.66825025122798e-07
11.8749433139498,9.86625144911948e-08
11.9869710810626,9.26496633590828e-08
12.0989988481753,1.35488608922725e-07
12.211026615288,2.20752092464688e-07
12.3230543824008,1.03270514039705e-07
12.4350821495135,6.34630472617842e-07
12.5471099166262,1.2136629407138e-06
12.659137683739,1.56288015463958e-06
12.7711654508517,1.49785326363031e-06
12.8831932179645,9.49563371371568e-07
12.9952209850772,2.68454852868052e-07
13.1072487521899,1.58316256055907e-07
13.2192765193027,1.01293522351206e-07
13.3313042864154,6.03600365079601e-08
13.4433320535281,5.30682270331192e-08
13.5553598206409,8.42676612353512e-08
13.6673875877536,1.00280955659187e-07
13.7794153548663,3.71442256156323e-08
13.8914431219791,9.16781336399868e-08
14.0034708890918,2.1699507050738e-07
14.1154986562045,4.75436296987725e-07
14.2275264233173,5.68651669953911e-07
14.33955419043,4.74270298053008e-07
14.4515819575427,3.11424898149402e-07
14.5636097246555,3.09017547703836e-07
14.6756374917682,4.6553531659115e-07
14.7876652588809,5.10109885150954e-07
14.8996930259937,3.93370028946701e-07
15.0117207931064,2.36037962734561e-07
15.1237485602191,1.22029006578144e-07
15.2357763273319,2.71858709090788e-08
15.3478040944446,2.12956649712401e-08
15.4598318615573,9.71352776691819e-08
15.5718596286701,3.01068871269055e-07
15.6838873957828,4.31403349694285e-07
15.7959151628955,4.37421422024395e-07
15.9079429300083,3.01184228668052e-07
16.019970697121,2.96421147055675e-07
16.1319984642337,5.90219672499796e-07
16.2440262313465,6.39446928890755e-07
16.3560539984592,4.09865444909585e-07
16.4680817655719,1.62276628357552e-07
16.5801095326847,2.53632584888362e-07
16.6921372997974,2.66130016267612e-07
16.8041650669102,1.4726725204168e-07
16.9161928340229,1.55660885945259e-07
17.0282206011356,3.37691719349976e-07
17.1402483682484,4.638057696664e-07
17.2522761353611,3.82136806742596e-07
17.3643039024738,1.52114492999798e-07
17.4763316695866,1.57049743833353e-07
17.5883594366993,1.2309783542558e-07
17.700387203812,1.27916307733438e-07
17.8124149709248,2.04532170932946e-07
17.9244427380375,1.82355640299648e-07
18.0364705051502,1.77141010033671e-07
18.148498272263,2.14158607162849e-07
18.2605260393757,2.45430441234711e-07
18.3725538064884,1.96617719461844e-07
18.4845815736012,9.41830535408647e-08
18.5966093407139,1.47253182566733e-07
18.7086371078266,1.51855990510198e-07
18.8206648749394,1.18626458894839e-07
18.9326926420521,8.7791882965495e-08
19.0447204091648,1.8372428711915e-07
19.1567481762776,1.83004018360691e-07
19.2687759433903,6.64597251634599e-08
19.380803710503,1.73071566561954e-07
19.4928314776158,1.5946817219013e-07
19.6048592447285,1.33048707501458e-07
19.7168870118412,2.76480243109017e-07
19.828914778954,3.46357359516903e-07
19.9409425460667,2.82285568955233e-07
20.0529703131795,1.93395943600339e-07
20.1649980802922,1.98756614911158e-07
20.2770258474049,1.88680891148197e-07
20.3890536145177,1.78879504847057e-07
20.5010813816304,2.68256046552412e-07
20.6131091487431,3.18599738373211e-07
20.7251369158559,2.58256589187438e-07
20.8371646829686,2.09292436791065e-07
20.9491924500813,2.25731679418708e-07
21.0612202171941,1.92522425808578e-07
21.1732479843068,9.06440341970479e-08
21.2852757514195,9.36139393938192e-08
21.3973035185323,9.34808259679834e-08
21.509331285645,3.9052026537739e-08
21.6213590527577,6.80448081942642e-08
21.7333868198705,4.41948153865114e-08
21.8454145869832,1.05000451958028e-07
21.9574423540959,1.83682718078632e-07
22.0694701212087,1.72102251671943e-07
22.1814978883214,1.03541363899005e-07
22.2935256554341,6.02639563205428e-08
22.4055534225469,9.78447882550366e-08
22.5175811896596,7.63196477150846e-08
22.6296089567723,1.39440294756768e-07
22.7416367238851,1.68797167652757e-07
22.8536644909978,1.55280141179829e-07
22.9656922581105,1.98911815657441e-07
23.0777200252233,1.44602645052247e-07
23.189747792336,1.88406515999729e-07
23.3017755594487,1.94309231095135e-07
23.4138033265615,1.52911330716957e-07
23.5258310936742,2.39571037262571e-07
23.6378588607869,2.31843765645275e-07
23.7498866278997,1.39202974457651e-07
23.8619143950124,1.0851143931465e-07
23.9739421621251,6.81004036815725e-08
24.0859699292379,7.80170714465341e-08
24.1979976963506,1.13854180014137e-07
24.3100254634634,6.60967544363634e-08
24.4220532305761,4.01488898070398e-08
24.5340809976888,3.92421167211483e-08
24.6461087648016,6.75249062696671e-09
24.7581365319143,3.15198325031301e-08
24.870164299027,7.1587751981456e-08
24.9821920661398,6.86700300460007e-08
25.0942198332525,2.08519923976255e-08
25.2062476003652,2.89061909262898e-08
25.318275367478,1.26212923973227e-08
25.4303031345907,3.28795820678617e-08
25.5423309017034,3.21205098999544e-08
25.6543586688162,4.42055794145549e-08
25.7663864359289,3.4955000843798e-08
25.8784142030416,1.60944110449011e-08
25.9904419701544,3.89032562878759e-08
26.1024697372671,1.12301941785951e-08
26.2144975043798,3.55315899586111e-08
26.3265252714926,3.62761687075607e-08
26.4385530386053,1.28052827860532e-08
26.550580805718,4.78639097594192e-09
26.6626085728308,1.51390811553849e-08
26.7746363399435,1.86980976440632e-08
26.8866641070562,2.27538491567128e-08
26.998691874169,3.29323298586146e-08
27.1107196412817,2.60182718932678e-08
27.2227474083944,1.63692869752402e-08
27.3347751755072,1.69113817990417e-08
27.4468029426199,2.79438524995613e-08
27.5588307097327,2.04997006729544e-08
27.6708584768454,9.25511948835168e-09
27.7828862439581,1.29399162648906e-08
27.8949140110709,2.05011782511229e-08
28.0069417781836,2.1382388857132e-08
28.1189695452963,1.61437164294562e-08
28.2309973124091,1.74707679375821e-08
28.3430250795218,2.04482566567349e-08
28.4550528466345,2.51746933189068e-08
28.5670806137473,2.9076793040676e-08
28.67910838086,2.3503483269953e-08
28.7911361479727,1.58292047689465e-08
28.9031639150855,1.65898784773639e-08
29.0151916821982,9.39411444473061e-09
29.1272194493109,1.29629552868866e-08
29.2392472164237,1.89130948147884e-08
29.3512749835364,1.58230825730362e-08
29.4633027506491,1.77946414591725e-08
29.5753305177619,1.05965060127468e-08
29.6873582848746,1.38373509326354e-08
29.7993860519873,5.43521403477196e-09
29.9114138191001,9.79860211761127e-09
30.0234415862128,3.31181655947336e-09
30.1354693533255,1.16000615452193e-08
30.2474971204383,1.04502143075975e-08
30.359524887551,1.09420829974387e-08
30.4715526546637,9.70254631192989e-09
30.5835804217765,2.29562166175164e-09
30.6956081888892,6.77771001216811e-09
30.8076359560019,8.5520382092759e-09
30.9196637231147,7.07944248871963e-09
31.0316914902274,9.71428310637359e-09
31.1437192573401,1.3219170246602e-08
31.2557470244529,1.53222568855398e-08
31.3677747915656,5.51578880448925e-09
31.4798025586784,4.51039559906126e-09
31.5918303257911,5.57107154223032e-09
31.7038580929038,2.58460352204193e-08
31.8158858600166,3.62390842622095e-08
31.9279136271293,3.29640516533606e-08
32.039941394242,2.290006772681e-08
32.1519691613548,2.12406546741127e-08
32.2639969284675,1.87164226990275e-08
32.3760246955802,1.82277262376813e-08
32.488052462693,1.67159679473915e-08
32.6000802298057,1.72679217562487e-08
32.7121079969184,1.98398101870496e-08
32.8241357640312,1.72426683341467e-08
32.9361635311439,1.28684557702057e-08
33.0481912982566,1.0324132544463e-08
33.1602190653694,1.3539641686676e-08
33.2722468324821,1.0347536761278e-08
33.3842745995948,1.18211325777772e-08
33.4963023667076,8.10479210592468e-09
33.6083301338203,9.07069580773386e-09
33.720357900933,4.65408872719448e-09
33.8323856680458,1.21956865439004e-08
33.9444134351585,1.62049712523996e-08
34.0564412022712,1.68248225243804e-08
34.168468969384,1.35120885645698e-08
34.2804967364967,1.28805248436052e-08
