f,amplitude
0,0.00462613126076898
0.553342186808322,0.0167986134174234
1.10668437361664,0.0438402588608207
1.66002656042497,0.0273769567268812
2.21336874723329,0.0494774004657446
2.76671093404161,0.0986821117233376
3.32005312084993,0.0236229219879295
3.87339530765826,0.0219116330277148
4.42673749446658,0.0337085107783901
4.9800796812749,0.0297836109181297
5.53342186808322,0.0213312472573487
6.08676405489155,0.00989060644389263
6.64010624169987,0.00237649458215834
7.19344842850819,0.00290127407138122
7.74679061531651,0.002000007546096
8.30013280212483,0.00200240297407951
8.85347498893316,0.00161649168957568
9.40681717574148,0.00153840500736915
9.9601593625498,0.00136468565300999
10.5135015493581,0.00127081383812834
11.0668437361664,0.00118398567948407
11.6201859229748,0.00109330499194726
12.1735281097831,0.0010491527485274
12.7268702965914,0.000965150991859903
13.2802124833997,0.00094651371435663
13.8335546702081,0.000867173593522688
14.3868968570164,0.000870154206841236
14.9402390438247,0.000788465386184749
15.493581230633,0.000821441978854767
16.0469234174413,0.000725268443789408
16.6002656042497,0.000883972252814637
17.153607791058,0.000765836525884012
17.7069499778663,0.000187443763426437
18.2602921646746,0.000667819202373623
18.813634351483,0.000316834735731064
19.3669765382913,0.000892435264429801
19.9203187250996,0.000947952016275121
20.4736609119079,0.000542328688458774
21.0270030987162,0.000610015074642589
21.5803452855246,0.000515619201507982
22.1336874723329,0.00054384840780207
22.6870296591412,0.000492360160845365
23.2403718459495,0.000506759013168352
23.7937140327579,0.000469094648947475
24.3470562195662,0.000477815617979671
24.9003984063745,0.000447961362499384
25.4537405931828,0.000453565263582325
26.0070827799911,0.000428689268541892
26.5604249667995,0.000432419456027149
27.1137671536078,0.000411067601809844
27.6671093404161,0.000413578101881766
28.2204515272244,0.000394911228200282
28.7737937140328,0.000396561188915941
29.3271359008411,0.000380056522540818
29.8804780876494,0.000381039308202983
30.4338202744577,0.000366362917582789
30.987162461266,0.000366758184835317
31.5405046480744,0.000353712265595112
32.0938468348827,0.000353489345885167
32.647189021691,0.000342009367957471
33.2005312084993,0.000340950191108814
33.7538733953077,0.000331226042779792
34.307215582116,0.000328801864106523
34.8605577689243,0.000321316214310172
35.4138999557326,0.000315142178772284
35.9672421425409,0.000312608917711031
36.5205843293493,0.000269928910042192
37.0739265161576,0.00028474651749066
37.6272687029659,0.000319905837050739
38.1806108897742,0.000291100978009098
38.7339530765826,0.000308287199009593
39.2872952633909,0.000284993735896982
39.8406374501992,0.000333856101612725
40.3939796370075,0.000295995469165813
40.9473218238158,0.000267385185684918
41.5006640106242,0.000271828466526304
42.0540061974325,0.00026739108487756
42.6073483842408,0.000264552397174903
43.1606905710491,0.000262530899640583
43.7140327578575,0.000258162915639993
44.2673749446658,0.000257046274448366
44.8207171314741,0.000252146352457352
45.3740593182824,0.000251480770082726
45.9274015050907,0.000246487925132789
46.4807436918991,0.00024607078869585
47.0340858787074,0.000241124817049451
47.5874280655157,0.000240862628220124
48.140770252324,0.000236028152089043
48.6941124391324,0.000235870012324192
49.2474546259407,0.000231174739602834
49.800796812749,0.00023109149424617
50.3541389995573,0.000226543468466749
50.9074811863656,0.000226518403107711
51.460823373174,0.000222112801370683
52.0141655599823,0.000222137523547285
52.5675077467906,0.000217857487393398
53.1208499335989,0.000217932312165237
53.6741921204073,0.000213738986784727
54.2275343072156,0.000213862341275998
54.7808764940239,0.000209676075033073
55.3342186808322,0.000209858024825198
55.8875608676405,0.000205402437371308
56.4409030544489,0.000205538828584223
56.9942452412572,0.000198849834851721
57.5475874280655,0.000205656095638522
