f,amplitude
79.6812749003984,6.37272679919332e-07
80.2346170872067,6.34122239195733e-07
80.7879592740151,6.31012907695822e-07
81.3413014608234,6.27971388934768e-07
81.8946436476317,6.24978161830341e-07
82.44798583444,6.22043624945724e-07
83.0013280212483,6.19154997610473e-07
83.5546702080567,6.16323064113819e-07
84.108012394865,6.1353552392804e-07
84.6613545816733,6.10802562985578e-07
85.2146967684816,6.08112552421664e-07
85.76803895529,6.05475062349217e-07
86.3213811420983,6.02879144485036e-07
86.8747233289066,6.00333636609841e-07
87.4280655157149,5.97828622624195e-07
87.9814077025232,5.95374190111613e-07
88.5347498893316,5.92957143834515e-07
89.0880920761399,5.90586991242424e-07
89.6414342629482,5.88254894181092e-07
90.1947764497565,5.8596827674204e-07
90.7481186365649,5.83718492296631e-07
91.3014608233732,5.81512627059951e-07
91.8548030101815,5.79342531893006e-07
92.4081451969898,5.77214899686038e-07
92.9614873837981,5.75122053096954e-07
93.5148295706065,5.73070383259364e-07
94.0681717574148,5.7105241943548e-07
94.6215139442231,5.69072917704522e-07
95.1748561310314,5.67127543181437e-07
95.7281983178398,5.65220770570223e-07
96.2815405046481,5.63345976808028e-07
96.8348826914564,5.61508894266376e-07
97.3882248782647,5.59702724612436e-07
97.941567065073,5.57932489108077e-07
98.4949092518814,5.56192920340114e-07
99.0482514386897,5.54488366719732e-07
99.601593625498,5.52813699187287e-07
100.154935812306,5.51173025353242e-07
100.708277999115,5.49561547894903e-07
101.261620185923,5.479830920933e-07
101.814962372731,5.46433189547263e-07
102.36830455954,5.44915381920525e-07
102.921646746348,5.43425651017631e-07
103.474988933156,5.41967124593361e-07
104.028331119965,5.40535799247162e-07
104.581673306773,5.39134668062387e-07
105.135015493581,5.37760542393702e-07
105.68835768039,5.36416201266601e-07
106.241699867198,5.35098030826384e-07
106.795042054006,5.33808786541486e-07
107.348384240815,5.32545322922652e-07
107.901726427623,5.31310054733633e-07
108.455068614431,5.30099996104784e-07
109.008410801239,5.28917517297793e-07
109.561752988048,5.27759856720917e-07
110.115095174856,5.26629132288348e-07
110.668437361664,5.25522829572576e-07
111.221779548473,5.24442828959643e-07
111.775121735281,5.23386752149782e-07
112.328463922089,5.22356464422262e-07
112.881806108898,5.21349898787574e-07
113.435148295706,5.20368509509324e-07
113.988490482514,5.19410392734621e-07
114.541832669323,5.18476995760706e-07
115.095174856131,5.1756653905828e-07
115.648517042939,5.16680316403331e-07
116.201859229748,5.15816727767254e-07
116.755201416556,5.14976925496135e-07
117.308543603364,5.14159437237834e-07
117.861885790173,5.13365327119759e-07
118.415227976981,5.1259330144735e-07
118.968570163789,5.11844231060627e-07
119.521912350598,5.11116959010819e-07
120.075254537406,5.10412290119404e-07
120.628596724214,5.09729176086665e-07
121.181938911023,5.09068319545784e-07
121.735281097831,5.08428780933379e-07
122.288623284639,5.07811192071846e-07
122.841965471448,5.07214721573741e-07
123.395307658256,5.06639889043872e-07
123.948649845064,5.06085974946441e-07
124.501992031873,5.05553426809477e-07
125.055334218681,5.05041612840869e-07
125.608676405489,5.04550915871846e-07
126.162018592297,5.04080793197944e-07
126.715360779106,5.03631550696697e-07
127.268702965914,5.03202728001623e-07
127.822045152722,5.02794575098749e-07
128.375387339531,5.02406705683563e-07
128.928729526339,5.02039318993968e-07
129.482071713147,5.01692089795607e-07
130.035413899956,5.01365171656253e-07
130.588756086764,5.01058301671637e-07
131.142098273572,5.00771593879622e-07
131.695440460381,5.00504837166969e-07
132.248782647189,5.00258110639743e-07
132.802124833997,5.00031252441697e-07
133.355467020806,4.99824313169817e-07
133.908809207614,4.99637171482775e-07
134.462151394422,4.99469855843468e-07
135.015493581231,4.9932228083658e-07
135.568835768039,4.99194457702316e-07
136.122177954847,4.99086330700344e-07
136.675520141656,4.98997900293548e-07
137.228862328464,4.98929134277903e-07
137.782204515272,4.98880028001838e-07
138.335546702081,4.98850567141004e-07
138.888888888889,2.49420373794458e-07
