f,amplitude
56.4409030544489,2.76295583525543e-05
56.9942452412572,2.74031370299516e-05
57.5475874280655,2.71470354398849e-05
58.1009296148738,2.69465004858172e-05
58.6542718016822,2.67264438727393e-05
59.2076139884905,2.65208785279929e-05
59.7609561752988,2.63062807103619e-05
60.3142983621071,2.6108519124234e-05
60.8676405489154,2.59019577663256e-05
61.4209827357238,2.57141707923317e-05
61.9743249225321,2.55347274610969e-05
62.5276671093404,2.53387954209399e-05
63.0810092961487,2.51451847639876e-05
63.6343514829571,2.4969008532126e-05
64.1876936697654,2.47862132912762e-05
64.7410358565737,2.46170903242895e-05
65.294378043382,2.4441799926199e-05
65.8477202301903,2.42791126325954e-05
66.4010624169987,2.41107264956481e-05
66.954404603807,2.3954136357327e-05
67.5077467906153,2.37922617379066e-05
68.0610889774236,2.36414647238355e-05
68.614431164232,2.34857785690272e-05
69.1677733510403,2.33405095005173e-05
69.7211155378486,2.31907136573026e-05
70.2744577246569,2.30507190371196e-05
70.8277999114652,2.29065375761206e-05
71.3811420982736,2.2771577389064e-05
71.9344842850819,2.26327522148347e-05
72.4878264718902,2.25025843932432e-05
73.0411686586985,2.23688500051397e-05
73.5945108455069,2.22431561392204e-05
74.1478530323152,2.21138825377073e-05
74.7011952191235,2.19904277468249e-05
75.2545374059318,2.18685984236103e-05
75.8078795927402,2.17532620964289e-05
76.3612217795485,2.16333274869238e-05
76.9145639663568,2.15209268380596e-05
77.4679061531651,2.14054008936773e-05
78.0212483399734,2.1296881068424e-05
78.5745905267818,2.11855621290717e-05
79.1279327135901,2.10809296950359e-05
79.6812749003984,2.09739581714211e-05
80.2346170872067,2.08746130055463e-05
80.7879592740151,2.07690776264053e-05
81.3413014608234,2.06702326197636e-05
81.8946436476317,2.05706581664378e-05
82.44798583444,2.04761147170541e-05
83.0013280212483,2.03799569565833e-05
83.5546702080567,2.0288719137113e-05
84.108012394865,2.01959123413639e-05
84.6613545816733,2.01078247306587e-05
85.2146967684816,2.00182630030164e-05
85.76803895529,1.99331974781532e-05
86.3213811420983,1.98467436882364e-05
86.8747233289066,1.97645011335579e-05
87.4280655157149,1.96808314990382e-05
87.9814077025232,1.96021915332878e-05
88.5347498893316,1.95220564259688e-05
89.0880920761399,1.94454177803048e-05
89.6414342629482,1.93678908359211e-05
90.1947764497565,1.92939641075506e-05
90.7481186365649,1.92191956895976e-05
91.3014608233732,1.91478632310983e-05
91.8548030101815,1.90757715784992e-05
92.4081451969898,1.90069527514517e-05
92.9614873837981,1.89374757230385e-05
93.5148295706065,1.88711553188489e-05
94.0681717574148,1.88043436221356e-05
94.6215139442231,1.87397866621422e-05
95.1748561310314,1.86750056735749e-05
95.7281983178398,1.8613301018893e-05
96.2815405046481,1.85509966995702e-05
96.8348826914564,1.84916563399265e-05
97.3882248782647,1.84318155651382e-05
97.941567065073,1.83743893522377e-05
98.4949092518814,1.83166782482114e-05
99.0482514386897,1.82613792011662e-05
99.601593625498,1.82058403664883e-05
100.154935812306,1.81525944848253e-05
100.708277999115,1.8099167902781e-05
101.261620185923,1.80479174029408e-05
101.814962372731,1.79965471819379e-05
102.36830455954,1.79472335614342e-05
102.921646746348,1.7897922218087e-05
103.474988933156,1.78506007416919e-05
104.028331119965,1.78032003429288e-05
104.581673306773,1.77575431565166e-05
105.135015493581,1.77119671245545e-05
105.68835768039,1.76682908419585e-05
106.241699867198,1.76246416313028e-05
106.795042054006,1.75827138001557e-05
107.348384240815,1.75409071797436e-05
107.901726427623,1.7500740953237e-05
108.455068614431,1.74606809887201e-05
109.008410801239,1.74221929933269e-05
109.561752988048,1.73838850171584e-05
110.115095174856,1.73470708959173e-05
110.668437361664,1.73104901544149e-05
111.221779548473,1.7275323736984e-05
111.775121735281,1.7240369098215e-05
112.328463922089,1.72067670261257e-05
112.881806108898,1.71735099632386e-05
113.435148295706,1.71415257087526e-05
113.988490482514,1.71098596068149e-05
114.541832669323,1.70794267048728e-05
115.095174856131,1.70493466530228e-05
115.648517042939,1.70204380164776e-05
116.201859229748,1.69919145004737e-05
116.755201416556,1.69645118774932e-05
117.308543603364,1.69375077171481e-05
117.861885790173,1.69115773520889e-05
118.415227976981,1.68860985020698e-05
118.968570163789,1.6861637930318e-05
119.521912350598,1.68376353425238e-05
120.075254537406,1.68146163991784e-05
120.628596724214,1.67920777612616e-05
121.181938911023,1.67704827140438e-05
121.735281097831,1.67493822871986e-05
122.288623284639,1.67291942111944e-05
122.841965471448,1.67095273084601e-05
123.395307658256,1.66907316891304e-05
123.948649845064,1.66724713345655e-05
124.501992031873,1.66550523168214e-05
125.055334218681,1.66381823069691e-05
125.608676405489,1.66221264337193e-05
126.162018592297,1.66066377756783e-05
126.715360779106,1.65919343339406e-05
127.268702965914,1.6577809389215e-05
127.822045152722,1.65644456824827e-05
128.375387339531,1.65516728340209e-05
128.928729526339,1.65396413822105e-05
129.482071713147,1.65282102829803e-05
130.035413899956,1.65175002382165e-05
130.588756086764,1.65074002755234e-05
131.142098273572,1.64980050911264e-05
131.695440460381,1.64892280571215e-05
132.248782647189,1.64811402696116e-05
132.802124833997,1.64736780499257e-05
133.355467020806,1.64668926546756e-05
133.908809207614,1.6460738559501e-05
134.462151394422,1.64552506714955e-05
135.015493581231,1.64503991601778e-05
135.568835768039,1.64462053593676e-05
136.122177954847,1.64426516905723e-05
136.675520141656,1.6439749496058e-05
137.228862328464,1.64374901071822e-05
137.782204515272,1.64358780013675e-05
138.335546702081,1.64349103299816e-05
138.888888888889,8.21729392098873e-06
