f,amplitude_1,amplitude_2,amplitude_3,amplitude_4,amplitude_5,amplitude_6
0,1.4911134117896e-05,5.19286370255753e-06,3.33684949842689e-05,6.16285340182931e-05,8.83059251673511e-05,0.000147357785719146
0.120018309993373,0.00330606044945508,0.00470707049443083,0.00476326396041199,0.00455349563569611,0.00432393001370368,0.00374557212076706
0.240036619986745,0.00952581409324627,0.0128604554432656,0.0117817904661509,0.0105205910616291,0.0125152298147344,0.00971898360767375
0.360054929980118,0.0137082668234795,0.0142953819188698,0.00896827993709316,0.00613133524278939,0.0144588989522587,0.0141858549182686
0.48007323997349,0.0254215861953545,0.0204223802204898,0.0212523985933939,0.0215018471261628,0.0200741216225871,0.0232868754911714
0.600091549966863,0.0489120530437857,0.044007260384029,0.0456485496667467,0.044891211504328,0.0333350735084255,0.0467986125757459
0.720109859960235,0.0647208380410659,0.0608797579815075,0.044778840372103,0.040862478280619,0.0361173697762356,0.0713060191856477
0.840128169953608,0.0414736008102632,0.0518007969824711,0.0295492840735766,0.00878663690438543,0.035512718840666,0.0578284185696513
0.960146479946981,0.0111932803445378,0.0189059885575936,0.0456532964145911,0.0527235171797153,0.0419160749294678,0.0159997053635023
1.08016478994035,0.0216892837211983,0.00452159697737594,0.0250529734214221,0.0389199275936544,0.0172551380417045,0.0118941667059009
1.20018309993373,0.014482707037358,0.0116341762198113,0.00692943693424858,0.0159402358947438,0.0105669216641569,0.014724193368094
1.3202014099271,0.00293660192329559,0.0110056507123549,0.0108169331605615,0.00819116797916387,0.0134067563460892,0.013886259971972
1.44021971992047,0.00492745957624465,0.0087926221846308,0.00764443872373146,0.00915517981754454,0.00796162937947793,0.00806965978460612
1.56023802991384,0.00701504044295673,0.00542039859654388,0.00378668117669218,0.00637626169108452,0.00398568386722173,0.00358213040273002
1.68025633990722,0.00580802906585271,0.00193406597253069,0.00445067684847833,0.00205087907090553,0.00279501087705068,0.00413565354780577
1.80027464990059,0.00300824142282615,0.0032000438074201,0.00594143605681462,0.00750174177454411,0.00429209295835929,0.00332417049950651
1.92029295989396,0.00229542004353046,0.000738873476399382,0.00232751820899624,0.00475909164095332,0.000958942690209445,0.00125863287463093
2.04031126988733,0.00603416049718261,0.00731742469727225,0.00488082159707736,0.0034981480588778,0.00515580075390504,0.00556113249307998
2.16032957988071,0.0070754995477787,0.00986840320885691,0.00853971308172492,0.00810296473018968,0.0078938786189182,0.00682453755573541
2.28034788987408,0.00434298408096156,0.00517052261556527,0.00463663073645501,0.00425931488434673,0.00404519915454935,0.0036028529401478
2.40036619986745,0.00214891216408113,0.00339852573076951,0.00357361712315116,0.0039524283300557,0.00413579853054102,0.0016010695633639
2.52038450986082,0.00453201198621469,0.00801026231509894,0.00770697009337079,0.00797005707223807,0.0082328760109296,0.00476820233668813
2.6404028198542,0.00427445723675427,0.00604043194787902,0.00500110534468994,0.00471554086579478,0.00638063658818244,0.00449788681113074
2.76042112984757,0.00164711129103184,0.000705416021829154,0.00110423008770106,0.00182637268618919,0.0015225665121054,0.00239717950122285
2.88043943984094,0.00126854049291447,0.0036443090212981,0.00387910572320721,0.00415500543818178,0.00308856915886541,0.000597724305437671
3.00045774983431,0.00254092083557737,0.00347885517250974,0.00231969383389839,0.00121525615693305,0.00277781194154872,0.00165205968445252
3.12047605982769,0.00209957083184986,0.0017531497087484,0.00300435559555367,0.00365914516892801,0.00261095987951482,0.00203746061186181
3.24049436982106,0.000815813800769551,0.00169955563564827,0.00322415657197409,0.00456659881351287,0.00304584204065188,0.00143090285486007
3.36051267981443,0.000632746174543875,0.000917043219581206,0.000630402350632214,0.00193481690363605,0.00149887770917369,0.00129441820465836
3.48053098980781,0.000770962696466151,0.000408409143381229,0.00203266628902418,0.00186286478622812,0.000542326727061117,0.000422170579781137
3.60054929980118,0.000379255211762791,0.000432731262090892,0.00188061933383343,0.00184360509263531,0.000862665947699209,0.000679246110897451
3.72056760979455,0.000258752409778526,0.000734068376858457,0.000574076203222765,0.000827910169842176,0.000110885857382646,0.00104924787163059
3.84058591978792,0.000234354006831387,0.00139803105574007,0.00129376515140735,0.00173365250728299,0.00118565387260963,0.000369641537770705
3.9606042297813,0.000317235647897457,0.0012464465659592,0.000737121636733539,0.00124476159556921,0.00119217458576068,0.000270901004692474
4.08062253977467,0.000617466300140591,0.000511453665409893,0.000289032640934048,0.000316838515976778,0.000649994550625673,0.000644410741907251
