f,amplitude_ 1,amplitude_ 2,amplitude_ 3,amplitude_ 4,amplitude_ 5,amplitude_ 6,amplitude_ 7,amplitude_ 8,amplitude_ 9,amplitude_10,amplitude_11,amplitude_12
0,0.00233428513701706,0.00423058445685213,0.0044780355880513,0.00478118203815506,0.00482597807733469,0.00474122501046323,0.00465054907178949,0.00460075898910956,0.0046165272269482,0.00439091744542971,0.00420231666682433,0.00243423476999014
0.0748331281109628,0.00422655893929663,0.00754562122847988,0.0079808872032237,0.00844636367237367,0.00848102500456507,0.00819601319772419,0.00802648031009307,0.00807117420504625,0.00814953388238371,0.00784756739634835,0.00751046804190057,0.00440963481668022
0.149666256221926,0.0031853856745798,0.00523379809844154,0.00551217843402407,0.00563236636479439,0.00552597762499013,0.00492641697144826,0.00479595963661899,0.00523336299204813,0.00542995510004244,0.0054811891786756,0.0052512360028932,0.0033113242950792
0.224499384332888,0.00230439666759713,0.00275792606615756,0.00281500977719363,0.00257713396869083,0.00232305672178144,0.00115113046180631,0.00108294077266298,0.00221530248915859,0.0025295514510195,0.00288175371255052,0.00281553113451745,0.00233163026369427
0.299332512443851,0.00211765338084157,0.00202691665747123,0.00190200080203493,0.0017600266353774,0.00176022449453313,0.00168800727055829,0.00164699438175737,0.00173616047556674,0.00178767534072145,0.00188646500542157,0.00200003042083953,0.00209451645586015
0.374165640554814,0.00202694497338328,0.00236853518594377,0.00226949899607187,0.00223857410221944,0.00234184897321115,0.00252850891349977,0.00242615288751858,0.0022000250058387,0.00214828900421691,0.00216839921111506,0.00228156012699977,0.0020352048096698
0.448998768665777,0.00152833254835306,0.00192647391269054,0.00185862272517559,0.00171536034949569,0.00169645865674264,0.0016122615668914,0.00150850073522249,0.00150392676889579,0.00155607898112012,0.00178684621192109,0.0018597375992704,0.00156077474713601
0.52383189677674,0.000779370785064466,0.000843331314007697,0.000829885440762822,0.000781336636483592,0.000689703179485915,0.000202683472100265,0.000107630648605743,0.000561729456148265,0.000696588870362485,0.000835334191467589,0.000837141923428819,0.000776023443976323
0.598665024887702,0.000311303549306407,0.000186124691498626,0.000182025008880585,0.00075881055738544,0.000986448046706819,0.00136543921334327,0.00126255272169487,0.000993329116956537,0.000854374308508429,0.0002610354437004,0.000179580448160096,0.00025879042935341
0.673498152998665,0.00041976339158408,0.000626840507263222,0.000501158608505301,0.000710918494399707,0.000921358864080424,0.00147954006675229,0.00133635696328366,0.000949897884028066,0.000760209617944231,0.000496898774106908,0.000549917154045579,0.000485517338404809
0.748331281109628,0.000434465954202393,0.000429040236985856,0.000307159047996163,0.000165329333652386,9.37964922856311e-05,0.000593982695561954,0.000526373782064683,0.000201359842871438,7.9655319759571e-05,0.000305801731511834,0.000362998316851404,0.000445274510795336
0.823164409220591,0.000422221948008261,0.000231715562635071,0.000285875150980525,0.000599907509710805,0.000751306153625912,0.000457235417055686,0.000383596846665607,0.000641500010877036,0.000609002084027105,0.00036168208491819,0.000316475330648438,0.000310754364039032
0.897997537331554,0.000295912131514516,0.000411954920473897,0.000359413946371184,0.000747570263036809,0.000828575796137091,0.000798479625317206,0.000633875801015854,0.000891693914135854,0.000723810444756583,0.000562114588651009,0.00047887177517089,0.000381813077151861
