timestep:         0.0082733273327333
yAxisLabel:deflection[m]
title:bridge deflection 
ub_mid  ,       ub_quart
  0.0000000000000000,         0.0000000000000000
  0.0000000000291250,         0.0000000024521247
  0.0000000006067790,         0.0000000412607233
  0.0000000054109887,         0.0000003108297253
  0.0000000267871883,         0.0000014115409385
  0.0000000777321513,         0.0000043978453648
  0.0000001179039118,         0.0000101028119321
  0.0000000138042044,         0.0000175892849194
 -0.0000002511420820,         0.0000224519106673
 -0.0000001010642956,         0.0000174968271535
  0.0000017591221477,        -0.0000022629429534
  0.0000068472757001,        -0.0000357449604558
  0.0000166815843513,        -0.0000789080340267
  0.0000329405742538,        -0.0001282001371078
  0.0000569250168845,        -0.0001811467746925
  0.0000893055093280,        -0.0002395353116056
  0.0001307055419669,        -0.0003076907328471
  0.0001798696831387,        -0.0003857395810903
  0.0002312680821211,        -0.0004716686895481
  0.0002788647628254,        -0.0005645264130673
  0.0003212648047736,        -0.0006628746705079
  0.0003598701218377,        -0.0007664949434116
  0.0003960424054040,        -0.0008767047498761
  0.0004317503574069,        -0.0009944943281274
  0.0004680473727161,        -0.0011190903052715
  0.0005036907556740,        -0.0012477961436503
  0.0005375205789172,        -0.0013799433999588
  0.0005687828211792,        -0.0015170703459038
  0.0005965031620147,        -0.0016595223234942
  0.0006215943918657,        -0.0018061629613174
  0.0006455532509469,        -0.0019555148444165
  0.0006677929092682,        -0.0021070174884986
  0.0006878788494742,        -0.0022607458226999
  0.0007061667689640,        -0.0024168700565242
  0.0007220002074489,        -0.0025755059024989
  0.0007342774170271,        -0.0027361873782800
  0.0007418156592477,        -0.0028976436720616
  0.0007440964031098,        -0.0030587454489855
  0.0007415442270175,        -0.0032201447578227
  0.0007342961945896,        -0.0033832450616113
  0.0007232699921649,        -0.0035484762255886
  0.0007104857845955,        -0.0037149986472477
  0.0006981262906872,        -0.0038822395331976
  0.0006885304291991,        -0.0040509367421736
  0.0006834086922449,        -0.0042221259745293
  0.0006841072069207,        -0.0043971471259738
  0.0006910152040876,        -0.0045774425184681
  0.0007020114095957,        -0.0047636108565070
  0.0007145045033446,        -0.0049542700726222
  0.0007276943115756,        -0.0051477393849830
  0.0007410574839665,        -0.0053428285119694
  0.0007524127577138,        -0.0055366867740898
  0.0007602786628707,        -0.0057258879687073
  0.0007660711101429,        -0.0059071950035822
  0.0007716030582738,        -0.0060780161399565
  0.0007775491726886,        -0.0062372596432935
  0.0007840273664357,        -0.0063862708401391
  0.0007901143110032,        -0.0065277935908290
  0.0007937665194881,        -0.0066624044807143
  0.0007933463940174,        -0.0067899484629508
  0.0007883756828739,        -0.0069119914155195
  0.0007795125468317,        -0.0070306169724942
  0.0007695164981049,        -0.0071462320388991
  0.0007616923667637,        -0.0072571602175100
  0.0007565499898097,        -0.0073602171753578
  0.0007522471580067,        -0.0074513086799758
  0.0007469601800769,        -0.0075277829368202
  0.0007386581265123,        -0.0075902812422034
  0.0007251303412178,        -0.0076418953021222
  0.0007061276361743,        -0.0076849965857066
  0.0006819594057384,        -0.0077194895426797
  0.0006516607726453,        -0.0077442136222781
  0.0006153623562222,        -0.0077578059366355
  0.0005749156057960,        -0.0077591041230340
  0.0005322072678854,        -0.0077499411711209
  0.0004889515944887,        -0.0077365433380506
  0.0004470970538058,        -0.0077271580851432
  0.0004085892029794,        -0.0077266950781106
  0.0003758760681686,        -0.0077331654616034
  0.0003516705674284,        -0.0077422493549471
  0.0003369019347835,        -0.0077507877033778
  0.0003308892834423,        -0.0077566327758705
  0.0003331882879830,        -0.0077638361632254
  0.0003439992512013,        -0.0077832496856116
  0.0003622450993016,        -0.0078235811171709
  0.0003839441772801,        -0.0078878860667495
  0.0004053961152430,        -0.0079731386273222
  0.0004273497987818,        -0.0080715680403877
  0.0004535779732112,        -0.0081785299349352
  0.0004876754360975,        -0.0082951809202774
  0.0005326450045279,        -0.0084279835030434
  0.0005893560437660,        -0.0085837898746419
  0.0006545823044665,        -0.0087611190383847
  0.0007217786443854,        -0.0089549324029130
  0.0007848949569134,        -0.0091624588842746
  0.0008434366967437,        -0.0093820284672170
  0.0009014555279791,        -0.0096145288634371
  0.0009612680642623,        -0.0098618059692712
  0.0010210843799055,        -0.0101239803565411
  0.0010772181294737,        -0.0103976943985031
  0.0011246797122871,        -0.0106769138766624
  0.0011590661741216,        -0.0109584878000241
  0.0011791951057718,        -0.0112423834490610
  0.0011850398843617,        -0.0115269904247054
  0.0011781842649858,        -0.0118087530362584
  0.0011610014944351,        -0.0120859458447632
  0.0011333616792670,        -0.0123593708410501
  0.0010959037236840,        -0.0126310184138424
  0.0010513871782645,        -0.0129035296861436
  0.0010023318688976,        -0.0131800229192159
  0.0009503392808657,        -0.0134629069066864
  0.0008959949939127,        -0.0137530798122540
  0.0008407779054143,        -0.0140516623990339
  0.0007860400838450,        -0.0143607805357361
  0.0007298938236805,        -0.0146805215222608
  0.0006706863250111,        -0.0150076178873588
  0.0006098331547394,        -0.0153388539156207
  0.0005492527346090,        -0.0156729527197121
  0.0004896679749414,        -0.0160089426442073
  0.0004312813042181,        -0.0163463666690146
  0.0003752728280860,        -0.0166852113099543
  0.0003224003759003,        -0.0170246113964850
  0.0002710801143719,        -0.0173641754892184
  0.0002192398859440,        -0.0177054222385772
  0.0001668778168166,        -0.0180508970224636
  0.0001149399643651,        -0.0183997997074432
  0.0000628775786662,        -0.0187465325043688
  0.0000104697237489,        -0.0190856302605137
 -0.0000401041012632,        -0.0194137835744376
 -0.0000855641801637,        -0.0197282548969331
 -0.0001240103408421,        -0.0200270008249300
