timestep:         0.0027384827586207
yAxisLabel:velocity [m/s]       
title:bogies velocity   
vv1,    vv2,    vv3,    vv4,    vv5,    vv6,    vv7,    vv8,    vv9,    vv10,   vv11,   vv12,   
 -0.0248384909566438,  0.0025545293925565,  0.0046994903322865,  0.0366987956432917,  0.0490820671963525,  0.0191127125522435,  0.0093084920060333, -0.0255105709236931, -0.0265690046103015, -0.0072515062873375, -0.0007108988376482,  0.0000000000000000,
 -0.0249601175470804,  0.0022065856835255,  0.0042766558428398,  0.0362130621244589,  0.0489137546808191,  0.0193656403989327,  0.0097006467202983, -0.0252849608593932, -0.0265236414686568, -0.0075383062769848, -0.0008343074472676,  0.0000000000000000,
 -0.0250839685638284,  0.0018496761164849,  0.0038486013173126,  0.0357269044367506,  0.0487450208030561,  0.0196214350220589,  0.0100899995344618, -0.0250675565156617, -0.0264848462098614, -0.0078310098036631, -0.0009695195856244,  0.0000000000000000,
 -0.0252096639915387,  0.0014837255158590,  0.0034147787735032,  0.0352397936636519,  0.0485760149119297,  0.0198806248531372,  0.0104766205007126, -0.0248580148548192, -0.0264523575404549, -0.0081299482417259, -0.0011168159380410,  0.0000000000000000,
 -0.0253367663042883,  0.0011087004249818,  0.0029746693478967,  0.0347512323215004,  0.0484068475510254,  0.0201437186736246,  0.0108606433467745, -0.0246559689391092, -0.0264259354832276, -0.0084354759678297, -0.0012764080481882,  0.0000000000000000,
 -0.0254647828978086,  0.0007246082050528,  0.0025277896091801,  0.0342607686364426,  0.0482375870776011,  0.0204111975275698,  0.0112422712944963, -0.0244610344599197, -0.0264053790895460, -0.0087479630443632, -0.0014485127414093,  0.0000000000000000,
 -0.0255931715193394,  0.0003314969839813,  0.0020737036031092,  0.0337680056100964,  0.0480682578958159,  0.0206835069522057,  0.0116217739196053, -0.0242728136645510, -0.0263905386072692, -0.0090677885403370, -0.0016332722273661,  0.0000000000000000,
 -0.0257213472397206, -0.0000705450020378,  0.0016120289600137,  0.0332726053085873,  0.0478988417282143,  0.0209610496233848,  0.0119994788159818, -0.0240908963232340, -0.0263813191716503, -0.0093953348830901, -0.0018308086999225,  0.0000000000000000,
 -0.0258486886559780, -0.0004813908499191,  0.0011424407978103,  0.0327742894126853,  0.0477292820102125,  0.0212441749364346,  0.0123757637278281, -0.0239148638205072, -0.0263776736373653, -0.0097309695778760, -0.0020411763392711,  0.0000000000000000,
 -0.0259745424240719, -0.0009008758261854,  0.0006646744186744,  0.0322728357066659,  0.0475594890917129,  0.0215331657578412,  0.0127510498938498, -0.0237442981740329, -0.0263795852514113, -0.0100750232178582, -0.0022644080708019,  0.0000000000000000,
 -0.0260982277582294, -0.0013287961440234,  0.0001785268734634,  0.0317680718348930,  0.0473893430611294,  0.0218282273801968,  0.0131257914758524, -0.0235787903673469, -0.0263870458972442, -0.0104277706891473, -0.0025004840996064,  0.0000000000000000,
 -0.0262190434720254, -0.0017649059798291, -0.0003161428231424,  0.0312598690832043,  0.0472186926765463,  0.0221294810553958,  0.0135004607163172, -0.0234179451063634, -0.0264000380699442, -0.0107894205306304, -0.0027493612376498,  0.0000000000000000,
 -0.0263362784898316, -0.0022089150922459, -0.0008194114172252,  0.0307481388477483,  0.0470473504947213,  0.0224369595073408,  0.0138755340471656, -0.0232613813154490, -0.0264185257307997, -0.0111601125124438, -0.0030109414758988,  0.0000000000000000,
 -0.0264492236489510, -0.0026604899223346, -0.0013312857053320,  0.0302328308476819,  0.0468750852423614,  0.0227506023627987,  0.0142514819373245, -0.0231087244880784, -0.0264424542643727, -0.0115399243954225, -0.0032850827167608,  0.0000000000000000,
 -0.0265571808415123, -0.0031192590926636, -0.0018516931545706,  0.0297139302047224,  0.0467016149397633,  0.0230702523309714,  0.0146287588066387, -0.0229595899562679, -0.0264717569624444, -0.0119288848131393, -0.0035715721611120,  0.0000000000000000,
 -0.0266594669184993, -0.0035848211167687, -0.0023804726976480,  0.0291914510832929,  0.0465266057348214,  0.0233956536336562,  0.0150077905707511, -0.0228135625072866, -0.0265063630388444, -0.0123269901471508, -0.0038701375934010,  0.0000000000000000,
 -0.0267554135848508, -0.0040567501358420, -0.0029173691702290,  0.0286654265496200,  0.0463496778882383,  0.0237264571557963,  0.0153889613508438, -0.0226701783791663, -0.0265461992733544, -0.0127342181566060, -0.0041804394904380,  0.0000000000000000,
 -0.0268443677620556, -0.0045345961824117, -0.0034620339445680,  0.0281358956290202,  0.0461704151429134,  0.0240622390908108,  0.0157726015169653, -0.0225289141929111, -0.0265911732932793, -0.0131505333243382, -0.0045020937158956,  0.0000000000000000,
 -0.0269256970129874, -0.0050178799349774, -0.0040140302783968,  0.0276028906486313,  0.0459883727507203,  0.0244025197639572,  0.0161589782373626, -0.0223891864190083, -0.0266411514285958, -0.0135758823185186, -0.0048346804637372,  0.0000000000000000,
 -0.0269988014188918, -0.0055060859999453, -0.0045728397433170,  0.0270664286248303,  0.0458030822031983,  0.0247467794018750,  0.0165482900581361, -0.0222503597850117, -0.0266959382768662, -0.0140101824514252, -0.0051777699758622,  0.0000000000000000,
 -0.0270631290686915, -0.0059986600407793, -0.0051378652619463,  0.0265265085715425,  0.0456140530924261,  0.0250944701496588,  0.0169406660681603, -0.0221117581466948, -0.0267552610635453, -0.0144533063017776, -0.0055309319305922,  0.0000000000000000,
 -0.0271181899294025, -0.0064950126325599, -0.0057084296699767,  0.0259831139719559,  0.0454207731390112,  0.0254450248678666,  0.0173361686454865, -0.0219726739233774, -0.0268187609691986, -0.0149050677350914, -0.0058937506071397,  0.0000000000000000,
 -0.0271635638701763, -0.0069945287499048, -0.0062837720211458,  0.0254362190770656,  0.0452227074139285,  0.0257978626577715,  0.0177347971491509, -0.0218323769258860, -0.0268859923876320, -0.0153652137761823, -0.0062658239951282,  0.0000000000000000,
 -0.0271989020063949, -0.0074965788880974, -0.0068630458040387,  0.0248857977568484,  0.0450192980917607,  0.0261523935861051,  0.0181364899803254, -0.0216901239608860, -0.0269564258435914, -0.0158334244045182, -0.0066467644230862,  0.0000000000000000,
 -0.0272239235315149, -0.0080005274529475, -0.0074453219134063,  0.0243318331004665,  0.0448099664800165,  0.0265080224504432,  0.0185411243034270, -0.0215451701062327, -0.0270294527984814, -0.0163093185230306, -0.0070361892937762,  0.0000000000000000,
