timestep:         0.0127065600000000
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
av1,    av2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0330179781770695,  0.0000000000000000,
 -0.0284119836997764,  0.0000000000000000,
 -0.0358079902808542,  0.0000000000000000,
 -0.0300955171771956,  0.0000000000000000,
 -0.0354948527519164,  0.0000000000000000,
 -0.0294609494572320,  0.0000000000000000,
 -0.0317655605533415,  0.0000000000000000,
 -0.0244095024973176,  0.0000000000000000,
 -0.0243598495862684,  0.0000000000000000,
 -0.0188575876251645,  0.0000000000000000,
 -0.0238883315874385,  0.0000000000000000,
 -0.0251107721423807,  0.0000000000000000,
 -0.0317661614167799,  0.0000000000000000,
 -0.0339528129182678,  0.0000000000000000,
 -0.0391780793811159,  0.0000000000000000,
 -0.0397298848487255,  0.0000000000000000,
 -0.0412540693039841,  0.0000000000000000,
 -0.0388149078616807,  0.0000000000000000,
 -0.0369390735447634,  0.0000000000000000,
 -0.0323426841653406,  0.0000000000000000,
 -0.0282211794963261,  0.0000000000000000,
 -0.0226403022425109,  0.0000000000000000,
 -0.0185237411660874,  0.0000000000000000,
 -0.0143869194439336,  0.0000000000000000,
 -0.0124768130375016,  0.0000000000000000,
 -0.0172160859185732,  0.0000000000000000,
 -0.0248590769911952,  0.0000000000000000,
 -0.0352609127824834,  0.0000000000000000,
 -0.0452553492748824,  0.0000000000000000,
 -0.0551123309821343,  0.0000000000000000,
 -0.0632376081840078,  0.0000000000000000,
 -0.0700202802860396,  0.0000000000000000,
 -0.0739939232561390,  0.0000000000000000,
 -0.0756739658649855,  0.0000000000000000,
 -0.0746061755553059,  0.0000000000000000,
 -0.0714355432064699,  0.0000000000000000,
 -0.0659287123658854,  0.0000000000000000,
 -0.0589828685605370,  0.0000000000000000,
 -0.0506450868524612,  0.0000000000000000,
 -0.0416390372197835,  0.0000000000000000,
 -0.0320237020834641,  0.0000000000000000,
 -0.0222596446628159,  0.0000000000000000,
 -0.0123495962485258,  0.0000000000000000,
 -0.0026404316608530,  0.0000000000000000,
  0.0068799730306815,  0.0000000000000000,
  0.0159516500319559, -0.0203601144046556,
  0.0248118051187483, -0.0382514142587383,
  0.0333111313996518, -0.0487316995689797,
  0.0398060062416726, -0.0580052331100141,
  0.0420709193842512, -0.0663895799943449,
  0.0353250297624203, -0.0727916197490713,
  0.0266789251089339, -0.0778024447605858,
  0.0154519069849767, -0.0801759103002946,
  0.0051008527448125, -0.0802478642578656,
 -0.0047022144638387, -0.0781388323577964,
 -0.0118994036556461, -0.0758440754526271,
 -0.0184542538911911, -0.0780160072040783,
 -0.0221680487071212, -0.0805461182331600,
 -0.0228989003631721, -0.0838166852893709,
 -0.0199826568021635, -0.0855807795332635,
 -0.0149698302289813, -0.0873038602012152,
 -0.0076688727749005, -0.0869717674466697,
  0.0009634096812345, -0.0849968694881031,
  0.0111749204680065, -0.0806620354262846,
  0.0220274950582600, -0.0748811807994886,
  0.0334889563262732, -0.0672827249731397,
  0.0450398451423098, -0.0586753697023496,
  0.0563808416773275, -0.0491954803014971,
  0.0665290461579146, -0.0401632820731152,
  0.0752842250525687, -0.0317963189184395,
  0.0823126098812204, -0.0251380074128671,
  0.0875515058559563, -0.0260335059714776,
  0.0905760303548214, -0.0301156380375239,
  0.0910310495535272, -0.0381297930138976,
  0.0884250472860566, -0.0465146374915879,
  0.0776595292987129, -0.0557050130978437,
  0.0643730666061146, -0.0634927232272417,
  0.0481268174470985, -0.0700032036368232,
  0.0329883712651038, -0.0735109273791885,
  0.0180398400809171, -0.0745619604566608,
  0.0054766805551119, -0.0719400731005727,
 -0.0058162083311487, -0.0663779227226543,
 -0.0142361562487106, -0.0576472115293103,
 -0.0204537345221050, -0.0467354984539195,
 -0.0232935732266191, -0.0335568362835862,
 -0.0236219072835893, -0.0191083267422264,
 -0.0211120894385612, -0.0038326696187091,
 -0.0167103574612311,  0.0116038647975552,
 -0.0102251679436197,  0.0268893629255246,
 -0.0025784272570491,  0.0413762181979385,
  0.0061371607559552,  0.0549213115493396,
  0.0151359990110015,  0.0671465513702429,
  0.0240848624024548,  0.0777452251274319,
  0.0322283516177582,  0.0860930737741892,
  0.0395162809623201,  0.0918642826672986,
  0.0456288447059195,  0.0946433477282899,
  0.0504836957599761,  0.0885091169307394,
  0.0537048636369347,  0.0789016217996223,
  0.0551112043424744,  0.0652056536272729,
  0.0543859457738514,  0.0516288312453806,
  0.0464289110048082,  0.0377800131083272,
  0.0365484761513876,  0.0264564309965463,
  0.0240016503762572,  0.0173533192950095,
  0.0127447190229553,  0.0119070824613086,
  0.0020429420021804,  0.0091891010004072,
 -0.0056993929128810,  0.0107321808316762,
 -0.0115173997042200,  0.0156879538889918,
 -0.0140178641719272,  0.0241975666109418,
 -0.0142526039452967,  0.0352140520423024,
 -0.0113339156437154,  0.0488903329370208,
 -0.0061458652668625,  0.0640178564749382,
  0.0016528614521058,  0.0800981912939132,
  0.0109911421627102,  0.0964097037299372,
  0.0218306463607416,  0.1125039633613952,
  0.0330553174058153,  0.1273998189929539,
  0.0445051567265966,  0.1407266280481309,
  0.0555519774774668,  0.1519075236010624,
  0.0661312019621920,  0.1605316157663213,
  0.0756263222515435,  0.1658968750439381,
  0.0839072410069910,  0.1676999050596450,
  0.0905497004395096,  0.1656320323758817,
  0.0955172171104590,  0.1538062636329226,
  0.0985720385402934,  0.1381474252604482,
  0.0995787591100284,  0.1182017252972076,
  0.0981267628041086,  0.0984280958647783,
  0.0889233221868165,  0.0784849324543518,
  0.0772471870185388,  0.0612879112453595,
  0.0622675563069866,  0.0465196798436715,
  0.0479284832596620,  0.0356679125243258,
  0.0334940081604458,  0.0277091827664185,
  0.0215034650143449,  0.0240859240823865,
  0.0110727813706415,  0.0237182707697750,
  0.0037444797286364,  0.0265650600822523,
 -0.0015166902841902,  0.0314752021991370,
 -0.0038641467122207,  0.0387077125317048,
 -0.0042419780606995,  0.0471962001381173,
 -0.0022750919607877,  0.0565612516903233,
  0.0010806216176867,  0.0660764552233777,
  0.0059928347860283,  0.0752149497575827,
  0.0115768401811796,  0.0828816334993449,
  0.0178640905463172,  0.0887001436500920,
  0.0242753373771745,  0.0922274913984045,
  0.0306823496363246,  0.0933044943176220,
  0.0363644878612563,  0.0914690628747434,
  0.0411005841704296,  0.0865853453552219,
  0.0443669383291188,  0.0784303448857865,
  0.0460462603261746,  0.0613542845008104,
  0.0458698814829473,  0.0412284240889635,
  0.0437266460933063,  0.0176029938997553,
  0.0392587784848675, -0.0052920572015293,
  0.0273352346315235, -0.0279148215614588,
  0.0132688743956840, -0.0474852530425378,
 -0.0036544916222506, -0.0643429937175666,
 -0.0194810914439210, -0.0770944423128363,
 -0.0349313673571029, -0.0867848343592249,
 -0.0475619724900949, -0.0919810417213522,
 -0.0583522123272163, -0.0936663586360950,
 -0.0659126892945459, -0.0918137780008360,
 -0.0713621752995788, -0.0875073693707829,
 -0.0738748664048109, -0.0805442061617188,
