timestep:         0.0063532800000000
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
av1,    av2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0043371752550327,  0.0042346902116278,
 -0.0016027231837571,  0.0013969623958023,
 -0.0053605217260099,  0.0050081520342268,
 -0.0053857290282464,  0.0048308729890836,
 -0.0058613171392769,  0.0050967192330228,
 -0.0080300447776973,  0.0070016259624328,
 -0.0084364361373587,  0.0071053852088423,
 -0.0124416396686310,  0.0107124975838278,
 -0.0141197608702026,  0.0118967496372563,
 -0.0182170257091296,  0.0153853881161820,
 -0.0200154718689999,  0.0164783182910209,
 -0.0235701070633011,  0.0192260789281234,
 -0.0256259059361738,  0.0203822662916128,
 -0.0287557233084404,  0.0225179771133676,
 -0.0306606709903780,  0.0233465600421298,
 -0.0334749428146766,  0.0249991969868956,
 -0.0350482882424558,  0.0253402437353222,
 -0.0367369453976179,  0.0257413034692353,
 -0.0370539267840241,  0.0247446250024172,
 -0.0375754406390773,  0.0239405372298761,
 -0.0372911595823096,  0.0223322265207717,
 -0.0372406338759262,  0.0209634882535774,
 -0.0364305234526631,  0.0188531265175637,
 -0.0355483698667854,  0.0166998880831643,
 -0.0339302392724689,  0.0138566466565142,
 -0.0321370917258153,  0.0108981260932031,
 -0.0298972198429506,  0.0075647245078678,
 -0.0278253526180525,  0.0044730989391667,
 -0.0257515532581139,  0.0014506792870551,
 -0.0239051680214816, -0.0012779981986569,
 -0.0219018297620537, -0.0040954380005447,
 -0.0199009633068262, -0.0068376472203290,
 -0.0178522517063879, -0.0095509171695951,
 -0.0160684158878935, -0.0119248306114374,
 -0.0145048224204139, -0.0140094430788483,
 -0.0132742468138645, -0.0156989960135575,
 -0.0123085399179449, -0.0170682056926811,
 -0.0116819075552465, -0.0180499259230587,
 -0.0113276109889324, -0.0187172235676414,
 -0.0113394843491921, -0.0189838162094937,
 -0.0117862761594050, -0.0187915627446764,
 -0.0127981234035150, -0.0180252643635544,
 -0.0143197294807015, -0.0167559224865003,
 -0.0162760155596328, -0.0150719372801006,
 -0.0186095568378791, -0.0130418328472918,
 -0.0213952869982900, -0.0106032193213737,
 -0.0246714995460674, -0.0077329586102420,
 -0.0284114743479760, -0.0044734997346317,
 -0.0324723300333718, -0.0009802235616587,
 -0.0366402367683540,  0.0025270932824138,
 -0.0406272612424516,  0.0057638542604572,
 -0.0443208017677409,  0.0086268221817187,
 -0.0474964804069634,  0.0109068278810081,
 -0.0501475912895995,  0.0126147257745070,
 -0.0521457327128625,  0.0136415846354157,
 -0.0534465677145356,  0.0139644448656530,
 -0.0539008755564797,  0.0134587030737681,
 -0.0535384945237010,  0.0121795573571714,
 -0.0524121236284942,  0.0102026962127834,
 -0.0507165994366723,  0.0077401173860886,
 -0.0485842877688468,  0.0049351807617367,
 -0.0461793763464575,  0.0019574758317345,
 -0.0435741046582748, -0.0011189111811631,
 -0.0408547318837915, -0.0042081029583399,
 -0.0380892795761951, -0.0072442854593269,
 -0.0354308684116904, -0.0100800095842979,
 -0.0330106078167093, -0.0125939830436663,
 -0.0308930632018639, -0.0147336192139851,
 -0.0289779583917779, -0.0166083812979190,
 -0.0270681017857573, -0.0184171715456762,
 -0.0249129224910866, -0.0204023248561198,
 -0.0223101184164469, -0.0227486876197596,
 -0.0191247138390271, -0.0255672834534158,
 -0.0153093082463568, -0.0288785031539905,
 -0.0108587507022262, -0.0326599774662856,
 -0.0058022127311982, -0.0368560798335967,
 -0.0001962853980156, -0.0413860331921530,
  0.0058415279953538, -0.0461122705094091,
  0.0121292853826900, -0.0508392936507210,
  0.0184341898098355, -0.0553293212450647,
  0.0245311756951691, -0.0593612770100708,
  0.0302549207410780, -0.0627810662766470,
  0.0355325695357494, -0.0655310309501179,
  0.0403635557453640, -0.0676265852777422,
  0.0447728054063795, -0.0691077565718376,
  0.0487547788696781, -0.0699836905715285,
  0.0522494427119502, -0.0702105262251281,
  0.0551545428563265, -0.0697056175150524,
  0.0573690571264604, -0.0683916594051304,
  0.0588332140799234, -0.0662357372615257,
  0.0595459435794746, -0.0632647887125046,
  0.1749203170010882, -0.1774655864680210,
  0.0825056320950902, -0.0834987553218266,
  0.1836516463573655, -0.1840031851773286,
  0.0949791444953515, -0.0942954029263088,
  0.1733759774900024, -0.1723216850839091,
  0.0893566432609597, -0.0876811555103032,
  0.1435492812651319, -0.1419456942804231,
  0.0688096583079741, -0.0672201520836939,
  0.1068753323334334, -0.1058638373698443,
  0.0443684171143402, -0.0439096571833844,
  0.0688766008490443, -0.0694411844490656,
  0.0166012909018121, -0.0181948204195549,
  0.0308327039482328, -0.0338070333535060,
 -0.0118237590453858,  0.0074744240543769,
 -0.0034473826690177, -0.0025236688962435,
 -0.0368357423444282,  0.0292596337046972,
 -0.0318528632897012,  0.0224829388531101,
 -0.0571915292830502,  0.0460272542287458,
 -0.0540703503968886,  0.0409759562468362,
 -0.0724218676131238,  0.0574374053490345,
 -0.0690819266040324,  0.0521761347305915,
 -0.0805528859064973,  0.0618212752110030,
 -0.0758782313856481,  0.0553439808144606,
 -0.0817625359435662,  0.0595300204474695,
 -0.0759127647514399,  0.0520391359989734,
 -0.0774133783472578,  0.0520330604995781,
 -0.0704170789732718,  0.0436494440414117,
 -0.0687634350835128,  0.0407934934248574,
 -0.0612255794403411,  0.0322157918534632,
 -0.0576827250608551,  0.0278129629481140,
 -0.0502143856524497,  0.0196180016552990,
 -0.0459142592878347,  0.0147275677082056,
 -0.0391246694474106,  0.0074614461743423,
 -0.0346706199047520,  0.0026601708111530,
 -0.0284106403113353, -0.0038358742560304,
 -0.0238183246338329, -0.0085595864198370,
 -0.0181399392968044, -0.0142998080349988,
 -0.0138279762303195, -0.0186242182231476,
 -0.0087785368141022, -0.0236670089267006,
 -0.0045896165616113, -0.0278404447271768,
  0.0001433730234673, -0.0325637009833716,
  0.0041235550181784, -0.0365460281176560,
  0.0081807267293224, -0.0406370128725113,
  0.0113035858703646, -0.0438442598761989,
  0.0140281463415608, -0.0467266304356245,
  0.0157353850105810, -0.0486760365246918,
  0.0169967786379050, -0.0502722083095841,
  0.0175272759540732, -0.0512338897642566,
  0.0176814665722754, -0.0519250917906218,
  0.0170573828429471, -0.0519540121399278,
  0.0156553696585202, -0.0513330155691523,
  0.0130893856057643, -0.0496817912660430,
  0.0096308497327590, -0.0472743871204732,
  0.0052304914295092, -0.0440572815202633,
  0.0002304973013366, -0.0403685064527521,
 -0.0054737991775182, -0.0361013884098174,
 -0.0118286553257170, -0.0313136021596048,
 -0.0190509933183335, -0.0257941527812247,
 -0.0269438385898988, -0.0197444703795620,
 -0.0353539539799348, -0.0133174593505135,
 -0.0439312981303161, -0.0068627271322995,
 -0.0522395271696459, -0.0008129869069905,
 -0.0598591092431763,  0.0044191586830204,
 -0.0663497983860393,  0.0084089713867813,
 -0.0713287040570033,  0.0107998561868337,
 -0.0744105821408168,  0.0112456619895390,
 -0.0753220263332055,  0.0095200709870796,
 -0.0738511298908034,  0.0054615590854981,
