timestep:   0.0049183344484385
yAxisLabel:acceleration [m/s2] 
title:sprung mass acceleration 
matlab av1, matlab av2 
 -0.0000046562405580,   0.0000000000000000
 -0.0000013285738360,   0.0000000000000000
 -0.0000016108457927,   0.0000000000000000
 -0.0000181836126533,   0.0000000000000000
 -0.0000510468744179,   0.0000000000000000
 -0.0001108719864784,   0.0000000000000000
 -0.0001778015335286,   0.0000000000000000
 -0.0002758294638977,   0.0000000000000000
 -0.0004302442541892,   0.0000000000000000
 -0.0006410459044032,   0.0000000000000000
 -0.0009059588103810,   0.0000000000000000
 -0.0012018532793787,   0.0000000000000000
 -0.0015564836963050,   0.0000000000000000
 -0.0019583539517712,   0.0000000000000000
 -0.0024015445217311,   0.0000000000000000
 -0.0028805142704353,   0.0000000000000000
 -0.0033728686272363,   0.0000000000000000
 -0.0039038856349395,   0.0000000000000000
 -0.0044117070441562,   0.0000000000000000
 -0.0048876180225912,   0.0000000000000000
 -0.0053255444503974,   0.0000000000000000
 -0.0057372929245507,   0.0000000000000000
 -0.0061082493178212,   0.0000000000000000
 -0.0063811484050579,   0.0000000000000000
 -0.0065540484324031,   0.0000000000000000
 -0.0066440862637285,   0.0000000000000000
 -0.0066791644203910,   0.0000000000000000
 -0.0066231279829163,   0.0000000000000000
 -0.0064803819434022,   0.0000000000000000
 -0.0062512785248335,   0.0000000000000000
 -0.0059792728326488,   0.0000000000000000
 -0.0056627632218381,   0.0000000000000000
 -0.0053209945382597,   0.0000000000000000
 -0.0049844454016863,   0.0000000000000000
 -0.0046769375122979,   0.0000000000000000
 -0.0043577638894804,   0.0000000000000000
 -0.0040784503139550,   0.0000000000000000
 -0.0038994289278837,   0.0000000000000000
 -0.0038207145391331,   0.0000000000000000
 -0.0038262236633049,   0.0000000000000000
 -0.0038712465695963,   0.0000000000000000
 -0.0040026295746942,   0.0000000000000000
 -0.0042329404981145,   0.0000000000000000
 -0.0045621567902681,   0.0000000000000000
 -0.0049502609563804,   0.0000000000000000
 -0.0053295091797619,   0.0000000000000000
 -0.0057587381672491,   0.0000000000000000
 -0.0061534050462788,   0.0000000000000000
 -0.0065097146574178,   0.0000000000000000
 -0.0067762741370722,   0.0000000000000000
 -0.0070280003013941,   0.0000000000000000
 -0.0071714115897833,   0.0000000000000000
 -0.0071362380405749,   0.0000000000000000
 -0.0069224796537429,   0.0000000000000000
 -0.0065484242080369,  -0.0000019742058726
 -0.0060852835965999,   0.0000306646505857
 -0.0054882541364877,  -0.0000092125752150
 -0.0047380067681221,  -0.0001910504592058
 -0.0038345702129828,  -0.0005151223235079
 -0.0027779684772766,  -0.0009814382113082
 -0.0017632115300961,  -0.0016595536009269
 -0.0007494884202147,  -0.0023984652788930
  0.0002432585042753,  -0.0030714584417968
  0.0010162650480999,  -0.0037492828550163
  0.0015695312112548,  -0.0044319385185514
  0.0018708656193448,  -0.0051282232120545
  0.0019962384189179,  -0.0058318156835822
  0.0018426280503308,  -0.0065633523636601
  0.0012789607444196,  -0.0073489165092487
  0.0003064220648891,  -0.0081883417489735
 -0.0009176860902541,  -0.0090642888488843
 -0.0023567878916864,  -0.0099917629593440
 -0.0040535442801360,  -0.0109659402828783
 -0.0059603871253193,  -0.0119756894595498
 -0.0080583550726400,  -0.0130160741492385
 -0.0101082030582090,  -0.0140422014383026
 -0.0122513422623141,  -0.0151046950344673
 -0.0142362390822420,  -0.0160997271232292
 -0.0159835882697379,  -0.0170019782842087
 -0.0174329742459037,  -0.0177870697689517
 -0.0185886973474577,  -0.0184669186463417
 -0.0196557085077857,  -0.0191142183627109
 -0.0201676888689645,  -0.0195198450973092
 -0.0200914592356084,  -0.0196695910715741
 -0.0194270196077466,  -0.0195634562855162
 -0.0183908761530382,  -0.0192773598092224
 -0.0171448816822066,  -0.0188516340299588
 -0.0153970817273123,  -0.0181648467599420
 -0.0132918678532241,  -0.0172675910326369
 -0.0109391996814661,  -0.0161985372676203
 -0.0083751924618075,  -0.0149647012976782
 -0.0057561113009852,  -0.0136300427118314
 -0.0031494187885506,  -0.0122241226255014
 -0.0005744705162403,  -0.0107532615067831
  0.0018582333147208,  -0.0092717885261041
  0.0039386054363453,  -0.0078819103198513
  0.0056293573446688,  -0.0066067557156835
  0.0070539361817116,  -0.0053946249441558
  0.0081796918427452,  -0.0042709743283946
  0.0087316929752986,  -0.0033912629219468
  0.0087027735948972,  -0.0027596128507512
  0.0082036942401946,  -0.0023306691509938
  0.0075179549401502,  -0.0019884617265325
  0.0064398677209518,  -0.0018378327089498
  0.0050735198924734,  -0.0018472648177221
  0.0034246904851639,  -0.0020145152214903
  0.0016533581637832,  -0.0022609236653846
 -0.0000411875525140,  -0.0025007250229641
 -0.0017816791786871,  -0.0027948216606947
 -0.0032364588987036,  -0.0029717156826519
 -0.0043912096745979,  -0.0030236892976330
 -0.0050479637858507,  -0.0028351350005784
 -0.0057329296170425,  -0.0027086438903828
 -0.0060194360985428,  -0.0023928525821172
 -0.0056474712298143,  -0.0017362329779358
 -0.0046170350108033,  -0.0007387850778098
 -0.0029352617556995,   0.0005955472343173
 -0.0011247823079038,   0.0019818154660365
  0.0009114189626238,   0.0034854112347862
  0.0033615769403288,   0.0052063436008603
  0.0060347417131858,   0.0070367676615527
  0.0088035141987443,   0.0089083802780939
  0.0116025304177435,   0.0107821914067578
  0.0142229005152715,   0.0125252512955007
  0.0165866708460512,   0.0140881394756428
  0.0187541006098898,   0.0155146707675754
  0.0205082470740790,   0.0166573075983363
  0.0216506199684286,   0.0173834194267971
  0.0221753265740068,   0.0176866702871489
  0.0222646410272016,   0.0176819800752340
  0.0218819623961057,   0.0173388081750159
  0.0208028281171112,   0.0164970340406716
  0.0190213702733715,   0.0151523794790234
  0.0167017823661059,   0.0134126003850887
  0.0141989727201626,   0.0115008200979018
  0.0112717716355713,   0.0092564160998237
  0.0081569395889203,   0.0068411771101138
  0.0048784033789960,   0.0042717368521887
  0.0017053149089330,   0.0017333479180740
 -0.0015143995388749,  -0.0008896289494948
 -0.0044030833283176,  -0.0033112446929027
 -0.0068241118501045,  -0.0054315721440111
 -0.0087649663856348,  -0.0072390335971405
 -0.0103166207876377,  -0.0087939660204955
 -0.0114058409900509,  -0.0100342497470590
 -0.0117638186594218,  -0.0107443237918342
 -0.0113849303267559,  -0.0109188009794570
