timestep:         0.0063532800000000
yAxisLabel:deflection [m]       
title:bridge deflection 
ub_mid  ,       ub_quart,       uv_mid  
  0.0004582876076738,        -0.0031683981577213,        -0.0007957995444761
  0.0004653387936127,        -0.0032302312135852,        -0.0008310660765734
  0.0004719500312499,        -0.0032899721064835,        -0.0008672462942272
  0.0004779537231622,        -0.0033478293877466,        -0.0009043347013329
  0.0004832659672578,        -0.0034040248123558,        -0.0009423235073402
  0.0004879056899787,        -0.0034587374875061,        -0.0009812020915148
  0.0004919796524765,        -0.0035120535077713,        -0.0010209564561100
  0.0004956421888012,        -0.0035639362827168,        -0.0010615687019456
  0.0004990468829463,        -0.0036142256641884,        -0.0011030165561743
  0.0005023055272157,        -0.0036626668568131,        -0.0011452729902309
  0.0005054628272747,        -0.0037089609986918,        -0.0011883059719737
  0.0005084876807872,        -0.0037528207541193,        -0.0012320783848411
  0.0005112763771613,        -0.0037940125908915,        -0.0012765481158843
  0.0005136635309533,        -0.0038323745714282,        -0.0013216682770238
  0.0005154403208036,        -0.0038678104703456,        -0.0013673875003274
  0.0005163798939803,        -0.0039002708531353,        -0.0014136502519662
  0.0005162663473806,        -0.0039297342878347,        -0.0014603971380431
  0.0005149212131749,        -0.0039561973568713,        -0.0015075652117489
  0.0005122221615571,        -0.0039796744686901,        -0.0015550883146478
  0.0005081120586494,        -0.0040002019708608,        -0.0016028974834532
  0.0005026006066442,        -0.0040178391258343,        -0.0016509214310653
  0.0004957624545769,        -0.0040326620081549,        -0.0016990870827970
  0.0004877335389208,        -0.0040447533100144,        -0.0017473356733898
  0.0004787039507146,        -0.0040541978676859,        -0.0017956309538664
  0.0004689038903961,        -0.0040610863891583,        -0.0018439487022889
  0.0004585804692407,        -0.0040654928175065,        -0.0018922698478874
  0.0004479676856333,        -0.0040673784497469,        -0.0019405791616362
  0.0004372564653980,        -0.0040664749438055,        -0.0019888649200004
  0.0004265699847952,        -0.0040623509309797,        -0.0020371198398491
  0.0004159534823927,        -0.0040549100909408,        -0.0020853421881739
  0.0004054135106655,        -0.0040451885320097,        -0.0021335359270900
  0.0003950299733792,        -0.0040354879932750,        -0.0021817102641832
  0.0003850536425557,        -0.0040281694870277,        -0.0022298793302532
  0.0003758597908789,        -0.0040243885523204,        -0.0022780618902763
  0.0003678195722537,        -0.0040241346653619,        -0.0023262808350812
  0.0003612566438598,        -0.0040267354032432,        -0.0023745625593990
  0.0003564481973856,        -0.0040311653216818,        -0.0024229363431209
  0.0003536108278207,        -0.0040366725723872,        -0.0024714338063646
  0.0003530453799779,        -0.0040432238754368,        -0.0025200885626310
  0.0003553331320545,        -0.0040513209307924,        -0.0025689360470278
  0.0003610831603286,        -0.0040617034529259,        -0.0026180132997501
  0.0003703341410603,        -0.0040749843921905,        -0.0026673584755565
  0.0003823771388676,        -0.0040913662790477,        -0.0027170100743895
  0.0003961593558848,        -0.0041107486269043,        -0.0027670061620444
  0.0004107091486013,        -0.0041329348635896,        -0.0028173838360644
  0.0004253416686642,        -0.0041578173994734,        -0.0028681789351262
  0.0004397743123350,        -0.0041855245661687,        -0.0029194258113359
  0.0004541218976074,        -0.0042163601339391,        -0.0029711569988131
  0.0004687312519597,        -0.0042506220807507,        -0.0030234027262723
  0.0004839794503478,        -0.0042884595009070,        -0.0030761903511323
  0.0005001185329998,        -0.0043298738492129,        -0.0031295439026964
  0.0005171854536915,        -0.0043748405027220,        -0.0031834839330692
  0.0005349952543899,        -0.0044233885923065,        -0.0032380277192295
  0.0005531816121650,        -0.0044755797180530,        -0.0032931897680421
  0.0005712563440286,        -0.0045314165913025,        -0.0033489827654171
  0.0005887012707076,        -0.0045907334457725,        -0.0034054188513093
  0.0006050609777874,        -0.0046530923760679,        -0.0034625103884283
  0.0006199881517467,        -0.0047177327507616,        -0.0035202697748722
  0.0006332342498994,        -0.0047837364360141,        -0.0035787090693751
  0.0006446106341850,        -0.0048505583267227,        -0.0036378406026090
  0.0006539890760932,        -0.0049187243862022,        -0.0036976789238669
  0.0006613808756346,        -0.0049898661080998,        -0.0037582429985817
  0.0006669915087496,        -0.0050656271139696,        -0.0038195572628941
  0.0006711265964386,        -0.0051466251765854,        -0.0038816514445244
  0.0006740351671865,        -0.0052325654424152,        -0.0039445598760023
  0.0006758678407520,        -0.0053227149058628,        -0.0040083207432948
  0.0006767117076896,        -0.0054161732337623,        -0.0040729755310228
  0.0006766196713324,        -0.0055123752518041,        -0.0041385688615661
  0.0006757594220765,        -0.0056114181458949,        -0.0042051486110264
  0.0006745962884127,        -0.0057138490779354,        -0.0042727659655534
  0.0006737089261242,        -0.0058203529588166,        -0.0043414752002980
  0.0006733304560993,        -0.0059314141555375,        -0.0044113332679528
  0.0006732281202351,        -0.0060470899451418,        -0.0044823994641900
  0.0006730121755697,        -0.0061671342507252,        -0.0045547352947098
  0.0006724003785185,        -0.0062912174725643,        -0.0046284044262078
  0.0006712838874127,        -0.0064191269259013,        -0.0047034725568620
  0.0006697556204811,        -0.0065509171238149,        -0.0047800071695451
  0.0006680919272047,        -0.0066868610494593,        -0.0048580772564497
  0.0006666399735163,        -0.0068272731085618,        -0.0049377531376141
  0.0006656917174010,        -0.0069723455599707,        -0.0050191064543997
  0.0006653905464614,        -0.0071221040141487,        -0.0051022103244110
  0.0006656748065578,        -0.0072764778283166,        -0.0051871395427350
  0.0006662861762538,        -0.0074353419257103,        -0.0052739707042441
  0.0006668382973511,        -0.0075984670588401,        -0.0053627821862203
  0.0006669249435701,        -0.0077654224244835,        -0.0054536540077166
  0.0006662506440300,        -0.0079355209232735,        -0.0055466676134971
  0.0006647293502294,        -0.0081078648539151,        -0.0056419055608883
  0.0006625048279523,        -0.0082814685642876,        -0.0057394509915592
  0.0006598949368077,        -0.0084554137526535,        -0.0058393867825155
  0.0006572855846040,        -0.0086289736848001,        -0.0059417944029031
  0.0006550204222038,        -0.0088016540097503,        -0.0060467526449943
  0.0006533209241210,        -0.0089731443560783,        -0.0061543364359905
  0.0006522302333300,        -0.0091432199693465,        -0.0062646158419220
  0.0006515794774363,        -0.0093116693853187,        -0.0063776552192205
  0.0006510069852731,        -0.0094782930330654,        -0.0064935123675817
  0.0006500482573082,        -0.0096429464045944,        -0.0066122375593316
  0.0006482632177952,        -0.0098055602051781,        -0.0067338724465771
  0.0006453404757208,        -0.0099660953719846,        -0.0068584489787827
  0.0006411443703025,        -0.0101244551961122,        -0.0069859884919440
  0.0006357066167147,        -0.0102804087882452,        -0.0071165010316659
  0.0006291801880689,        -0.0104335632873103,        -0.0072499848329568
  0.0006217816330269,        -0.0105833878632655,        -0.0073864258161424
  0.0006137475179098,        -0.0107292756836279,        -0.0075257970098218
  0.0006053076179662,        -0.0108706290608723,        -0.0076680579233590
  0.0005966548379200,        -0.0110069442800207,        -0.0078131539820284
  0.0005879060853916,        -0.0111378934602357,        -0.0079610161568188
  0.0005790774343373,        -0.0112634158165999,        -0.0081115608648574
  0.0005700931789952,        -0.0113836158593810,        -0.0082646901301993
  0.0005608204490261,        -0.0114986903783565,        -0.0084202919392086
  0.0005511051750513,        -0.0116088680932205,        -0.0085782407294906
  0.0005407902303682,        -0.0117143483591687,        -0.0087383979980546
  0.0005297130625713,        -0.0118152572318462,        -0.0089006130548236
  0.0005176979052771,        -0.0119116211761260,        -0.0090647239433897
  0.0005045650912094,        -0.0120033422448341,        -0.0092305585035491
  0.0004901678248199,        -0.0120901784634837,        -0.0093979354911916
  0.0004744428995799,        -0.0121717519299839,        -0.0095666656415517
  0.0004574469515880,        -0.0122475933019867,        -0.0097365525916905
  0.0004393543390838,        -0.0123172130510413,        -0.0099073936556721
  0.0004204119418775,        -0.0123801783113974,        -0.0100789805181449
  0.0004008686571750,        -0.0124361724780299,        -0.0102510999344528
  0.0003809079431799,        -0.0124850295151644,        -0.0104235344991041
  0.0003606030954669,        -0.0125267491263563,        -0.0105960635012953
  0.0003399005779378,        -0.0125614991222615,        -0.0107684638350664
  0.0003186328556431,        -0.0125896071637793,        -0.0109405108978691
  0.0002965631788403,        -0.0126115419629291,        -0.0111119794562342
  0.0002734574848663,        -0.0126278810681643,        -0.0112826444930313
  0.0002491646531035,        -0.0126392553739842,        -0.0114522820342641
  0.0002236775713473,        -0.0126462712096291,        -0.0116206699438177
  0.0001971531134944,        -0.0126494428709117,        -0.0117875886737291
  0.0001698871019975,        -0.0126491662898317,        -0.0119528219571473
  0.0001422571456801,        -0.0126457255158455,        -0.0121161574150342
  0.0001146528786822,        -0.0126393174627687,        -0.0122773870478422
  0.0000874126291485,        -0.0126300950463307,        -0.0124363076389724
  0.0000607806261708,        -0.0126182133935238,        -0.0125927211049021
  0.0000348894527498,        -0.0126038563111312,        -0.0127464347859501
  0.0000097648347260,        -0.0125872458414088,        -0.0128972616573839
 -0.0000146511516573,        -0.0125686365697985,        -0.0130450204476148
 -0.0000384625403919,        -0.0125482908341529,        -0.0131895356681941
 -0.0000617751844190,        -0.0125264552940753,        -0.0133306375843440
 -0.0000846583701900,        -0.0125033532421989,        -0.0134681621691008
 -0.0001071297740580,        -0.0124791884913991,        -0.0136019510795897
 -0.0001291751054928,        -0.0124541562601433,        -0.0137318516715242
 -0.0001507920461208,        -0.0124284519597787,        -0.0138577170380518
 -0.0001720330067068,        -0.0124022708904836,        -0.0139794060401600
 -0.0001930280239313,        -0.0123757986417983,        -0.0140967833015998
 -0.0002139841515864,        -0.0123491754175628,        -0.0142097191629271
 -0.0002351670363214,        -0.0123224048244460,        -0.0143180895949742
 -0.0002568730720084,        -0.0122952480016520,        -0.0144217760747591
 -0.0002794025473109,        -0.0122672745048139,        -0.0145206655372301
 -0.0003030373972314,        -0.0122382774071836,        -0.0146146506783442
 -0.0003279978762272,        -0.0122089287296517,        -0.0147036306951487
 -0.0003543550679082,        -0.0121808860531415,        -0.0147875120054668
 -0.0003819668732042,        -0.0121558341238337,        -0.0148662083905829
 -0.0004105422679392,        -0.0121345101642524,        -0.0149396405897209
 -0.0004397809585944,        -0.0121167798931355,        -0.0150077358385418
 -0.0004694424872863,        -0.0121020701047669,        -0.0150704278229938
 -0.0004993658212516,        -0.0120896252015884,        -0.0151276572865330
 -0.0005294820494003,        -0.0120789859000480,        -0.0151793731669911
 -0.0005596801826224,        -0.0120703138740028,        -0.0152255338582317
 -0.0005896166423029,        -0.0120642360841437,        -0.0152661082192622
 -0.0006188795955829,        -0.0120615919074154,        -0.0153010761258770
 -0.0006474418578672,        -0.0120631044135703,        -0.0153304285962453
 -0.0006758052340247,        -0.0120691202896573,        -0.0153541677752812
 -0.0007047064361801,        -0.0120796726523582,        -0.0153723070837500
 -0.0007348100354909,        -0.0120946374161869,        -0.0153848716558367
 -0.0007665663295223,        -0.0121138911807966,        -0.0153918990233112
 -0.0008001268552857,        -0.0121374472284123,        -0.0153934398748792
 -0.0008353290582987,        -0.0121654302856177,        -0.0153895586771462
 -0.0008717841931067,        -0.0121979608514521,        -0.0153803340696492
 -0.0009090023058780,        -0.0122350671762022,        -0.0153658591115776
 -0.0009465124758346,        -0.0122766997149649,        -0.0153462415063577
 -0.0009839597178439,        -0.0123228354203391,        -0.0153216038499599
 -0.0010211524219148,        -0.0123735558072915,        -0.0152920838095700
 -0.0010580734881880,        -0.0124290356353330,        -0.0152578340688240
 -0.0010948636295701,        -0.0124894397019454,        -0.0152190219618662
 -0.0011317619140131,        -0.0125547876152001,        -0.0151758288165716
 -0.0011690262301754,        -0.0126248239381246,        -0.0151284490393641
 -0.0012068726937719,        -0.0126989286496287,        -0.0150770889599061
 -0.0012454498009397,        -0.0127762413354918,        -0.0150219654506283
 -0.0012848357205634,        -0.0128561890128110,        -0.0149633043353214
 -0.0013250025759071,        -0.0129392286519839,        -0.0149013386316225
 -0.0013657218532663,        -0.0130268898612594,        -0.0148363068066939
 -0.0014065257120895,        -0.0131206095766289,        -0.0147684512664327
 -0.0014468502167705,        -0.0132206554912636,        -0.0146980169871506
 -0.0014862491184748,        -0.0133262738497512,        -0.0146252499780167
 -0.0015244645196265,        -0.0134361813814095,        -0.0145503955333330
 -0.0015613898135691,        -0.0135488754953922,        -0.0144736965328277
 -0.0015970280478346,        -0.0136632522787536,        -0.0143953919956797
 -0.0016313189627545,        -0.0137790197497659,        -0.0143157159308644
 -0.0016639163093714,        -0.0138964878486203,        -0.0142348964891825
 -0.0016943504498905,        -0.0140162090906411,        -0.0141531554854393
 -0.0017225026627270,        -0.0141385718700684,        -0.0140707083320393
 -0.0017487445170726,        -0.0142635268688069,        -0.0139877642052379
 -0.0017736283968667,        -0.0143906825125857,        -0.0139045261338415
 -0.0017976087320560,        -0.0145194989012092,        -0.0138211908585242
 -0.0018209520769170,        -0.0146494878930895,        -0.0137379485291961
 -0.0018436875532146,        -0.0147803826822706,        -0.0136549824281676
 -0.0018656218945441,        -0.0149121361200363,        -0.0135724689478387
 -0.0018864618278536,        -0.0150448435637650,        -0.0134905779403061
 -0.0019059532482774,        -0.0151785024136035,        -0.0134094733052330
 -0.0019239882616943,        -0.0153129507078114,        -0.0133293135018340
 -0.0019406745545281,        -0.0154479506657239,        -0.0132502517126348
 -0.0019563431609559,        -0.0155832557170720,        -0.0131724355977234
 -0.0019715030927529,        -0.0157185826068342,        -0.0130960067798030
 -0.0019867550813829,        -0.0158534987917431,        -0.0130211002390524
 -0.0020026685154334,        -0.0159873413503436,        -0.0129478436760198
 -0.0020196698633288,        -0.0161192496605953,        -0.0128763567620920
 -0.0020379919943043,        -0.0162482799987322,        -0.0128067501671228
 -0.0020576935703710,        -0.0163735563629271,        -0.0127391243484866
 -0.0020787311401738,        -0.0164943891939296,        -0.0126735682319384
 -0.0021010377779192,        -0.0166103061087804,        -0.0126101580080039
 -0.0021245780105518,        -0.0167209927909376,        -0.0125489562330748
 -0.0021493982169506,        -0.0168261922254910,        -0.0124900112820498
 -0.0021756774831555,        -0.0169256392976290,        -0.0124333570629427
 -0.0022037365045381,        -0.0170190682277765,        -0.0123790128741602
 -0.0022339742920883,        -0.0171062725243426,        -0.0123269833610251
 -0.0022667606718661,        -0.0171871576297937,        -0.0122772586284601
 -0.0023023398353760,        -0.0172617364335290,        -0.0122298146201855
 -0.0023407772428624,        -0.0173300750812123,        -0.0121846138668953
 -0.0023819535626928,        -0.0173922334610244,        -0.0121416066481220
 -0.0024255963273754,        -0.0174482318335973,        -0.0121007325245019
 -0.0024713319882584,        -0.0174980461511502,        -0.0120619221226320
 -0.0025187390681326,        -0.0175416245930747,        -0.0120250990130899
 -0.0025673960112186,        -0.0175789218282035,        -0.0119901815474902
 -0.0026169318068323,        -0.0176099465117097,        -0.0119570846346766
 -0.0026670765211342,        -0.0176348000776259,        -0.0119257214794546
 -0.0027176872183044,        -0.0176536844360650,        -0.0118960052463990
 -0.0027687323286839,        -0.0176669120427907,        -0.0118678505603648
 -0.0028202495677139,        -0.0176749474611642,        -0.0118411747493998
 -0.0028723097911644,        -0.0176782835771406,        -0.0118158987715849
 -0.0029250031702491,        -0.0176773531651985,        -0.0117919477952665
 -0.0029784403003592,        -0.0176724773106015,        -0.0117692514269606
 -0.0030327528321918,        -0.0176638341354836,        -0.0117477436296182
 -0.0030880752262644,        -0.0176514401441151,        -0.0117273623542656
 -0.0031445040937982,        -0.0176351457186600,        -0.0117080488733998
 -0.0032020570881254,        -0.0176146613395466,        -0.0116897468473944
 -0.0032606495798256,        -0.0175896200383070,        -0.0116724012209524
 -0.0033201018086932,        -0.0175596655005713,        -0.0116559570728996
 -0.0033801841498031,        -0.0175245410652251,        -0.0116403585148783
 -0.0034406840661155,        -0.0174841458419086,        -0.0116255476752525
 -0.0035014702036930,        -0.0174385440782572,        -0.0116114637562763
 -0.0035625359025246,        -0.0173879427308734,        -0.0115980421431055
 -0.0036240148653462,        -0.0173326542125852,        -0.0115852135711463
 -0.0036861673086361,        -0.0172730557355686,        -0.0115729034005425
 -0.0037493300886870,        -0.0172095581180133,        -0.0115610310742056
 -0.0038138359203867,        -0.0171425871430505,        -0.0115495098322652
 -0.0038799283456014,        -0.0170725611202313,        -0.0115382467252989
 -0.0039477049717881,        -0.0169998525260263,        -0.0115271429272321
 -0.0040171082315419,        -0.0169247508768003,        -0.0115160943143945
 -0.0040879593794503,        -0.0168474490240811,        -0.0115049922627260
 -0.0041600167913662,        -0.0167680541381956,        -0.0114937246226718
 -0.0042330401280667,        -0.0166866209593894,        -0.0114821768511197
 -0.0043068443162042,        -0.0166032008198214,        -0.0114702332951125
 -0.0043813307070693,        -0.0165178887356664,        -0.0114577786208727
 -0.0044564929905674,        -0.0164308577857335,        -0.0114446993641823
 -0.0045324024924687,        -0.0163423701287935,        -0.0114308855521284
 -0.0046091744995885,        -0.0162527553648331,        -0.0114162323226182
 -0.0046869159367094,        -0.0161623743558418,        -0.0114006414584177
 -0.0047656674455583,        -0.0160715875755378,        -0.0113840227593374
 -0.0048453652428849,        -0.0159807295773650,        -0.0113662951929017
 -0.0049258377334483,        -0.0158900935728209,        -0.0113473877828299
 -0.0050068313540089,        -0.0157999259396752,        -0.0113272402103670
 -0.0050880534529323,        -0.0157104284583697,        -0.0113058031180071
 -0.0051692201639052,        -0.0156217668755455,        -0.0112830381263447
 -0.0052500945673599,        -0.0155340811144436,        -0.0112589176014454
 -0.0053305060616156,        -0.0154474939966452,        -0.0112334242314301
 -0.0054103536043983,        -0.0153620899975028,        -0.0112065504803686
 -0.0054895991517255,        -0.0152778184533224,        -0.0111782979864882
 -0.0055682559945467,        -0.0151943706205686,        -0.0111486769552930
 -0.0056463766333510,        -0.0151112429311448,        -0.0111177055479946
 -0.0057240354087100,        -0.0150282401742840,        -0.0110854091930912
 -0.0058012729585577,        -0.0149462694027207,        -0.0110518197360556
 -0.0058779820709211,        -0.0148674633407199,        -0.0110169744118918
 -0.0059538232158362,        -0.0147940030277011,        -0.0109809146719554
 -0.0060282924256817,        -0.0147269126827074,        -0.0109436848655160
 -0.0061008715149193,        -0.0146661204336363,        -0.0109053307621248
 -0.0061710950853957,        -0.0146109489855755,        -0.0108658980890860
 -0.0062385720449122,        -0.0145604145546134,        -0.0108254314666146
 -0.0063030037895321,        -0.0145138307089118,        -0.0107839739679587
 -0.0063640270384416,        -0.0144712333462369,        -0.0107415671519100
 -0.0064210223674319,        -0.0144332040975983,        -0.0106982512085463
 -0.0064733862364636,        -0.0144005677093704,        -0.0106540649250055
 -0.0065209829670871,        -0.0143740053623436,        -0.0106090453992248
 -0.0065642939257644,        -0.0143537571372679,        -0.0105632276309542
 -0.0066040963846410,        -0.0143397117114675,        -0.0105166441916245
 -0.0066411313013576,        -0.0143316050433807,        -0.0104693250831766
 -0.0066759394265001,        -0.0143292209287719,        -0.0104212977624982
 -0.0067087538589662,        -0.0143325535046043,        -0.0103725873104234
 -0.0067394843863974,        -0.0143417581169115,        -0.0103232167856294
 -0.0067678291523677,        -0.0143569847401193,        -0.0102732077395145
 -0.0067934294075445,        -0.0143782412395024,        -0.0102225807214273
 -0.0068160116940170,        -0.0144053858918969,        -0.0101713555430749
 -0.0068354844012925,        -0.0144382409158357,        -0.0101195511458386
 -0.0068519635253193,        -0.0144766750270644,        -0.0100671850826661
 -0.0068657600831551,        -0.0145205792316232,        -0.0100142728130148
 -0.0068773507460757,        -0.0145697747863362,        -0.0099608271016312
 -0.0068873135761467,        -0.0146239162533758,        -0.0099068577432235
 -0.0068962415368171,        -0.0146823920507323,        -0.0098523716471208
 -0.0069046719969321,        -0.0147442602741290,        -0.0097973731301034
 -0.0069130542322253,        -0.0148083808876045,        -0.0097418642161853
 -0.0069217487885250,        -0.0148739060266604,        -0.0096858448455247
 -0.0069310080465637,        -0.0149409549101750,        -0.0096293130064943
 -0.0069409100277314,        -0.0150106580728568,        -0.0095722648062520
 -0.0069513388619202,        -0.0150841232895989,        -0.0095146944573075
 -0.0069621158989095,        -0.0151614703948529,        -0.0094565942070145
 -0.0069731822906195,        -0.0152419482271251,        -0.0093979543065156
 -0.0069846494742080,        -0.0153243672469140,        -0.0093387630438165
 -0.0069967504112039,        -0.0154073725597856,        -0.0092790067551635
 -0.0070097798067310,        -0.0154899638368683,        -0.0092186698410295
 -0.0070239178342717,        -0.0155718172737622,        -0.0091577350399438
 -0.0070390195008913,        -0.0156530819905239,        -0.0090961841694660
 -0.0070547497959364,        -0.0157340812966260,        -0.0090339992122642
 -0.0070710029969466,        -0.0158149874607789,        -0.0089711633618760
 -0.0070880486611981,        -0.0158956119777644,        -0.0089076616484380
 -0.0071062892469754,        -0.0159755086692170,        -0.0088434809942607
 -0.0071260295654198,        -0.0160541529986485,        -0.0087786098784415
 -0.0071474052960229,        -0.0161311284408330,        -0.0087130380196355
 -0.0071703535417362,        -0.0162063082269169,        -0.0086467564376272
 -0.0071946382938746,        -0.0162799012432962,        -0.0085797579743043
 -0.0072199567352960,        -0.0163522380630260,        -0.0085120380834795
 -0.0072460533480113,        -0.0164236002757211,        -0.0084435956102918
 -0.0072728056709631,        -0.0164941586690291,        -0.0083744333618537
 -0.0073002722709304,        -0.0165640086454812,        -0.0083045584012054
 -0.0073286858382432,        -0.0166331937029838,        -0.0082339821023054
 -0.0073584067368357,        -0.0167016456764049,        -0.0081627200852131
 -0.0073898411698239,        -0.0167690815020624,        -0.0080907921263876
 -0.0074233259764446,        -0.0168349581063592,        -0.0080182220500532
 -0.0074590314962887,        -0.0168985220623983,        -0.0079450375832356
 -0.0074969221915193,        -0.0169589273031818,        -0.0078712702084296
 -0.0075367825138336,        -0.0170153844839902,        -0.0077969550958573
 -0.0075782991415231,        -0.0170672813384957,        -0.0077221311374506
 -0.0076211546807927,        -0.0171142236477261,        -0.0076468410029124
 -0.0076651017756886,        -0.0171559895114252,        -0.0075711311398578
 -0.0077100274676960,        -0.0171924411101224,        -0.0074950516716586
 -0.0077560027841367,        -0.0172234599456677,        -0.0074186561673763
 -0.0078032764961112,        -0.0172489424980822,        -0.0073420013037479
 -0.0078521927833980,        -0.0172688419650958,        -0.0072651464869354
 -0.0079030718128565,        -0.0172831989317724,        -0.0071881535260980
 -0.0079561048575144,        -0.0172921141640726,        -0.0071110864252380
 -0.0080112952894800,        -0.0172956764885637,        -0.0070340112803168
 -0.0080684564207646,        -0.0172938949996956,        -0.0069569961856186
 -0.0081272510068094,        -0.0172866706405766,        -0.0068801110252450
 -0.0081872488025891,        -0.0172738093088306,        -0.0068034270686414
 -0.0082479854697887,        -0.0172550634918034,        -0.0067270163730564
 -0.0083090163313270,        -0.0172301954892955,        -0.0066509510661517
 -0.0083699703988242,        -0.0171990450162655,        -0.0065753025987928
 -0.0084306005857146,        -0.0171615733294911,        -0.0065001410298532
 -0.0084908055303730,        -0.0171179065075108,        -0.0064255343752057
 -0.0085506091667072,        -0.0170684063914856,        -0.0063515480517098
 -0.0086101146056626,        -0.0170135518040366,        -0.0062782444594687
 -0.0086694566381096,        -0.0169538503188870,        -0.0062056827356930
 -0.0087287654698361,        -0.0168897676026462,        -0.0061339186697794
 -0.0087881479412786,        -0.0168216694953062,        -0.0060630047197498
 -0.0088476874976692,        -0.0167497899220289,        -0.0059929900547344
 -0.0089074472218496,        -0.0166742126085418,        -0.0059239205815842
