timestep:         0.0035296000000000
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
av1,    av2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0020425354327319,  0.0020196023532047,
 -0.0011476559931197,  0.0010898409938852,
 -0.0023335175235327,  0.0022377348763785,
 -0.0042717534978032,  0.0041040190718789,
 -0.0022405255784072,  0.0020032982075472,
 -0.0058062864969954,  0.0054829381780622,
 -0.0030846786187185,  0.0026679864728980,
 -0.0063876516863533,  0.0058714519504682,
 -0.0044913655820599,  0.0038625006121041,
 -0.0075352816937008,  0.0067812660529292,
 -0.0066062362782532,  0.0057064210950383,
 -0.0089520648657946,  0.0078912471169619,
 -0.0092668521661350,  0.0080186250948242,
 -0.0118031903079033,  0.0103367975417242,
 -0.0123717134978944,  0.0106565357787115,
 -0.0153598421433051,  0.0133577748191699,
 -0.0156697516590706,  0.0133489469496994,
 -0.0188287894677547,  0.0161525826781834,
 -0.0189007595665187,  0.0158388433783814,
 -0.0223441985355208,  0.0188596545310015,
 -0.0221654471851284,  0.0182282845051460,
 -0.0252107011238533,  0.0207913884213131,
 -0.0251342058617363,  0.0202063521662857,
 -0.0278644909933280,  0.0224008546412721,
 -0.0278243816288282,  0.0218017485699332,
 -0.0309372528018329,  0.0243233780732502,
 -0.0308766257466602,  0.0236443725062495,
 -0.0338480638950373,  0.0259667139830945,
 -0.0339892032080485,  0.0254309101080157,
 -0.0361971621007237,  0.0269372010000366,
 -0.0355576976008002,  0.0255851791707826,
 -0.0375259507224696,  0.0268266533876245,
 -0.0366258841584917,  0.0251938274682002,
 -0.0380821972765875,  0.0259107340128654,
 -0.0368762229210544,  0.0239675811293934,
 -0.0386256030939689,  0.0249719675174537,
 -0.0365062437692183,  0.0221159978774683,
 -0.0381231592355621,  0.0229987270207475,
 -0.0364955720122228,  0.0206403023466706,
 -0.0378519621045827,  0.0212645924022305,
 -0.0365069850313575,  0.0191898547940003,
 -0.0373647664669210,  0.0193182042453264,
 -0.0354373080060912,  0.0166751346353735,
 -0.0355489643771072,  0.0160854157484121,
 -0.0330042759912016,  0.0128675964358273,
 -0.0326605318139434,  0.0118757992106811,
 -0.0297727448244230,  0.0083762336553584,
 -0.0306489808156661,  0.0086547889266524,
 -0.0280135083529488,  0.0054412724696825,
 -0.0284084843780791,  0.0052745903086553,
 -0.0258232399270375,  0.0021522072166963,
 -0.0256749880620891,  0.0014886710844140,
 -0.0235687752650441, -0.0011074167146111,
 -0.0241722704142419, -0.0009854377532439,
 -0.0220878251899653, -0.0035336735505421,
 -0.0221777345860982, -0.0038928376758412,
 -0.0190260215596348, -0.0074571386496093,
 -0.0185856419125226, -0.0082770081558984,
 -0.0161614306656253, -0.0110457299147792,
 -0.0166141771239436, -0.0109216946770194,
 -0.0140957736037651, -0.0137412299969758,
 -0.0148565265504057, -0.0132669352804829,
 -0.0131205595651455, -0.0152722249061223,
 -0.0138742968820224, -0.0147799863503968,
 -0.0120299930756225, -0.0168652557737937,
 -0.0128260315303383, -0.0162997970311042,
 -0.0107825692185451, -0.0185494415760979,
 -0.0117796989917012, -0.0177464005191151,
 -0.0099545470663313, -0.0197438673929334,
 -0.0104777085147173, -0.0193762337407313,
 -0.0094084477170462, -0.0205805958941166,
 -0.0109792462532471, -0.0191464685847780,
 -0.0100465351226547, -0.0202063292791755,
 -0.0121459420944058, -0.0182410614332024,
 -0.0121728925223857, -0.0183530319532627,
 -0.0138209136639851, -0.0168542402493145,
 -0.0127191311927399, -0.0180901234732849,
 -0.0148677735697710, -0.0160774664724035,
 -0.0145529764010727, -0.0165258328759144,
 -0.0168593857020176, -0.0143639004411762,
 -0.0174827906490020, -0.0138931984464200,
 -0.0205040507529966, -0.0110524612021602,
 -0.0209750116131165, -0.0107747000084129,
 -0.0239963727765568, -0.0079713177347238,
 -0.0247224743052376, -0.0074773883431039,
 -0.0284800197793278, -0.0039869150167585,
 -0.0299483185509425, -0.0028151705737277,
 -0.0332222084207762,  0.0001254613418782,
 -0.0342480035829697,  0.0007997198619598,
 -0.0379256528266838,  0.0040898109125735,
 -0.0391451944564757,  0.0048972207074643,
 -0.0420307355355099,  0.0073413494336238,
 -0.0427526176976864,  0.0076113731372159,
 -0.0463790333772238,  0.0107530490676165,
 -0.0476697009598218,  0.0115333083284186,
 -0.0506106180094090,  0.0139315191059139,
 -0.0508497719452275,  0.0136207645622591,
 -0.0537176097772159,  0.0159172742625785,
 -0.0537556419809186,  0.0153782318933892,
 -0.0552936500165516,  0.0163328960712424,
 -0.0542880773996223,  0.0147624118497392,
 -0.0552880684315713,  0.0152059525843062,
 -0.0536345412084544,  0.0130246946698186,
 -0.0540481320630674,  0.0129294458336888,
 -0.0524322146793001,  0.0108361785017204,
 -0.0529134409563288,  0.0108543513255842,
 -0.0511272861689060,  0.0086346666803097,
 -0.0516443504570414,  0.0087307952520836,
 -0.0498003413031265,  0.0064927728105860,
 -0.0495225724263669,  0.0058402895596788,
 -0.0467806799238875,  0.0027667622624230,
 -0.0460607857457296,  0.0017464833845381,
 -0.0427244487093753, -0.0018383467110380,
 -0.0413655571756664, -0.0034035956856725,
 -0.0381224427668884, -0.0067977976860208,
 -0.0369018819075111, -0.0081324332568527,
 -0.0344420200049807, -0.0106634932638134,
 -0.0346744054237055, -0.0104919267001434,
 -0.0328946059724449, -0.0123141713495957,
 -0.0335762703174652, -0.0116774893551882,
 -0.0325470565087328, -0.0127464503165241,
 -0.0331363265275156, -0.0122061395621639,
 -0.0317397867542468, -0.0136402956261213,
 -0.0323603774025533, -0.0130618731298026,
 -0.0305166479296415, -0.0149305503025617,
 -0.0302523299129575, -0.0152083939633396,
 -0.0280032633241351, -0.0174383458616576,
 -0.0272486310846975, -0.0181515622019792,
 -0.0251125611610900, -0.0202085057442979,
 -0.0251566624997890, -0.0200722803407274,
 -0.0233072331533471, -0.0218026441484762,
 -0.0232049984085200, -0.0217729603937908,
 -0.0204933170163526, -0.0243129611475578,
 -0.0191226661912096, -0.0254741117389706,
 -0.0156472993261583, -0.0286766961031018,
 -0.0133102884244889, -0.0306832945549366,
 -0.0079317014992872, -0.0356358491957692,
 -0.0041984927459546, -0.0388490539994143,
  0.0014361925735206, -0.0438505513664657,
  0.0055009897733333, -0.0471826479125964,
  0.0108905969610019, -0.0517264257717404,
  0.0139638443179833, -0.0538690894557026,
  0.0186025342286734, -0.0574839362054529,
  0.0206346877654736, -0.0584276697869317,
  0.0240320292214544, -0.0606684277231442,
  0.0258307904477148, -0.0612616381538836,
  0.0292465815636872, -0.0634050437371154,
  0.0310074741855516, -0.0638437626258451,
  0.0352591528900195, -0.0666963427727828,
  0.0385380680673547, -0.0684992661793269,
  0.0433315595854196, -0.0717165533164983,
  0.0460507799349477, -0.0727828984974213,
  0.0503084617227363, -0.0752995095295946,
  0.0519229628915016, -0.0751143225348728,
  0.0545420536270409, -0.0758754737106920,
  0.0556505463629116, -0.0750901593227151,
  0.0577420529354488, -0.0752398222854276,
  0.0573337804566732, -0.0728753272338199,
