timestep:         0.0127065600000000
yAxisLabel:vertical DOF [m]     
title:bogies vertical DOF       
uv1,    uv2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0000027944019846,  0.0000006774557434,
 -0.0000118471381302,  0.0000028384669805,
 -0.0000277813992484,  0.0000065586762199,
 -0.0000501612862061,  0.0000116500394924,
 -0.0000789348007946,  0.0000180223947012,
 -0.0001140476588669,  0.0000255841545142,
 -0.0001552107649977,  0.0000341848532177,
 -0.0002017991246084,  0.0000435929046283,
 -0.0002529754973647,  0.0000535291056003,
 -0.0003080118669755,  0.0000637471544096,
 -0.0003666538038902,  0.0000741208500047,
 -0.0004292278348773,  0.0000846651693971,
 -0.0004964169811572,  0.0000954758120757,
 -0.0005690194629111,  0.0001066677603987,
 -0.0006478134685254,  0.0001183423655868,
 -0.0007333961341460,  0.0001305497394174,
 -0.0008260170562238,  0.0001432513855148,
 -0.0009255479157795,  0.0001563175866680,
 -0.0010315520188973,  0.0001695489939030,
 -0.0011433395863900,  0.0001826937428569,
 -0.0012599850277712,  0.0001954545349910,
 -0.0013803967328201,  0.0002075083029533,
 -0.0015034695119403,  0.0002185451482027,
 -0.0016282154645766,  0.0002283004147010,
 -0.0017538676657520,  0.0002365787921366,
 -0.0018803473610410,  0.0002433655372307,
 -0.0020085840532752,  0.0002488965446991,
 -0.0021402737325677,  0.0002535884384651,
 -0.0022774758229562,  0.0002579325071120,
 -0.0024222915800162,  0.0002624130011156,
 -0.0025766607724789,  0.0002674575205037,
 -0.0027422292971734,  0.0002734064472193,
 -0.0029202246056901,  0.0002804852823619,
 -0.0031113587466522,  0.0002887846915974,
 -0.0033158051203620,  0.0002982592808135,
 -0.0035332242575748,  0.0003087384215069,
 -0.0037627964690132,  0.0003199385447612,
 -0.0040032783940209,  0.0003314811522381,
 -0.0042530903887193,  0.0003429181075072,
 -0.0045104111784370,  0.0003537582209109,
 -0.0047732623745534,  0.0003634908760706,
 -0.0050395725105655,  0.0003716042933803,
 -0.0053072257751081,  0.0003775998635202,
 -0.0055741104709745,  0.0003810062557761,
 -0.0058381690673924,  0.0003813936095182,
 -0.0060971277090054,  0.0003770847994047,
 -0.0063483725035765,  0.0003645023710425,
 -0.0065894232840411,  0.0003400287423742,
 -0.0068183143465302,  0.0003011403474444,
 -0.0070337873684476,  0.0002460151455251,
 -0.0072358333094254,  0.0001734391656195,
 -0.0074258287643338,  0.0000828846658366,
 -0.0076060269691166, -0.0000255704669599,
 -0.0077790998309630, -0.0001512904046030,
 -0.0079478094665890, -0.0002931637559701,
 -0.0081147108975356, -0.0004498296074556,
 -0.0082819472389159, -0.0006202135241255,
 -0.0084511603520877, -0.0008038376126376,
 -0.0086234005328960, -0.0010006383562208,
 -0.0087990489652806, -0.0012107134643847,
 -0.0089778654909456, -0.0014341895641434,
 -0.0091591169852888, -0.0016711262053422,
 -0.0093417106049139, -0.0019213730567303,
 -0.0095242973872943, -0.0021844620673604,
 -0.0097053560577603, -0.0024595858135486,
 -0.0098832757678186, -0.0027456148182417,
 -0.0100564149132801, -0.0030411358825143,
 -0.0102231497690874, -0.0033445205231077,
 -0.0103819556524141, -0.0036540375439307,
 -0.0105314984281498, -0.0039679832218572,
 -0.0106706845273945, -0.0042848084758007,
 -0.0107985856130667, -0.0046036092454137,
 -0.0109143961725400, -0.0049244951325089,
 -0.0110175497671333, -0.0052484023567031,
 -0.0111078930560864, -0.0055767240008934,
 -0.0111861539257233, -0.0059108944312180,
 -0.0112541856996602, -0.0062520959533346,
 -0.0113146591493679, -0.0066011455303830,
 -0.0113706439629347, -0.0069584198688103,
 -0.0114252896421788, -0.0073238061270209,
 -0.0114816265542332, -0.0076966689222684,
 -0.0115424566738581, -0.0080758307678146,
 -0.0116102652035324, -0.0084596077589788,
 -0.0116871187253266, -0.0088459030730166,
 -0.0117745643393820, -0.0092323157647439,
 -0.0118735662057997, -0.0096162488099119,
 -0.0119844972898755, -0.0099950330328054,
 -0.0121071764633423, -0.0103660408451659,
 -0.0122409200160875, -0.0107267733698838,
 -0.0123846001745421, -0.0110749397950036,
 -0.0125367212461211, -0.0114085210888311,
 -0.0126955074059995, -0.0117258090759694,
 -0.0128589998330417, -0.0120254414259983,
 -0.0130251583009499, -0.0123064560679744,
 -0.0131919406235286, -0.0125683597695255,
 -0.0133573480813336, -0.0128111918556884,
 -0.0135193695223522, -0.0130359441186887,
 -0.0136759740595023, -0.0132448223606865,
 -0.0138252552644891, -0.0134409267665320,
 -0.0139656108333528, -0.0136277743846146,
 -0.0140962171935858, -0.0138088038237924,
 -0.0142173169853920, -0.0139870035127760,
 -0.0143299846343963, -0.0141647334102870,
 -0.0144357592067042, -0.0143436532240011,
 -0.0145363210115211, -0.0145247360175390,
 -0.0146332549165210, -0.0147082736421640,
 -0.0147279079962547, -0.0148938534254614,
 -0.0148212973863832, -0.0150803978676541,
 -0.0149140493612074, -0.0152662666769663,
 -0.0150063656585476, -0.0154493566554542,
 -0.0150980027230990, -0.0156272099134757,
 -0.0151882649868153, -0.0157971612150810,
 -0.0152760384985022, -0.0159564722988764,
 -0.0153598614758861, -0.0161024326285914,
 -0.0154380133775345, -0.0162324692089987,
 -0.0155086107486512, -0.0163442588040194,
 -0.0155696861549392, -0.0164358170413301,
 -0.0156192428629753, -0.0165055782488744,
 -0.0156553039877720, -0.0165524853301120,
 -0.0156759660772436, -0.0165760756444485,
 -0.0156794530574388, -0.0165765387515347,
 -0.0156640742925670, -0.0165551157079772,
 -0.0156282149564235, -0.0165143250797592,
 -0.0155704699126087, -0.0164575996565052,
 -0.0154898242285841, -0.0163887742590847,
 -0.0153861534654880, -0.0163115650167410,
 -0.0152605368538939, -0.0162291821392043,
 -0.0151150301060899, -0.0161441470080182,
 -0.0149522980434546, -0.0160582212186676,
 -0.0147752861438653, -0.0159724272831940,
 -0.0145869656961434, -0.0158870740535810,
 -0.0143901555121473, -0.0158017716177912,
 -0.0141873848257000, -0.0157155225832076,
 -0.0139807981487342, -0.0156268683451873,
 -0.0137721117953751, -0.0155340033266281,
 -0.0135626025800557, -0.0154348659463500,
 -0.0133531112170601, -0.0153272580835712,
 -0.0131440696094842, -0.0152089642133873,
 -0.0129355419429236, -0.0150778602831550,
 -0.0127272659255302, -0.0149320504782522,
 -0.0125186973371093, -0.0147700071524521,
 -0.0123090552112102, -0.0145906657337072,
 -0.0120973741906355, -0.0143934776283216,
 -0.0118825772629720, -0.0141784507078749,
 -0.0116635613757022, -0.0139461848453700,
 -0.0114392806083246, -0.0136978925814681,
 -0.0112087304759444, -0.0134357676270191,
 -0.0109709580491168, -0.0131631863714166,
 -0.0107252023964128, -0.0128843365686543,
 -0.0104710674179464, -0.0126037183204590,
 -0.0102089955849437, -0.0123256544981508,
 -0.0099405509700465, -0.0120539347645151,
 -0.0096681718347119, -0.0117916519155455,
 -0.0093947894373803, -0.0115411423236758,
 -0.0091234931892292, -0.0113040144866508,
 -0.0088572815420325, -0.0110811746122873,
