Var1,P1
0,0.00150805717741648
0.0750591381942736,0.00278581668679475
0.150118276388547,0.00220965363194874
0.225177414582821,0.00159336960795494
0.300236552777094,0.00125629769287339
0.375295690971368,0.00113952599674945
0.450354829165642,0.000937709722842572
0.525413967359915,0.000576627594047916
0.600473105554189,0.000179445830558598
0.675532243748462,0.000115350392244734
0.750591381942736,0.000219084700126435
0.82565052013701,0.00018408151672439
0.900709658331283,0.000123773372278556
0.975768796525557,0.000194701368334879
1.05082793471983,0.000297077767937233
1.1258870729141,0.000312152725100925
1.20094621110838,0.00023899147817168
1.27600534930265,0.000132710598485627
1.35106448749692,6.3930189334074e-05
1.4261236256912,7.60477985030591e-05
1.50118276388547,9.2546895884939e-05
1.57624190207975,9.11194943445194e-05
1.65130104027402,7.73927995254235e-05
1.72636017846829,5.72054884260541e-05
1.80141931666257,3.63062031190417e-05
1.87647845485684,2.00083003340116e-05
1.95153759305111,1.09783427040724e-05
2.02659673124539,7.34598874633935e-06
2.10165586943966,5.22150559472843e-06
2.17671500763393,3.40517836519329e-06
2.25177414582821,2.0281964182106e-06
2.32683328402248,9.90436533125435e-07
2.40189242221676,3.37780792901228e-07
2.47695156041103,6.21501741617158e-07
2.5520106986053,6.60181092249018e-07
2.62706983679958,7.72016733377935e-07
2.70212897499385,1.74630401889584e-06
2.77718811318812,2.7287539906272e-06
2.8522472513824,2.87501271722029e-06
2.92730638957667,1.84584605445808e-06
3.00236552777094,1.69312875217636e-06
3.07742466596522,3.76056269924703e-06
3.15248380415949,4.91026760138117e-06
3.22754294235377,4.16603870739811e-06
3.30260208054804,1.84629009312593e-06
3.37766121874231,9.41514528682356e-07
3.45272035693659,2.74086139364203e-06
3.52777949513086,3.02987467317284e-06
3.60283863332513,2.07117990748808e-06
3.67789777151941,7.21794537514542e-07
3.75295690971368,2.33725366109049e-07
3.82801604790795,4.62281809209676e-07
3.90307518610223,2.07458629480277e-07
3.9781343242965,1.21597303211625e-07
4.05319346249077,2.50485964303489e-07
4.12825260068505,2.03161787213037e-07
4.20331173887932,1.77224654332961e-07
4.2783708770736,1.93141915621471e-07
4.35343001526787,2.31732205492526e-07
