f,amplitude_ 1,amplitude_ 2,amplitude_ 3,amplitude_ 4,amplitude_ 5,amplitude_ 6,amplitude_ 7,amplitude_ 8,amplitude_ 9,amplitude_10,amplitude_11,amplitude_12
0,7.7011626456173e-09,6.15405607152071e-09,2.2724347550647e-08,2.30636493858778e-08,1.48884087822627e-07,1.05931761152705e-07,1.91459920318004e-07,1.85363649106774e-07,6.18319019037221e-08,5.33787176136828e-08,1.26070380682075e-06,1.58996219527971e-06
0.0750591381942736,0.000615850112810401,0.00108576762510009,0.00116536711094042,0.00123594706172951,0.00123402106595398,0.0011766870116764,0.00115960963368029,0.00115436815229707,0.00116504672658096,0.00112257812045295,0.00106672241905922,0.000634468086842152
0.150118276388547,0.00197199714986555,0.00325490221711542,0.00347857669400873,0.00361365541040517,0.00356358870843475,0.00322321962861004,0.0031391249314735,0.00320464583799836,0.0032808418310632,0.00323933696602158,0.00306790344869956,0.00186465926804501
0.225177414582821,0.00323106623496541,0.00440995956858367,0.00460909731181456,0.00454998282443148,0.00431872898679342,0.00322485190630563,0.00295492746569185,0.0033016915763232,0.00356076186340536,0.0037709571283197,0.00359098589671438,0.002476036720591
0.300236552777094,0.0045739547835521,0.00460517643250681,0.00440615752257555,0.00397522132456191,0.00365605862033603,0.00201084920257997,0.00123457317584875,0.00115583036023443,0.00157852772507165,0.00221778918518605,0.00239126045214649,0.00291858656980564
0.375295690971368,0.00659169533723492,0.0070533449715214,0.00659888410365921,0.00628437056293265,0.00628055216642153,0.00615800676195043,0.00573545578798916,0.00513265991514566,0.00494387190039727,0.00527387806787853,0.00555596915611065,0.00541491923852322
0.450354829165642,0.00794816962818109,0.00962687074382105,0.00909161176617051,0.00874665831188183,0.00827084022198428,0.00761420755770667,0.00692961590284066,0.00705902790279731,0.00726992024130686,0.00860606930846837,0.00888041343213969,0.00798160729539456
0.525413967359915,0.00680447014696529,0.00853925504908603,0.00809149198907005,0.00829840049943847,0.00728481656410439,0.00412272370563712,0.00241485075026772,0.0038323263074304,0.00517869323360383,0.00776094472276598,0.00810360657848123,0.00810224984975891
0.600473105554189,0.0030960747791873,0.00395501946596857,0.00413627400709908,0.00776801993495676,0.00814632937542394,0.00880536310783835,0.00683453579517077,0.00466895932355737,0.00358051896753231,0.00299683384554859,0.00342892280571332,0.00554153372410079
0.675532243748462,0.00167701276368642,0.00499719905679753,0.0031816116551092,0.00801567464407863,0.00845361488618776,0.0146213845205566,0.011814502073274,0.0093021121980858,0.00583943505994581,0.00204439582238895,0.0027617556441945,0.00524523893607013
0.750591381942736,0.00465377251880494,0.00808792455841519,0.00474096257124907,0.00527786471772549,0.00306653895056558,0.0111270245426653,0.00912207341211632,0.00795317775888066,0.00357412933413358,0.00344143052533399,0.00331228078452713,0.00872676050746721
0.82565052013701,0.00576469691293227,0.00658206050865542,0.00265821483800238,0.00915237446962697,0.0052974215893247,0.00391365653894201,0.00132704765279477,0.00765077223734716,0.0054918679042297,0.00163669206446638,0.00168073174284281,0.00836320702528373
0.900709658331283,0.00564491753823805,0.00472245448582424,0.00308581405047475,0.0142134710151928,0.0101865006565702,0.0116601923253061,0.00813201414458063,0.0115825701437173,0.00972633192741939,0.00417724374977394,0.00469320036011631,0.00368651040372472
0.975768796525557,0.00880644674888711,0.00641608250160578,0.00856203532184379,0.0119419270239753,0.0103285271256611,0.0110010430317733,0.00953979952645243,0.00901848300482835,0.00759166687713165,0.00471125398047082,0.00481457108524587,0.004693169077745
