Var1,P1
0,0.00246014984880565
0.105354091561842,0.00394289374989565
0.210708183123684,0.00166903665098741
0.316062274685526,0.000567471571866497
0.421416366247368,0.00144656076111254
0.526770457809209,0.00106969580794691
0.632124549371051,0.000238629772688271
0.737478640932893,0.000309286956064644
0.842832732494735,0.000239813817160998
0.948186824056577,4.04123736222516e-05
1.05354091561842,0.000166522231314202
1.15889500718026,0.000257511070446455
1.2642490987421,0.000186680869710844
1.36960319030394,8.57230561052048e-05
1.47495728186579,7.14534998785046e-05
1.58031137342763,9.07860925801701e-05
1.68566546498947,7.69975504879703e-05
1.79101955655131,4.18655257293371e-05
1.89637364811315,1.84400157088766e-05
2.001727739675,1.41683518327195e-05
2.10708183123684,8.90923724254476e-06
2.21243592279868,3.83831345741811e-06
2.31779001436052,1.14437065402726e-06
2.42314410592236,1.05794972006132e-06
2.5284981974842,5.95543221475215e-07
2.63385228904605,3.08410192347507e-06
2.73920638060789,5.99936024178236e-06
2.84456047216973,5.73612615791289e-06
2.94991456373157,2.66534909497632e-06
3.05526865529341,5.54205698718042e-06
3.16062274685526,7.14155958704999e-06
3.2659768384171,3.36642479262178e-06
3.37133092997894,2.76222098487288e-06
3.47668502154078,5.64701427018406e-06
3.58203911310262,4.06009080008413e-06
3.68739320466447,8.85175870993342e-07
3.79274729622631,7.49898343028278e-07
3.89810138778815,4.95639284545691e-07
4.00345547934999,3.65652911925129e-07
4.10880957091183,2.01294375703084e-07
4.21416366247368,2.29703067062811e-07
4.31951775403552,2.05165645969812e-07
4.42487184559736,2.95142771857044e-07
4.5302259371592,7.32454277785333e-07
4.63558002872104,8.46972909110385e-07
4.74093412028288,4.4910131617888e-07
4.84628821184473,1.17955825773191e-07
4.95164230340657,3.35560824206323e-07
5.05699639496841,2.57153271948991e-07
5.16235048653025,1.37200559458927e-07
5.26770457809209,1.61999784059149e-07
5.37305866965394,5.23327950962477e-07
5.47841276121578,6.5889326068969e-07
5.58376685277762,4.95089661893066e-07
5.68912094433946,2.0110622271238e-07
5.7944750359013,8.26949094659163e-08
