Var1,P1
0,0.000852007794280929
0.105354091561842,0.00270686786118609
0.210708183123684,0.00308749955300911
0.316062274685526,0.0020080518786698
0.421416366247368,0.00066223125946264
0.526770457809209,0.000285921627965368
0.632124549371051,0.000170179539516717
0.737478640932893,2.0409060131049e-05
0.842832732494735,2.42101024435871e-05
0.948186824056577,4.69253148048225e-05
1.05354091561842,8.50638005883462e-05
1.15889500718026,7.79648047417377e-05
1.2642490987421,0.000212753312415649
1.36960319030394,0.00039126385257796
1.47495728186579,0.000363976811113473
1.58031137342763,0.000140638383857096
1.68566546498947,0.000111019489956879
1.79101955655131,8.09287408856261e-05
1.89637364811315,6.8709579289443e-05
2.001727739675,1.63911373249299e-05
2.10708183123684,2.7703126362548e-06
2.21243592279868,6.35989346271207e-06
2.31779001436052,1.11922985668125e-05
2.42314410592236,8.68772040032514e-06
2.5284981974842,6.75438443217703e-06
2.63385228904605,5.92802666131928e-06
2.73920638060789,7.07409022596196e-06
2.84456047216973,7.88862329482033e-06
2.94991456373157,1.12388583543213e-05
3.05526865529341,1.52876615548803e-05
3.16062274685526,7.28390392808855e-05
3.2659768384171,1.35185529503825e-05
3.37133092997894,1.09027137204231e-05
3.47668502154078,8.15773398618979e-06
3.58203911310262,5.7013989155731e-06
3.68739320466447,3.76511300399453e-06
3.79274729622631,1.44208623508903e-06
3.89810138778815,8.05424991898286e-07
4.00345547934999,1.56632863206844e-06
4.10880957091183,1.78254957633396e-06
4.21416366247368,1.78961375428033e-06
4.31951775403552,1.96975843309277e-06
4.42487184559736,2.39351922343524e-06
4.5302259371592,2.74854100441759e-06
4.63558002872104,3.06049552117316e-06
4.74093412028288,3.21176609603001e-06
4.84628821184473,3.96596280012531e-06
4.95164230340657,7.59491784169522e-06
5.05699639496841,6.00635389296136e-06
5.16235048653025,2.88614515849577e-06
5.26770457809209,1.22688955399166e-06
5.37305866965394,1.313435551763e-06
5.47841276121578,9.97777303059907e-07
5.58376685277762,1.22350593093906e-06
5.68912094433946,9.93191854556193e-07
5.7944750359013,1.1000256233335e-06
5.89982912746315,9.58615531760022e-07
6.00518321902499,1.07789521792756e-06
6.11053731058683,1.20358944573931e-06
6.21589140214867,1.32034891461794e-06
6.32124549371051,3.09222815115443e-06
6.42659958527235,1.4167401594434e-06
6.5319536768342,1.32562199959359e-06
6.63730776839604,1.28446226012972e-06
6.74266185995788,1.38707185454815e-06
6.84801595151972,1.28247910783112e-06
6.95337004308156,9.86858370764069e-07
7.05872413464341,1.18939885351391e-06
7.16407822620525,1.00830025017283e-06
7.26943231776709,1.57492871294308e-06
7.37478640932893,2.69277061151139e-06
7.48014050089077,3.02594137333639e-06
7.58549459245261,1.44967168220241e-06
7.69084868401446,9.28349408324352e-07
