timestep:         0.0063532800000000
yAxisLabel:velocity [m/s]       
title:bogies velocity   
vv1,    vv2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0000024500243821,  0.0000000000000000,
 -0.0000087710640675,  0.0000000000000000,
 -0.0000175521292399,  0.0000000000000000,
 -0.0000292538841650,  0.0000000000000000,
 -0.0000433517781487,  0.0000000000000000,
 -0.0000615527527278,  0.0000000000000000,
 -0.0000844261892654,  0.0000000000000000,
 -0.0001132524782155,  0.0000000000000000,
 -0.0001502248927641,  0.0000000000000000,
 -0.0001971514543668,  0.0000000000000000,
 -0.0002550114767209,  0.0000000000000000,
 -0.0003237628655852,  0.0000000000000000,
 -0.0004040077203367,  0.0000000000000000,
 -0.0004966085368350,  0.0000000000000000,
 -0.0006022373226508,  0.0000000000000000,
 -0.0007220868107711,  0.0000000000000000,
 -0.0008572286637393,  0.0000000000000000,
 -0.0010080455784152,  0.0000000000000000,
 -0.0011734037132679,  0.0000000000000000,
 -0.0013523582330100,  0.0000000000000000,
 -0.0015447272864938,  0.0000000000000000,
 -0.0017509951950973,  0.0000000000000000,
 -0.0019713321680643,  0.0000000000000000,
 -0.0022052263039757,  0.0000000000000000,
 -0.0024521671526022,  0.0000000000000000,
 -0.0027110263382326,  0.0000000000000000,
 -0.0029799500873834,  0.0000000000000000,
 -0.0032573655760010,  0.0000000000000000,
 -0.0035426988674588,  0.0000000000000000,
 -0.0038367200873386,  0.0000000000000000,
 -0.0041393206911092,  0.0000000000000000,
 -0.0044488371560329,  0.0000000000000000,
 -0.0047627440276979,  0.0000000000000000,
 -0.0050793078611801,  0.0000000000000000,
 -0.0053981603025506,  0.0000000000000000,
 -0.0057188233593518,  0.0000000000000000,
 -0.0060399991433530,  0.0000000000000000,
 -0.0063607061548964,  0.0000000000000000,
 -0.0066804637005616,  0.0000000000000000,
 -0.0069985486212392,  0.0000000000000000,
 -0.0073132443739708,  0.0000000000000000,
 -0.0076233043713512,  0.0000000000000000,
 -0.0079293667465801,  0.0000000000000000,
 -0.0082330493538032,  0.0000000000000000,
 -0.0085339021875262,  0.0000000000000000,
 -0.0088303973142495,  0.0000000000000000,
 -0.0091221148939245,  0.0000000000000000,
 -0.0094108065099821,  0.0000000000000000,
 -0.0096987931155669,  0.0000000000000000,
 -0.0099867914732960,  0.0000000000000000,
 -0.0102741135389145,  0.0000000000000000,
 -0.0105605137544580,  0.0000000000000000,
 -0.0108462077203161,  0.0000000000000000,
 -0.0111302899853915,  0.0000000000000000,
 -0.0114119958062038,  0.0000000000000000,
 -0.0116923605519595,  0.0000000000000000,
 -0.0119720625370497,  0.0000000000000000,
 -0.0122489980841395,  0.0000000000000000,
 -0.0125191236227594,  0.0000000000000000,
 -0.0127811760039417,  0.0000000000000000,
 -0.0130362986584849,  0.0000000000000000,
 -0.0132837416291687,  0.0000000000000000,
 -0.0135228469903746,  0.0000000000000000,
 -0.0137546445208133,  0.0000000000000000,
 -0.0139790738153780,  0.0000000000000000,
 -0.0141937118466136,  0.0000000000000000,
 -0.0143960813866139,  0.0000000000000000,
 -0.0145873521940807,  0.0000000000000000,
 -0.0147706360025284,  0.0000000000000000,
 -0.0149479534087715,  0.0000000000000000,
 -0.0151188730235270,  0.0000000000000000,
 -0.0152815111528477,  0.0000000000000000,
 -0.0154326954462221,  0.0000000000000000,
 -0.0155686782367720,  0.0000000000000000,
 -0.0156863887366621,  0.0000000000000000,
 -0.0157842761704371,  0.0000000000000000,
 -0.0158611202417140,  0.0000000000000000,
 -0.0159142180612994,  0.0000000000000000,
 -0.0159393937893680,  0.0000000000000000,
 -0.0159324198760017,  0.0000000000000000,
 -0.0158901037164395,  0.0000000000000000,
 -0.0158114089133124,  0.0000000000000000,
 -0.0156969413296792,  0.0000000000000000,
 -0.0155474642785973,  0.0000000000000000,
 -0.0153627835626936,  0.0000000000000000,
 -0.0151409012361840,  0.0000000000000000,
 -0.0148782028043071,  0.0000000000000000,
 -0.0145720207719489,  0.0000000000000000,
 -0.0142218181883660,  0.0000000000000000,
 -0.0138283780572509,  0.0000000000000000,
 -0.0133941664152596,  0.0000000000000000,
 -0.0129218206216268, -0.0001903590042007,
 -0.0124120022442362, -0.0004250376212723,
 -0.0118644450139141, -0.0007090665945470,
 -0.0112782132282638, -0.0010296476408555,
 -0.0106545258115736, -0.0013903927950015,
 -0.0100001537109989, -0.0017808549954728,
 -0.0093258155505872, -0.0022076051453480,
 -0.0086396479622678, -0.0026611942570389,
 -0.0079446124438730, -0.0031451182847502,
 -0.0072437940225772, -0.0036521487559347,
 -0.0065424036430976, -0.0041885478457372,
 -0.0058441436153344, -0.0047462486114069,
 -0.0051519921233639, -0.0053282006314879,
 -0.0044689279815595, -0.0059251074734519,
 -0.0037978668208345, -0.0065391798455230,
 -0.0031435274029777, -0.0071615585702710,
 -0.0025110370037424, -0.0077979820885631,
 -0.0019043941213636, -0.0084415349362701,
 -0.0013285161849877, -0.0090962916547098,
 -0.0007871219875489, -0.0097517208811458,
 -0.0002811091962888, -0.0104086140799869,
  0.0001888574058249, -0.0110567402239464,
  0.0006210061613953, -0.0116995271666324,
  0.0010121472140508, -0.0123295946259062,
  0.0013590118749431, -0.0129526911845256,
  0.0016602472174270, -0.0135621566487899,
  0.0019158816039625, -0.0141580813883454,
  0.0021271854378332, -0.0147271852043165,
  0.0022955973202575, -0.0152694511550772,
  0.0024212573998207, -0.0157761636782211,
  0.0025018406186989, -0.0162550610858312,
  0.0025348589165677, -0.0167015366206426,
  0.0025199213489819, -0.0171173820515387,
  0.0024577970420832, -0.0174908781101410,
  0.0023502645659052, -0.0178233313763012,
  0.0021996400127988, -0.0181082965664022,
  0.0020068352298862, -0.0183512643822861,
  0.0017710413899014, -0.0185478972342979,
  0.0014911114555539, -0.0187083543300712,
  0.0011681592981834, -0.0188308559422562,
  0.0008055657934357, -0.0189204426318264,
  0.0004074537274017, -0.0189705361695931,
 -0.0000225617708777, -0.0189875234774580,
 -0.0004822044401904, -0.0189710430117255,
 -0.0009707211589651, -0.0189320544870434,
 -0.0014875206573953, -0.0188667627571934,
 -0.0020307686513373, -0.0187802455781433,
 -0.0025980595363336, -0.0186682499900033,
 -0.0031871129735139, -0.0185390367614793,
 -0.0037954426303635, -0.0183916219389160,
 -0.0044215074364387, -0.0182335337762302,
 -0.0050651859206164, -0.0180605317654387,
 -0.0057272881829686, -0.0178784848607461,
 -0.0064064574349451, -0.0176842487453907,
 -0.0070989927386679, -0.0174839069247569,
 -0.0078028626820602, -0.0172747357067110,
 -0.0085171458358457, -0.0170678174323526,
 -0.0092401641365706, -0.0168646035913299,
 -0.0099709947576566, -0.0166704219610232,
 -0.0107102366159755, -0.0164764993502355,
 -0.0114588887892727, -0.0162886035629443,
 -0.0122166106507005, -0.0161074470633544,
 -0.0129831522818679, -0.0159398888708210,
 -0.0137594392872365, -0.0157838369600621,
 -0.0145446444490009, -0.0156493758778285,
 -0.0153353114083893, -0.0155349684589220,
 -0.0161279526278074, -0.0154437284675216,
