ub_mid  ,       ub_quart
timestep:         0.0165466546654665
yAxisLabel:deflection[m]
title:bridge deflection 
  0.0000000000000000,         0.0000000000000000
  0.0000000032097203,         0.0000002026535231
  0.0000000325837962,         0.0000019500683823
  0.0000001942094391,         0.0000076067243028
  0.0000011095663963,         0.0000134637175388
  0.0000055827715375,        -0.0000005540579945
  0.0000210108113284,        -0.0000610453309718
  0.0000582245075766,        -0.0001702668411380
  0.0001242175801977,        -0.0003046197661407
  0.0002150316876264,        -0.0004557466342553
  0.0003153237172062,        -0.0006399852454917
  0.0004052205237685,        -0.0008596787146283
  0.0004743883970478,        -0.0010991563281309
  0.0005313862766649,        -0.0013546825970891
  0.0005899779534647,        -0.0016323239022179
  0.0006472660866111,        -0.0019289133652011
  0.0006892118759781,        -0.0022339505291418
  0.0007152151376812,        -0.0025459570883340
  0.0007349480718687,        -0.0028681619078555
  0.0007451907190660,        -0.0031946330843720
  0.0007378229794186,        -0.0035236626769077
  0.0007168668524893,        -0.0038594629129037
  0.0006922244550693,        -0.0042028641276705
  0.0006767313609329,        -0.0045544660232993
  0.0006799135074154,        -0.0049155753098751
  0.0006995128472041,        -0.0052903241457610
  0.0007278557748252,        -0.0056706882165285
  0.0007524447915170,        -0.0060386477783543
  0.0007635135988074,        -0.0063827255574008
  0.0007634033341223,        -0.0066878705186456
  0.0007573210094285,        -0.0069452263770587
  0.0007490321587718,        -0.0071649157551689
  0.0007374718625358,        -0.0073612451464230
  0.0007171550526452,        -0.0075382808445977
  0.0006865510946005,        -0.0076887298842116
  0.0006480691323924,        -0.0077994554120738
  0.0006037685875273,        -0.0078607407657096
  0.0005486200207202,        -0.0078725332011615
  0.0004759044132196,        -0.0078437629891377
  0.0003879294417207,        -0.0077953727540197
  0.0002991474260189,        -0.0077535207586614
  0.0002359141946536,        -0.0077400189918176
  0.0002159671869319,        -0.0077571910110080
  0.0002355611988743,        -0.0077912931607984
  0.0002819346734739,        -0.0078626736779491
  0.0003456656834176,        -0.0080245023474919
  0.0004249930023167,        -0.0082857533563942
  0.0005196146209463,        -0.0086027913314748
  0.0006329531734202,        -0.0089598455126716
  0.0007666968829401,        -0.0093816953127755
  0.0008971833515602,        -0.0098696995645991
  0.0009897387978946,        -0.0103902144053343
  0.0010400764614045,        -0.0109262272625972
  0.0010644955868664,        -0.0114828649595432
  0.0010536616444135,        -0.0120443835927936
  0.0009856389184128,        -0.0125908775637930
  0.0008677995030031,        -0.0131328770736587
  0.0007276187121810,        -0.0136961560097041
  0.0005877427546622,        -0.0142902343873415
  0.0004562463030214,        -0.0149187739370799
  0.0003313592872418,        -0.0155923180219991
  0.0002099983485882,        -0.0163063202278535
  0.0000881869070814,        -0.0170378883705705
 -0.0000309787906561,        -0.0177630534394265
 -0.0001348158880254,        -0.0184661138937230
 -0.0002204239808238,        -0.0191401299767639
 -0.0003023795614616,        -0.0197868635808423
 -0.0003934358659579,        -0.0204029637562913
 -0.0004934773509757,        -0.0209562909710203
 -0.0005960527121854,        -0.0214147402895007
 -0.0007012520442825,        -0.0217741729798082
 -0.0008251622263552,        -0.0220411977156472
 -0.0009879465007090,        -0.0222202082149080
 -0.0011922632683806,        -0.0223124298117823
 -0.0014213836922425,        -0.0223190582810489
 -0.0016554717486805,        -0.0222350239068954
 -0.0018828381391944,        -0.0220665907810044
 -0.0021003397718598,        -0.0218539746844405
 -0.0023098342683417,        -0.0216330711214941
 -0.0025112004761964,        -0.0214004874589376
 -0.0026904315616056,        -0.0211699090389343
 -0.0028288123037966,        -0.0209958414733028
 -0.0029288831392394,        -0.0208962726455250
 -0.0030056042532020,        -0.0208446554062143
 -0.0030568078264312,        -0.0208482197729490
 -0.0030762099653445,        -0.0209484362966964
 -0.0030933192879037,        -0.0211347655958982
 -0.0031506061731527,        -0.0213497008133960
 -0.0032537228922656,        -0.0215748953750357
 -0.0033918705824891,        -0.0218184991310752
 -0.0035801564554369,        -0.0220621650337383
 -0.0038434338242998,        -0.0222934715826171
 -0.0041710849277511,        -0.0225365598634679
 -0.0045311906758429,        -0.0228074517575597
 -0.0049121633110324,        -0.0230978923925088
 -0.0053146597611978,        -0.0234148912698099
 -0.0057306522638296,        -0.0237878464151439
 -0.0061440298753075,        -0.0242182209479332
 -0.0065396168607149,        -0.0246876230899499
 -0.0069044393409335,        -0.0251977253039015
 -0.0072325325106224,        -0.0257562734949207
 -0.0075287477458330,        -0.0263443132908807
 -0.0077940477567098,        -0.0269279411625255
 -0.0080227158809488,        -0.0274806522788533
 -0.0082144866946731,        -0.0279812861259967
 -0.0083813317411993,        -0.0284219631159110
 -0.0085383053854186,        -0.0287981065125593
 -0.0086949539201435,        -0.0290916839222703
 -0.0088528178241075,        -0.0292848123574573
 -0.0090096068348639,        -0.0293738201207532
 -0.0091725291475987,        -0.0293541935811437
 -0.0093568434506588,        -0.0292054950812946
 -0.0095668737325424,        -0.0289290067599429
 -0.0097978297221627,        -0.0285672649604338
 -0.0100497050899420,        -0.0281487350188842
 -0.0103134118812230,        -0.0276567131867777
 -0.0105552365786222,        -0.0270840634509503
 -0.0107538693464940,        -0.0264727942446726
 -0.0109354636654267,        -0.0258618579638663
 -0.0111326619468561,        -0.0252582359878194
 -0.0113334024674032,        -0.0246760036366039
 -0.0115062486021686,        -0.0241355128353659
 -0.0116533018912757,        -0.0236200052978949
 -0.0118083439660862,        -0.0231018232720974
 -0.0119939387949215,        -0.0225891582973683
 -0.0122062447691999,        -0.0220933872575720
 -0.0124402207542758,        -0.0215935153995737
