f,amplitude_1,amplitude_2
0,0.000996240756917302,0.000851315035592553
0.105354091561842,0.00190961683904732,0.00270731412588448
0.210708183123684,0.00160120523263118,0.00309416210126068
0.316062274685526,0.0010691031480834,0.0020189620123148
0.421416366247368,0.00051469710247737,0.000671629662215907
0.526770457809209,0.000156047560768275,0.000294805508139236
0.632124549371051,2.69762828753677e-05,0.000174287812838954
0.737478640932893,1.76964768837143e-05,1.96432228031942e-05
0.842832732494735,1.09443143620872e-05,3.45462905944971e-05
0.948186824056577,1.61144659925133e-05,6.15369096316218e-05
1.05354091561842,1.7460130494324e-05,8.87571541455022e-05
1.15889500718026,1.83767366268675e-05,7.33305008812024e-05
1.2642490987421,3.23591484508761e-05,0.000220529411241397
1.36960319030394,4.43499422946412e-05,0.000471036472085498
1.47495728186579,3.29903440291067e-05,0.000414037196385753
1.58031137342763,2.07823560708679e-05,0.000160205364559229
1.68566546498947,1.42786433022305e-05,0.000119436912370921
1.79101955655131,1.83122613092299e-05,8.75087509179993e-05
1.89637364811315,0.000124754060006864,7.47182597040855e-05
2.001727739675,3.98762428968072e-05,1.59754620565515e-05
2.10708183123684,2.05230349769612e-05,6.05384126296526e-06
2.21243592279868,1.06955967535616e-05,9.23787051007248e-06
2.31779001436052,3.51053233536969e-06,1.35544123872712e-05
2.42314410592236,6.00757353683626e-06,1.06037813197068e-05
2.5284981974842,4.69653444275364e-06,8.58079719270356e-06
2.63385228904605,5.96029367733568e-06,7.56511738170885e-06
2.73920638060789,7.03532835865752e-06,8.41180446827102e-06
2.84456047216973,7.8477684548531e-06,9.04579237141395e-06
2.94991456373157,1.45500709368479e-05,1.14218529657413e-05
3.05526865529341,2.0655732789616e-05,1.49731334677055e-05
3.16062274685526,8.59309043097542e-05,7.40814357274152e-05
3.2659768384171,1.09791572212417e-05,1.41748972904938e-05
3.37133092997894,5.69647985608997e-06,1.15159302126843e-05
3.47668502154078,3.06350350657563e-06,8.94896612151949e-06
3.58203911310262,5.66417988165235e-07,6.36686851842298e-06
3.68739320466447,1.60275548550829e-06,4.25071976894306e-06
3.79274729622631,1.43555226500077e-06,1.87584218385562e-06
3.89810138778815,1.68833762750677e-06,1.36037061329403e-06
4.00345547934999,1.40763798535506e-06,2.07085197175976e-06
4.10880957091183,1.25256276438761e-06,2.29035241841615e-06
4.21416366247368,1.14124768573965e-06,2.26923268334414e-06
4.31951775403552,9.76300614066645e-07,2.40039761300214e-06
4.42487184559736,6.91267283344932e-07,2.80645972272507e-06
4.5302259371592,5.74902751800554e-07,3.17868657766523e-06
4.63558002872104,5.36276895613763e-07,3.4981825208248e-06
4.74093412028288,7.73420790190988e-07,3.646322920198e-06
4.84628821184473,1.23197732953798e-06,4.37942448510053e-06
4.95164230340657,3.43725243402327e-06,7.94975516780649e-06
5.05699639496841,5.22768991956288e-06,5.83623985424249e-06
5.16235048653025,1.49773232194668e-06,2.90387141316045e-06
5.26770457809209,9.05194702447492e-07,1.50952284784683e-06
5.37305866965394,8.08672085413822e-07,1.58589522319464e-06
5.47841276121578,5.25864490601793e-07,1.29347826086353e-06
5.58376685277762,6.09952917795071e-07,1.50234811299989e-06
5.68912094433946,6.49649108023178e-07,1.29112794033174e-06
5.7944750359013,6.12144566388087e-07,1.32955307829111e-06
5.89982912746315,7.23181068573778e-07,1.25367217671784e-06
6.00518321902499,6.44187584573315e-07,1.35780930310709e-06
6.11053731058683,5.63789280685852e-07,1.47485578569043e-06
6.21589140214867,6.87627257523965e-07,1.59554090000618e-06
6.32124549371051,2.33147324520882e-06,3.21515283772748e-06
6.42659958527235,3.72847695166062e-07,1.67454680091461e-06
6.5319536768342,9.70384900156111e-08,1.5794913194768e-06
6.63730776839604,4.25786657593389e-07,1.53242638627044e-06
6.74266185995788,2.89870445948813e-07,1.62735853134709e-06
6.84801595151972,8.5253405810161e-07,1.48771762917478e-06
6.95337004308156,5.63848928964375e-07,1.1979385253733e-06
7.05872413464341,1.09156749381393e-06,1.35398968681769e-06
7.16407822620525,1.13507127515079e-06,1.14504509982761e-06
7.26943231776709,2.23533490182436e-06,1.60481784908309e-06
7.37478640932893,4.1377326089735e-06,2.62463421163646e-06
7.48014050089077,3.33670353961858e-06,3.18152364500485e-06
7.58549459245261,9.5073207146632e-07,1.61533722521221e-06
7.69084868401446,2.97085418860549e-07,1.11103956314782e-06
7.7962027755763,3.73493066261765e-07,9.02790439544345e-07
7.90155686713814,4.57378543649114e-07,8.38748214565605e-07
8.00691095869998,5.70351428986304e-07,8.42602008458989e-07
8.11226505026183,5.99962573980704e-07,8.19534319702472e-07
8.21761914182367,6.15148168128695e-07,8.45326321738447e-07
8.32297323338551,5.65841534676726e-07,7.84565455114395e-07
8.42832732494735,5.81522216361493e-07,7.99563902165625e-07
8.53368141650919,5.13775726571225e-07,7.84631700659571e-07
8.63903550807103,4.93919025887347e-07,8.79508498567902e-07
8.74438959963287,4.07393027762834e-07,8.71412074935285e-07
8.84974369119472,3.92361264300798e-07,7.19365186776566e-07
8.95509778275656,2.94999901463509e-07,6.70161208577337e-07
9.0604518743184,2.22354752433314e-07,6.31907958692244e-07
9.16580596588024,1.73894484378066e-07,6.02263132659755e-07
9.27116005744208,1.49092462687385e-07,6.18272406348512e-07
9.37651414900393,1.59621332027712e-07,6.30874295740245e-07
9.48186824056577,2.19364045159928e-07,6.70493328290572e-07
9.58722233212761,2.98700462970837e-07,8.00274679590782e-07
9.69257642368945,4.49243521693688e-07,1.07765621616295e-06
9.7979305152513,1.51927877565778e-06,3.67319895386731e-06
9.90328460681314,1.61870740877133e-07,7.39416990558789e-07
10.008638698375,1.33026902225597e-07,6.45850432925003e-07
10.1139927899368,2.99114849834734e-07,9.39106792714923e-07
10.2193468814987,2.8620780409497e-07,7.59309819138289e-07
10.3247009730605,2.20302055168513e-07,7.91756249513503e-07
10.4300550646223,2.63407440866306e-07,8.45503322615683e-07
10.5354091561842,2.31145618199627e-07,8.47284505874334e-07
10.640763247746,2.32924906680512e-07,7.9985882695581e-07
10.7461173393079,1.97201810625135e-07,7.65029487725147e-07
10.8514714308697,2.03709916093395e-07,7.41348370485702e-07
10.9568255224316,1.58353276802709e-07,6.92109614636981e-07
11.0621796139934,2.31900707440379e-07,7.00357391511055e-07
11.1675337055552,2.52275532199105e-07,6.47076322954051e-07
11.2728877971171,3.93296443236908e-07,5.78104919032099e-07
11.3782418886789,2.48387949446042e-07,8.03179720976971e-07
11.4835959802408,2.90019635424432e-07,7.30566943476752e-07
11.5889500718026,4.04016803761771e-07,7.64740574231064e-07
11.6943041633644,6.51763240779392e-07,9.18774401110722e-07
11.7996582549263,1.48582423489214e-06,1.2829337542066e-06
11.9050123464881,2.95566472350793e-06,1.64274998083383e-06
12.01036643805,6.09667074197622e-07,5.47485515322017e-07
12.1157205296118,2.8725167053582e-07,5.9603185569194e-07
12.2210746211737,2.58032401927115e-07,6.23443160659482e-07
12.3264287127355,2.19759322134259e-07,6.31627632301792e-07
12.4317828042973,1.98259079926335e-07,6.14565389563575e-07
12.5371368958592,1.8693476968049e-07,5.98108863607332e-07
12.642490987421,1.69258423910053e-07,5.70701495490265e-07
12.7478450789829,1.50059359357146e-07,5.41014291332411e-07
12.8531991705447,1.30123441579967e-07,5.13482426807902e-07
12.9585532621066,1.0985420618988e-07,4.84216956034002e-07
13.0639073536684,8.63748731361778e-08,4.62552201454663e-07
13.1692614452302,5.01829588098545e-08,4.54146775196337e-07
13.2746155367921,7.70655695207336e-08,4.56971253268881e-07
13.3799696283539,1.77847008777699e-07,4.53568798961871e-07
13.4853237199158,5.92882732908919e-07,3.59448836886883e-07
13.5906778114776,1.94516867146817e-07,4.87752196872446e-07
13.6960319030394,1.54412980961146e-07,5.15177023563564e-07
13.8013859946013,1.16798287704261e-07,5.39296817658834e-07
13.9067400861631,2.25174078497753e-07,5.95248897731477e-07
14.012094177725,1.60300377775621e-07,5.26920851007475e-07
14.1174482692868,1.32896493716346e-07,5.34824360555369e-07
14.2228023608487,1.1658891978815e-07,5.18244743816495e-07
14.3281564524105,1.30270342957662e-07,5.0629762966715e-07
14.4335105439723,1.14054110400231e-07,4.86510614805263e-07
14.5388646355342,1.11602622882292e-07,4.65003539376789e-07
14.644218727096,1.10547622370877e-07,4.34524124659381e-07
14.7495728186579,7.71080202931907e-08,3.9221907819552e-07
14.8549269102197,7.07533121883834e-08,3.78097674001753e-07
14.9602810017815,6.81121048588628e-08,3.64449461414318e-07
15.0656350933434,2.05658088541295e-07,4.13317326966764e-07
15.1709891849052,5.85635072972644e-07,6.27860678818277e-07
15.2763432764671,7.12076144204576e-07,6.86860755411775e-07
15.3816973680289,4.53945193159646e-07,5.36211846695063e-07
15.4870514595908,3.02486163920135e-07,4.41647324470515e-07
15.5924055511526,2.1753166473072e-07,4.73972432094631e-07
15.6977596427144,1.3788181788241e-07,5.075747846316e-07
15.8031137342763,1.28803207131362e-07,5.66417762858856e-07
15.9084678258381,1.90707526794575e-07,7.71577983270239e-07
16.0138219174,1.98238721939479e-07,3.63627781521422e-07
16.1191760089618,1.40012645246285e-07,4.19944880425302e-07
16.2245301005237,1.35378502814103e-07,4.10199954648099e-07
16.3298841920855,1.29094348260522e-07,4.35728673285087e-07
16.4352382836473,1.22313829181239e-07,4.08207365618956e-07
16.5405923752092,1.32405119183597e-07,3.9447129310818e-07
16.645946466771,1.5041857724605e-07,3.86430822237743e-07
16.7513005583329,1.60076005051951e-07,4.2241226432604e-07
16.8566546498947,3.28923767616134e-07,9.0514864821859e-07
16.9620087414565,2.52645986841825e-07,6.32541185272698e-07
17.0673628330184,9.91493317125543e-08,6.59422156527253e-07
17.1727169245802,8.98710628896196e-08,4.18415814084831e-07
17.2780710161421,9.29367202174766e-08,3.93122370572084e-07
17.3834251077039,1.09151723879517e-07,3.48037326476032e-07
