f,amplitude_ 1,amplitude_ 2,amplitude_ 3,amplitude_ 4,amplitude_ 5,amplitude_ 6,amplitude_ 7,amplitude_ 8,amplitude_ 9,amplitude_10,amplitude_11,amplitude_12
0,0.00148258279400634,0.00271775411883657,0.00288175575961416,0.00314603486489198,0.00313394493910733,0.00298554193974332,0.0029875069547177,0.00285877037590735,0.00286672479541459,0.00281475411997387,0.00263765889039392,0.00148579260801284
0.0750591381942736,0.00276075488832687,0.00494229098027245,0.00525236385883702,0.00559219531827038,0.00554791830009021,0.00530279696481392,0.00516371416310492,0.00528130466016827,0.00530976703620943,0.00501023983274184,0.00476870292248284,0.00293216669534822
0.150118276388547,0.0022402921177307,0.00367128965387769,0.00392557595820512,0.00393775352474881,0.00388747907989324,0.00360722256043046,0.0034699058715448,0.00360842943164899,0.00369964846643035,0.00369322779102252,0.00346817186010187,0.00195910552550519
0.225177414582821,0.00167186341322365,0.0021751889779368,0.00232656410856848,0.00220183008923929,0.0021654439126075,0.00161376582655422,0.00160747214423373,0.00166140832153417,0.00179261598444413,0.00187626584953622,0.00182216263877794,0.00137374344080615
0.300236552777094,0.00137154727462434,0.00124583283971539,0.0012650572203271,0.0011344713443216,0.00112348946337671,0.000559325247341946,0.000454221579348675,0.000352810595908471,0.00050016948999477,0.000680082685342847,0.000684535859060561,0.000778888234116584
0.375295690971368,0.00129031380320666,0.00125261525137009,0.00126499426644573,0.00122718763214894,0.00129844310305873,0.00117601560926458,0.00114326555651689,0.0010050020342275,0.000954995393233617,0.000907001453171343,0.00100742149689118,0.00102705524665787
0.450354829165642,0.00108625325925923,0.00125680209557438,0.00126713278663677,0.00130637968063069,0.00123592706930181,0.00101714928565271,0.00081288573970417,0.000889760374960133,0.000960831489635293,0.00117009036420187,0.00119411135842683,0.000996739934517747
0.525413967359915,0.000650380062268348,0.000896903968500713,0.000835347538535127,0.00095569150495497,0.00074899444126818,0.000331001274249411,0.000320609659614798,0.000428957668238761,0.000523732944248873,0.000723579423886232,0.000845107261147446,0.000866075032344637
0.600473105554189,0.000128935086635713,0.000377352742401798,0.000282193068403024,0.000652059095583229,0.000584073387596551,0.000622375683630064,0.000513967854628346,0.000208860929202379,0.000301145411365227,0.000351653235039163,0.000347444291527048,0.000222969609606726
0.675532243748462,0.00025081657858433,0.00051776541681,0.000344144429944986,0.000335358837536819,0.000684832227186571,0.00114337973356441,0.00122377950315313,0.000770372685026182,0.00055298615153205,0.000312944152476468,0.000433633054071967,0.000736669659454686
0.750591381942736,0.000286227109457577,0.000984543822616303,0.000444191181553406,0.000159437553524805,0.00100885977830277,0.00135776632036916,0.000901225366957314,0.000758993299550373,0.000651126524117396,0.000202424205352278,0.00063892675499317,0.00125358528405793
0.82565052013701,0.00189985599337025,0.00170387770865903,0.000419350449164566,0.000196406247766644,0.00324884247487747,0.00130308210466082,0.000199007199163598,0.000571485562847486,0.000935589929905396,0.00057544121043843,0.000722113504987607,0.00295362476861879
0.900709658331283,0.000713553025528701,0.00123534131893381,0.00260633494453502,0.00523660257517802,0.00194046677286522,0.00189766339274171,0.00316532507313923,0.00314267239020355,0.00335565404374155,0.00104027809659889,0.000339097654959075,0.00140758202803037
0.975768796525557,0.00012172645437061,0.000346115333321672,0.000760190337843533,0.00130144321879856,0.000536692709788611,0.000461235805617591,0.00132672109971632,0.00103443599599205,0.00160209892432341,0.000664344619670184,0.000111632835624803,0.000468543950970193
1.05082793471983,0.000188486535050358,0.000355172291133197,0.000318428351009728,0.000585221917513242,0.000263247069766348,0.000251226577801212,0.000157811161785688,0.000704926449731887,0.000485065499527872,0.000293612827091484,0.000160368142308314,3.1268133906384e-05
