f,amplitude_ 1,amplitude_ 2,amplitude_ 3,amplitude_ 4,amplitude_ 5,amplitude_ 6,amplitude_ 7,amplitude_ 8,amplitude_ 9,amplitude_10,amplitude_11,amplitude_12
0,0.00234006024672554,0.00425231845730887,0.00450687035523638,0.00484785696875442,0.00490264825134428,0.00483887608124881,0.00473440145412692,0.00464680430350301,0.00465162487785141,0.00440652119894881,0.00421526821740917,0.00239972792100459
0.0899422930247953,0.00425067078159874,0.00759854175291551,0.00804701241570723,0.00857792717963732,0.00863461866867329,0.00837736466115054,0.00817946245831675,0.00815748604344513,0.00822138751571083,0.00789427787789213,0.00755631907915495,0.00436135431885347
0.179884586049591,0.00324336669723372,0.00530004222306601,0.00558737192069155,0.00574543850421792,0.00566111719591653,0.00504981803935123,0.00489092284915763,0.00529454499286612,0.0054971126638332,0.00555621964965898,0.00533471487348878,0.0033145431591028
0.269826879074386,0.00241809077125392,0.00283558206417153,0.00288474080303848,0.00264690641853316,0.0024032136822789,0.00116324294445394,0.0010565952610472,0.00224741893667838,0.00259060050266569,0.00296795448760079,0.00291543926745309,0.00240289910436004
0.359769172099181,0.00229817140393613,0.0021940122073116,0.00203095538540993,0.00186851844116458,0.00189402483350942,0.00187794102199665,0.0018121431185638,0.00186848551588873,0.00191166555532478,0.00198219566717795,0.0021240001834932,0.00223112146778893
0.449711465123976,0.00225759628006355,0.00263561157200034,0.00249249498322112,0.00242938761869378,0.00259006812019566,0.00282564732093575,0.00268771507410437,0.0023793025151253,0.00230326983726876,0.00231609127295022,0.00248659625767556,0.00222866634238095
0.539653758148772,0.00175687025516216,0.00221070013019187,0.00210485998362453,0.00190994559500942,0.00195011244394685,0.00184396377892549,0.00170945410106367,0.00161376234864487,0.00166069402771706,0.00197090450779992,0.0021159619288104,0.00178582175628991
0.629596051173567,0.00093225413977263,0.0010063310534247,0.000973595438516336,0.000898636146386499,0.000833224419780226,0.000299426071954959,0.00013627361367157,0.000578794864790531,0.00076086438207335,0.000989638939194575,0.00103482998356494,0.000974167702584296
0.719538344198362,0.00041231667721249,0.000233134654089935,0.000203272491255184,0.000864234795246195,0.00120308007868173,0.00170453817862419,0.001559571500594,0.00121824294886659,0.00106550452837879,0.000331667834362994,0.000173540546432445,0.000383065975322752
0.809480637223157,0.000537711015653264,0.000796244538014324,0.000681535880513756,0.000784004490599181,0.00114692131642272,0.00180975601456938,0.00170619907948652,0.00118254248918884,0.000923733405528601,0.000543281182809625,0.000576287637345001,0.000596092014780921
0.899422930247953,0.000443526070881294,0.00053381316946841,0.000489468645440078,8.79218761180787e-05,0.000151586960011559,0.000629635163079974,0.00069558389544842,0.000334765563962885,5.54626616012114e-05,0.000326693127718476,0.000338973378268141,0.000551347915932374
0.989365223272748,0.000333291980415547,7.91862316040649e-05,0.000273538982695201,0.000703574225279024,0.000703471643302943,0.000553003355057387,0.000440467331631863,0.000753866306806513,0.000829824985859365,0.000317470320747889,0.000258517176083612,0.000287174023210603
1.07930751629754,0.000234555715027425,0.000191196302176114,0.000274994446596787,0.000677192433843175,0.000612699648842305,0.000687266417704683,0.000663323854454575,0.000793034331820827,0.000813200405911598,0.000353879397682738,0.000294274364396532,0.000115695090836852
1.16924980932234,7.25231227963886e-05,0.000105455352714621,4.31481644916187e-05,0.000195432185644471,9.67458393283877e-05,0.000236857972097417,0.000197170398392278,0.000245330087256509,0.000235724737239002,0.000113647502649144,9.65940440937826e-05,2.59151858778402e-05
1.25919210234713,0.000118947475764514,0.00010153574420936,0.000197153957516515,0.000231650853974176,0.000249472720471814,0.000159422734731594,0.000256241825675894,0.000221982619929712,0.000233627547206102,0.000109746465306074,8.51168709368422e-05,2.40518870315846e-05
1.34913439537193,0.000148537190905351,9.760299137094e-05,0.000219426937463576,0.00024119448128785,0.000259913043865261,0.000224426812376905,0.000306723940607037,0.000294940185533623,0.000301933743188853,0.000139052959469153,0.000117809063419002,2.92052027175737e-05
1.43907668839672,0.00010622567318711,4.50152911982256e-05,0.000103679036749822,6.29268848190084e-05,8.85429106837508e-05,9.13524784674984e-05,0.000120159378909812,0.000140240664448376,0.000131431541553918,6.04729401096243e-05,5.64824946734354e-05,4.17977682380853e-05
1.52901898142152,4.95491849796269e-05,5.99152562309719e-05,4.0461316813528e-05,9.22081680913682e-05,6.35046983860601e-05,4.43327243178342e-05,7.93650425150275e-05,5.35364706964553e-05,4.52103316218093e-05,5.75518644148878e-05,3.58683033241314e-05,5.61420832421018e-05
1.61896127444631,2.24387826791705e-05,5.91163743338406e-05,7.93184558920836e-05,0.000114711086319728,9.99264519730762e-05,7.28088832276443e-05,0.000117811054703141,7.33214755953474e-05,9.68207379637467e-05,6.47866171115829e-05,4.73409784403803e-05,4.58897068458364e-05
1.70890356747111,2.79148089126037e-05,2.77021620565045e-05,5.63082507279779e-05,4.65769151449078e-05,4.74435901336829e-05,1.86346227144198e-05,5.11904524923895e-05,2.10477829614254e-05,5.10815385780959e-05,2.56844261503025e-05,1.96105389249674e-05,2.20628040190777e-05
1.79884586049591,3.25966950192717e-05,3.61018829989599e-05,2.02817412976877e-05,3.76962777613919e-05,1.50211678668088e-05,4.19518771160817e-05,3.9987128899813e-05,5.32374530452357e-05,3.34265138417528e-05,2.34599258991313e-05,1.67386173044984e-05,1.60712197738834e-05
1.8887881535207,2.84684194043786e-05,4.43404417513519e-05,2.66456241337277e-05,5.46782555646091e-05,3.3918736532636e-05,5.2990343350979e-05,6.32994026509815e-05,6.29535888869923e-05,5.09834119817006e-05,3.76907358636486e-05,3.06298922070562e-05,1.75243588818142e-05
1.9787304465455,1.79969085129429e-05,2.81499276213585e-05,2.5478779859974e-05,2.63645694237342e-05,1.13020233323471e-05,2.16454891888156e-05,3.43261547907693e-05,2.93966177607489e-05,2.83992407222839e-05,2.78367505044292e-05,2.09220494443835e-05,8.83150749903041e-06
2.06867273957029,9.66939233602922e-06,5.86697677349569e-06,1.75329752930941e-05,1.78762350616963e-05,1.82792357602745e-05,2.16680610467432e-05,5.71633918890437e-06,1.99845513766107e-05,4.7096915932538e-06,1.50726629348423e-05,5.23901242833818e-06,1.73801117678537e-06
2.15861503259509,7.42416326916283e-06,6.89161512861668e-06,1.47653989450109e-05,2.80842365149707e-05,2.65126586100866e-05,3.20704526273729e-05,2.08141839460609e-05,2.75219382544653e-05,1.7252872535499e-05,8.35509047363083e-06,9.26868474204823e-06,7.25022009247184e-06
2.24855732561988,5.06071073199758e-06,5.91361953295968e-06,1.0876245243171e-05,1.44918809101189e-05,1.28361703003393e-05,1.72420565616954e-05,1.08434459534739e-05,1.08312221609728e-05,8.48274782372517e-06,4.23286969589571e-06,9.19805910646558e-06,6.87106296329097e-06
2.33849961864468,1.66517409693471e-06,3.78439075660376e-06,5.37947213246514e-06,4.21431420335915e-06,7.55893498546586e-06,3.70466369758588e-06,1.39028253949846e-05,1.20186316256446e-05,5.12451121243525e-06,9.53886147318134e-06,5.00330223809784e-06,4.24146066815724e-06
2.42844191166947,1.19262053052951e-06,5.33570339813702e-06,3.35652001738892e-07,1.04448603945853e-05,1.29247709361623e-05,1.05435842971438e-05,1.6742141417385e-05,1.75950981194572e-05,8.40034815921112e-06,7.78972526455626e-06,2.03182308004728e-06,1.64673200229011e-06
2.51838420469427,2.02100416240394e-06,3.26660515496393e-06,3.80361009493767e-06,3.63585160618051e-06,6.31406317212281e-06,4.02565718635436e-06,6.09551302277266e-06,7.97007394828606e-06,1.47335877815512e-06,2.33526545513642e-06,9.0712022704811e-07,4.61410226442704e-07
2.60832649771906,1.38882030297233e-06,1.12685913640749e-06,4.67349225564974e-06,5.65687449221479e-06,3.80142085394133e-06,4.69961916899917e-06,5.79568575964317e-06,4.80920838192303e-06,5.83333052261398e-06,6.32169159432318e-06,1.89264940598587e-06,1.53496978918061e-06
2.69826879074386,2.46023791026217e-06,1.08208911362593e-06,2.56428955704684e-06,6.77080081341913e-06,5.77030901860051e-06,5.93257014413221e-06,7.48468647740918e-06,7.6194203485539e-06,5.36506540994499e-06,5.26869647731511e-06,3.59564653135472e-06,2.84471564430993e-06
