timestep:         0.0063532800000000
yAxisLabel:velocity [m/s]       
title:bogies velocity   
vv1,    vv2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0000001508272588,  0.0000000000000000,
 -0.0000008199510365,  0.0000000000000000,
 -0.0000023253670309,  0.0000000000000000,
 -0.0000048794044427,  0.0000000000000000,
 -0.0000086491022744,  0.0000000000000000,
 -0.0000138373349473,  0.0000000000000000,
 -0.0000207418037944,  0.0000000000000000,
 -0.0000297167991648,  0.0000000000000000,
 -0.0000412621873603,  0.0000000000000000,
 -0.0000560330577846,  0.0000000000000000,
 -0.0000747403620472,  0.0000000000000000,
 -0.0000980231334877,  0.0000000000000000,
 -0.0001264274891954,  0.0000000000000000,
 -0.0001604676425057,  0.0000000000000000,
 -0.0002006311767622,  0.0000000000000000,
 -0.0002474015885900,  0.0000000000000000,
 -0.0003012825916253,  0.0000000000000000,
 -0.0003627463540741,  0.0000000000000000,
 -0.0004321030612691,  0.0000000000000000,
 -0.0005094428076358,  0.0000000000000000,
 -0.0005947264309698,  0.0000000000000000,
 -0.0006878980192661,  0.0000000000000000,
 -0.0007889193655924,  0.0000000000000000,
 -0.0008977180278064,  0.0000000000000000,
 -0.0010141606963588,  0.0000000000000000,
 -0.0011380330104332,  0.0000000000000000,
 -0.0012689783636606,  0.0000000000000000,
 -0.0014065005079957,  0.0000000000000000,
 -0.0015500725232262,  0.0000000000000000,
 -0.0016992983190985,  0.0000000000000000,
 -0.0018539372744791,  0.0000000000000000,
 -0.0020137461230515,  0.0000000000000000,
 -0.0021783381641494,  0.0000000000000000,
 -0.0023472027830688,  0.0000000000000000,
 -0.0025198595673301,  0.0000000000000000,
 -0.0026959384277860,  0.0000000000000000,
 -0.0028751152312933,  0.0000000000000000,
 -0.0030570792190209,  0.0000000000000000,
 -0.0032415825880744,  0.0000000000000000,
 -0.0034284482655689,  0.0000000000000000,
 -0.0036174837159263,  0.0000000000000000,
 -0.0038084482692170,  0.0000000000000000,
 -0.0040011997698445,  0.0000000000000000,
 -0.0041958532180629,  0.0000000000000000,
 -0.0043926751819685,  0.0000000000000000,
 -0.0045918631732026,  0.0000000000000000,
 -0.0047935440350214,  0.0000000000000000,
 -0.0049979717848711,  0.0000000000000000,
 -0.0052056682732918,  0.0000000000000000,
 -0.0054173138403899,  0.0000000000000000,
 -0.0056335281687945,  0.0000000000000000,
 -0.0058548021601946,  0.0000000000000000,
 -0.0060815534310692,  0.0000000000000000,
 -0.0063140823606159,  0.0000000000000000,
 -0.0065525181004957,  0.0000000000000000,
 -0.0067969525445169,  0.0000000000000000,
 -0.0070475288205944,  0.0000000000000000,
 -0.0073042402671744,  0.0000000000000000,
 -0.0075666589635149,  0.0000000000000000,
 -0.0078340423582051,  0.0000000000000000,
 -0.0081056964600798,  0.0000000000000000,
 -0.0083810118923220,  0.0000000000000000,
 -0.0086593558665556,  0.0000000000000000,
 -0.0089401926657101,  0.0000000000000000,
 -0.0092231138664585,  0.0000000000000000,
 -0.0095076159778526,  0.0000000000000000,
 -0.0097929677247107,  0.0000000000000000,
 -0.0100784622208947,  0.0000000000000000,
 -0.0103637600056482,  0.0000000000000000,
 -0.0106488985171528,  0.0000000000000000,
 -0.0109340256483521,  0.0000000000000000,
 -0.0112191383302835,  0.0000000000000000,
 -0.0115039223425195,  0.0000000000000000,
 -0.0117876694331519,  0.0000000000000000,
 -0.0120693312720695,  0.0000000000000000,
 -0.0123477015807851,  0.0000000000000000,
 -0.0126215589403544,  0.0000000000000000,
 -0.0128896099759162,  0.0000000000000000,
 -0.0131503292305593,  0.0000000000000000,
 -0.0134019065471439,  0.0000000000000000,
 -0.0136423562620402,  0.0000000000000000,
 -0.0138697508122109,  0.0000000000000000,
 -0.0140824622804129,  0.0000000000000000,
 -0.0142792477693041,  0.0000000000000000,
 -0.0144591577247401,  0.0000000000000000,
 -0.0146213270625697,  0.0000000000000000,
 -0.0147647460822819,  0.0000000000000000,
 -0.0148882269963677,  0.0000000000000000,
 -0.0149906049100093,  0.0000000000000000,
 -0.0150709386075461,  0.0000000000000000,
 -0.0151286589461954,  0.0000000000000000,
 -0.0151636229748726, -0.0000073453098658,
 -0.0151759308637028, -0.0000303624008532,
 -0.0151656931618153, -0.0000712835044836,
 -0.0151329031289348, -0.0001316498829263,
 -0.0150775163607575, -0.0002123204914164,
 -0.0149999045537344, -0.0003136130947932,
 -0.0149013619248089, -0.0004354922188745,
 -0.0147840439667785, -0.0005776505912465,
 -0.0146503452268232, -0.0007394548515876,
 -0.0145025120107633, -0.0009200824138750,
 -0.0143427474549464, -0.0011186896505409,
 -0.0141732095988844, -0.0013344074353071,
 -0.0139958451360489, -0.0015662591081042,
 -0.0138123418475027, -0.0018131443879931,
 -0.0136241356976153, -0.0020738601888895,
 -0.0134325373292130, -0.0023471462980984,
 -0.0132388780306617, -0.0026318638558363,
 -0.0130444641537742, -0.0029270755547503,
 -0.0128505726929543, -0.0032319942397324,
 -0.0126584436478733, -0.0035458351740928,
 -0.0124690485965812, -0.0038677078761886,
 -0.0122829521920407, -0.0041966343202707,
 -0.0121004364660693, -0.0045316733787934,
 -0.0119217187514026, -0.0048720237853381,
 -0.0117470846845824, -0.0052171141008047,
 -0.0115768020508151, -0.0055666003359000,
 -0.0114109560179216, -0.0059201287561452,
 -0.0112493454864297, -0.0062770605410381,
 -0.0110914697685623, -0.0066364875400868,
 -0.0109366765942733, -0.0069974122328043,
 -0.0107844563283767, -0.0073590576100800,
 -0.0106346291530191, -0.0077209902640247,
 -0.0104872258054909, -0.0080828579106812,
 -0.0103422959061010, -0.0084440816981486,
 -0.0101998002804684, -0.0088038456705955,
 -0.0100595533044189, -0.0091612949218592,
 -0.0099213210937155, -0.0095156943195635,
 -0.0097850457467552, -0.0098664781955282,
 -0.0096509750493251, -0.0102134104845374,
 -0.0095195274539230, -0.0105566281520296,
 -0.0093910092107747, -0.0108963966838209,
 -0.0092654559045219, -0.0112328784820266,
 -0.0091426641720424, -0.0115661736499902,
 -0.0090223504702722, -0.0118965323997175,
 -0.0089043548953769, -0.0122245040862674,
 -0.0087887466721876, -0.0125507469990685,
 -0.0086757433638013, -0.0128757751056109,
 -0.0085655902692731, -0.0131999196742308,
 -0.0084585338789992, -0.0135234550255526,
 -0.0083548186943223, -0.0138467060010783,
 -0.0082547343837965, -0.0141700102466950,
 -0.0081587548490629, -0.0144935728876200,
 -0.0080676567018099, -0.0148174128458648,
 -0.0079823982695490, -0.0151414083654512,
 -0.0079038091954664, -0.0154653236929577,
 -0.0078325512767587, -0.0157888310774763,
 -0.0077692945487926, -0.0161117265333933,
 -0.0077147260548441, -0.0164340811502420,
 -0.0076695375234810, -0.0167560091230159,
 -0.0076345522481778, -0.0170772659195607,
 -0.0076108129661426, -0.0173973096269282,
 -0.0075994812277174, -0.0177156955227886,
 -0.0076017279997005, -0.0180321312368951,
 -0.0076187890792314, -0.0183463653382317,
 -0.0076518994845602, -0.0186583298426815,
 -0.0077020049744201, -0.0189681503636322,
