Var1,P1
0,1.50883316791394e-10
0.0750591381942736,0.00131382108795604
0.150118276388547,0.00208419753065944
0.225177414582821,0.00225436433092154
0.300236552777094,0.00236996084464032
0.375295690971368,0.00268711228081619
0.450354829165642,0.00265347407434009
0.525413967359915,0.00190367537482583
0.600473105554189,0.000677060800092995
0.675532243748462,0.000489634035474546
0.750591381942736,0.00103330393076795
0.82565052013701,0.000955048826897148
0.900709658331283,0.000700549016480817
0.975768796525557,0.0011938523331568
1.05082793471983,0.00196175746561647
1.1258870729141,0.00220858948596591
1.20094621110838,0.00180371991897202
1.27600534930265,0.00106422127474608
1.35106448749692,0.000542834319515238
1.4261236256912,0.000681618036901934
1.50118276388547,0.000873182981124865
1.57624190207975,0.000902728702880632
1.65130104027402,0.000803274215536737
1.72636017846829,0.000620755803766712
1.80141931666257,0.000411114496494186
1.87647845485684,0.000236013715595828
1.95153759305111,0.000134683465243914
2.02659673124539,9.35913188039886e-05
2.10165586943966,6.89909303878009e-05
2.17671500763393,4.66006513081211e-05
2.25177414582821,2.87147767892471e-05
2.32683328402248,1.4490797667514e-05
2.40189242221676,5.1014556448607e-06
2.47695156041103,9.68021719270034e-06
2.5520106986053,1.05950432056954e-05
2.62706983679958,1.27548761779379e-05
2.70212897499385,2.96775935691031e-05
2.77718811318812,4.76647408173115e-05
2.8522472513824,5.15796614379274e-05
2.92730638957667,3.3988880486689e-05
3.00236552777094,3.19780881457586e-05
3.07742466596522,7.2806229177889e-05
3.15248380415949,9.73895922377701e-05
3.22754294235377,8.46011277808243e-05
3.30260208054804,3.83674138612484e-05
3.37766121874231,2.00117132194535e-05
3.45272035693659,5.95546590339265e-05
3.52777949513086,6.72701878088055e-05
3.60283863332513,4.69667398569418e-05
3.67789777151941,1.67100562004916e-05
3.75295690971368,5.52142230613404e-06
3.82801604790795,1.11403422784937e-05
3.90307518610223,5.09805153483359e-06
3.9781343242965,3.04546956749338e-06
4.05319346249077,6.39285921924314e-06
4.12825260068505,5.28166261434536e-06
4.20331173887932,4.69165747823018e-06
