f,amplitude_1,amplitude_2
0,2.75482488961407e-08,2.75482369311999e-08
0.105354091561842,0.00261851792608398,0.00269046341349742
0.210708183123684,0.00223024215272087,0.00227166833415486
0.316062274685526,0.00114248451855206,0.00125038431901356
0.421416366247368,0.00385288831109539,0.00414889668365942
0.526770457809209,0.00358372007762449,0.00403211953349407
0.632124549371051,0.0012425422146598,0.00181315587393232
0.737478640932893,0.00123581769965914,0.00232282892852915
0.842832732494735,0.00174146716320512,0.00226415008023237
0.948186824056577,0.000834640109468926,0.000653406415876687
1.05354091561842,0.00121492023379143,0.000942206079792483
1.15889500718026,0.00219312505289322,0.00102245879086855
1.2642490987421,0.00177290968382526,0.000822697436306252
1.36960319030394,0.000781618208915769,0.000406502337753186
1.47495728186579,0.000717610245177657,0.000588814518707579
1.58031137342763,0.000430969952187774,0.00130889305433516
1.68566546498947,0.000415082559711343,0.00151663658738347
1.79101955655131,0.000465803034300577,0.000989787261162386
1.89637364811315,1.99549327822814e-05,0.000376027036334316
2.001727739675,0.000363656910843704,0.000536461959888127
2.10708183123684,0.000288530377220098,0.000387854859676836
2.21243592279868,7.05269660012925e-05,6.61134760997105e-05
2.31779001436052,0.000160583584170738,0.000152244401791914
2.42314410592236,0.000119256112293496,7.44615650933905e-05
2.5284981974842,0.000124030970174623,7.92312256493338e-05
2.63385228904605,0.000298700576507747,0.000168618507635568
2.73920638060789,0.000591488305455991,0.00041265568126006
2.84456047216973,0.000580850476370752,0.000440579294247301
2.94991456373157,0.000237572794304704,0.000197457998370496
3.05526865529341,0.000544391728699539,0.000403089632640871
3.16062274685526,0.000726184298558979,0.000537350608723902
3.2659768384171,0.000457413840884161,0.000320443144358168
3.37133092997894,0.000249126081929977,0.000375044411944175
3.47668502154078,0.000637035092662927,0.000860526577205393
3.58203911310262,0.000742717170518925,0.000881620146554983
3.68739320466447,0.000292096178239078,0.00031853599883223
3.79274729622631,0.000203795294807884,0.000218831959206982
3.89810138778815,0.000229818281389486,0.000247881924502089
4.00345547934999,6.28482177037052e-05,6.53350546429243e-05
4.10880957091183,0.000148683346114916,0.000147271054674325
4.21416366247368,1.43893998831177e-05,2.90092005987857e-05
4.31951775403552,9.37367227088635e-05,8.12037228843747e-05
4.42487184559736,9.18385962987488e-05,7.5646347744952e-05
4.5302259371592,0.000256806095344388,0.000227094297678461
4.63558002872104,0.000263827422026197,0.000234521215862917
4.74093412028288,9.13730675106373e-05,8.23357049965118e-05
4.84628821184473,6.27770391642409e-05,5.95065400829843e-05
4.95164230340657,4.6268919066643e-05,4.53329181828492e-05
5.05699639496841,2.56067400819985e-05,3.87236258178404e-05
5.16235048653025,2.12150078021455e-05,1.81671469918485e-05
5.26770457809209,3.0293041382087e-05,3.98818983051663e-05
5.37305866965394,7.64465807020259e-05,9.84819884292506e-05
5.47841276121578,0.000135450081613704,0.000154344699208055
5.58376685277762,0.000131725204001636,0.00014219533038466
5.68912094433946,7.35864251417214e-05,7.76628439027089e-05
5.7944750359013,4.10668887055795e-05,4.0651020151418e-05
5.89982912746315,4.25832997149626e-05,4.24102744008009e-05
6.00518321902499,2.41975441650415e-05,2.42393373725566e-05
6.11053731058683,2.61497523958261e-05,2.30369879839077e-05
6.21589140214867,4.133338450255e-05,3.79969139385476e-05
6.32124549371051,4.28476337172778e-05,3.94951447763797e-05
6.42659958527235,2.12914901219192e-05,2.01877284256636e-05
6.5319536768342,1.19564372100898e-05,1.38052584098876e-05
6.63730776839604,7.60786527547434e-06,8.16788664410688e-06
6.74266185995788,2.12630515780525e-05,1.94205406616659e-05
6.84801595151972,4.18334535951675e-05,3.88254220482678e-05
6.95337004308156,3.47040267501161e-05,3.33661652431999e-05
7.05872413464341,1.51268429314801e-05,1.62729950448371e-05
7.16407822620525,1.34935259225939e-05,1.30930276502488e-05
7.26943231776709,1.45779146415083e-05,1.57141992297242e-05
7.37478640932893,6.10383990923139e-06,7.50953989389564e-06
7.48014050089077,9.50786557761345e-06,9.39016412077502e-06
7.58549459245261,9.65849044483494e-06,1.10825219290466e-05
7.69084868401446,5.78473833389592e-06,6.4438676500928e-06
7.7962027755763,1.34339097694788e-05,1.47770292232293e-05
7.90155686713814,1.80936204074926e-05,2.07441796295516e-05
8.00691095869998,1.64466261686773e-05,1.82550348632473e-05
8.11226505026183,1.32047551778477e-05,1.30059799256041e-05
8.21761914182367,1.10106416830791e-05,1.0869437271329e-05
8.32297323338551,5.68959304374186e-06,6.09962255061191e-06
8.42832732494735,7.56889932770268e-06,7.72687541461007e-06
8.53368141650919,7.76130002209073e-06,8.14886822783976e-06
8.63903550807103,6.86359360019482e-06,7.24378424022371e-06
8.74438959963287,8.16318865317395e-06,8.34039144209915e-06
8.84974369119472,7.75090929463344e-06,7.97824590226266e-06
8.95509778275656,1.47406002112831e-05,1.45474606702059e-05
9.0604518743184,2.37670320055488e-05,2.3662287450107e-05
9.16580596588024,1.86898070777393e-05,1.85161702070138e-05
9.27116005744208,3.00488649003313e-06,2.92694923013402e-06
9.37651414900393,7.22953028984265e-06,7.37657851198235e-06
9.48186824056577,6.85243721638297e-06,7.10968510510926e-06
9.58722233212761,6.02168915911928e-06,6.22039522199031e-06
9.69257642368945,4.34266990047025e-06,4.46053919503104e-06
9.7979305152513,4.95820534984219e-06,5.16104373281968e-06
9.90328460681314,3.83511683504467e-06,3.92067647065293e-06
10.008638698375,3.88186539562714e-06,4.08830941244587e-06
10.1139927899368,2.78507077015041e-06,2.87303239999218e-06
10.2193468814987,3.183708414452e-06,3.32323985720968e-06
10.3247009730605,3.27763260483522e-06,3.83578225839418e-06
10.4300550646223,1.03472401637479e-05,1.05544628033383e-05
10.5354091561842,1.68670256215052e-05,1.70179626414039e-05
10.640763247746,1.37315948298983e-05,1.39007938709713e-05
10.7461173393079,6.40038441598424e-06,6.53500610986823e-06
10.8514714308697,6.33004325089961e-06,6.2496657007793e-06
10.9568255224316,1.32695496482598e-05,1.32546440742981e-05
11.0621796139934,1.75622372172479e-05,1.74278562207341e-05
11.1675337055552,1.12938435404409e-05,1.11442325365703e-05
11.2728877971171,1.7978149540871e-06,1.95674984410578e-06
11.3782418886789,5.02827908103034e-06,4.9177558897872e-06
11.4835959802408,2.39319082873785e-06,2.46970593623569e-06
11.5889500718026,4.0258794473953e-06,4.06996947432997e-06
11.6943041633644,3.11408296881345e-06,3.30175455965286e-06
11.7996582549263,2.99802702545232e-06,3.05065663561334e-06
11.9050123464881,3.2171010162454e-06,3.25815558919522e-06
12.01036643805,2.68063367201723e-06,2.93041305374547e-06
12.1157205296118,1.99815747179606e-06,1.95691612151281e-06
12.2210746211737,3.17497348047383e-06,3.27491306167207e-06
12.3264287127355,2.12469543088865e-06,2.0461934112953e-06
12.4317828042973,7.20514083854927e-06,7.34201976396093e-06
12.5371368958592,1.07896107482098e-05,1.10765106030192e-05
12.642490987421,9.51892550564364e-06,9.6665035267758e-06
12.7478450789829,9.60578850136248e-06,9.49659510752379e-06
12.8531991705447,8.39293726669852e-06,8.23800680941057e-06
12.9585532621066,4.78091050055379e-06,4.75821438927146e-06
13.0639073536684,4.73064867812123e-06,4.68771285199991e-06
13.1692614452302,3.5316444503252e-06,3.51699721824558e-06
13.2746155367921,2.49787267666613e-06,2.50454657831282e-06
13.3799696283539,2.61486604562557e-06,2.59738968440255e-06
13.4853237199158,2.19994813449697e-06,2.25947287772399e-06
13.5906778114776,2.08977053949842e-06,2.10052752449099e-06
13.6960319030394,2.26329409419333e-06,2.3018459312824e-06
13.8013859946013,2.20263084328109e-06,2.26457825668446e-06
13.9067400861631,2.10441305285809e-06,2.12996933957428e-06
14.012094177725,3.18896941481183e-06,3.28707258713928e-06
14.1174482692868,3.86185156991257e-06,3.98453618449767e-06
14.2228023608487,4.46406718507391e-06,4.59631426317102e-06
14.3281564524105,3.98273035329703e-06,4.03697447243546e-06
14.4335105439723,3.63020629268032e-06,3.52013598251068e-06
14.5388646355342,4.16153296667123e-06,4.01476475286936e-06
14.644218727096,3.78670684016418e-06,3.68422367676664e-06
14.7495728186579,3.07397142391081e-06,3.05229778498372e-06
14.8549269102197,1.28304095856803e-06,1.35058986963457e-06
14.9602810017815,1.05151161556034e-06,9.49653049985634e-07
15.0656350933434,1.98482844638097e-06,1.92236088289847e-06
15.1709891849052,1.7448949804856e-06,1.73530907616985e-06
15.2763432764671,1.74317569569767e-06,1.75826631885395e-06
15.3816973680289,1.66925092419711e-06,1.7217547360132e-06
15.4870514595908,1.30390942091433e-06,1.38252565181373e-06
15.5924055511526,1.91311146450369e-06,2.01210590680041e-06
15.6977596427144,2.83707545446208e-06,2.93976940080715e-06
15.8031137342763,3.1785460319646e-06,3.28255423704926e-06
15.9084678258381,2.39938113376606e-06,2.48410606440739e-06
16.0138219174,1.6194914732271e-06,1.70079920483501e-06
16.1191760089618,2.30837684895856e-06,2.37682354885401e-06
16.2245301005237,2.38620664671585e-06,2.37943025249965e-06
16.3298841920855,2.66065079364578e-06,2.56395770844451e-06
16.4352382836473,2.4001990699863e-06,2.29313109786211e-06
16.5405923752092,2.25744927580639e-06,2.15714477101263e-06
16.645946466771,2.39435348940288e-06,2.29906197699226e-06
16.7513005583329,1.8178148913594e-06,1.76732439561129e-06
16.8566546498947,1.64959605973671e-06,1.67326599049897e-06
16.9620087414565,1.4482214909996e-06,1.52784548471405e-06
17.0673628330184,1.6528640916323e-06,1.79248847329771e-06
17.1727169245802,1.90845473102787e-06,2.09005256830713e-06
17.2780710161421,1.11426981731139e-06,1.25751317810254e-06
17.3834251077039,5.70976803030914e-07,5.73638681580052e-07
17.4887791992658,1.35489766316198e-06,1.40227555020157e-06
17.5941332908276,1.11551027909588e-06,1.1672035388536e-06
