timestep:         0.0049639963996400
yAxisLabel:acceleration [m/s2]  
title:bogies acceleration       
av1,    av2,    
  0.0000000000000000,  0.0000000000000000,
  0.0000000000000000,  0.0000000000000000,
 -0.0000673628930746,  0.0000000000000000,
 -0.0003252443094460,  0.0000000000000000,
 -0.0007648382615334,  0.0000000000000000,
 -0.0013384397749082,  0.0000000000000000,
 -0.0020762039875393,  0.0000000000000000,
 -0.0029884611784972,  0.0000000000000000,
 -0.0039837847671877,  0.0000000000000000,
 -0.0049011576643016,  0.0000000000000000,
 -0.0057311165246150,  0.0000000000000000,
 -0.0066084606127647,  0.0000000000000000,
 -0.0076456958670576,  0.0000000000000000,
 -0.0088358471995368,  0.0000000000000000,
 -0.0100206024691545,  0.0000000000000000,
 -0.0110767892030526,  0.0000000000000000,
 -0.0120446903126203,  0.0000000000000000,
 -0.0130049228255337,  0.0000000000000000,
 -0.0139543129079544,  0.0000000000000000,
 -0.0148169277304280,  0.0000000000000000,
 -0.0155567126104752,  0.0000000000000000,
 -0.0162627320196857,  0.0000000000000000,
 -0.0170740140658631,  0.0000000000000000,
 -0.0180140638698839,  0.0000000000000000,
 -0.0189514593374827,  0.0000000000000000,
 -0.0197074706187009,  0.0000000000000000,
 -0.0202096304326013,  0.0000000000000000,
 -0.0205516617237373,  0.0000000000000000,
 -0.0209103077604565,  0.0000000000000000,
 -0.0214104236184272,  0.0000000000000000,
 -0.0220291647145954,  0.0000000000000000,
 -0.0226609786722678,  0.0000000000000000,
 -0.0232225019351521,  0.0000000000000000,
 -0.0237106958783953,  0.0000000000000000,
 -0.0241870904913093,  0.0000000000000000,
 -0.0246461341464729,  0.0000000000000000,
 -0.0250552486783729,  0.0000000000000000,
 -0.0254629387587763,  0.0000000000000000,
 -0.0259321474301906,  0.0000000000000000,
 -0.0265327577570476,  0.0000000000000000,
 -0.0272944887273505,  0.0000000000000000,
 -0.0281235988864119,  0.0000000000000000,
 -0.0289319902586424,  0.0000000000000000,
 -0.0297044302050279,  0.0000000000000000,
 -0.0304671113120294,  0.0000000000000000,
 -0.0312870325539888,  0.0000000000000000,
 -0.0322334550613395,  0.0000000000000000,
 -0.0333491577376082,  0.0000000000000000,
 -0.0345822381625297,  0.0000000000000000,
 -0.0358535173570817,  0.0000000000000000,
 -0.0371743686710762,  0.0000000000000000,
 -0.0385241272357489,  0.0000000000000000,
 -0.0398621980021112,  0.0000000000000000,
 -0.0412915338002625,  0.0000000000000000,
 -0.0428800181672082,  0.0000000000000000,
 -0.0445102873042387,  0.0000000000000000,
 -0.0459893833976874,  0.0000000000000000,
 -0.0472183928989610,  0.0000000000000000,
 -0.0483649579395797,  0.0000000000000000,
 -0.0495818271236284,  0.0000000000000000,
 -0.0507671240672586,  0.0000000000000000,
 -0.0518527157398338,  0.0000000000000000,
 -0.0529595642449998,  0.0000000000000000,
 -0.0542282006601104,  0.0000000000000000,
 -0.0555578650782267,  0.0000000000000000,
 -0.0566366316764744,  0.0000000000000000,
 -0.0573147697197729,  0.0000000000000000,
 -0.0577693017967962,  0.0000000000000000,
 -0.0582548607265070,  0.0000000000000000,
 -0.0587948871725101,  0.0000000000000000,
 -0.0592431400428909,  0.0000000000000000,
 -0.0595639769918083,  0.0000000000000000,
 -0.0598736466869016,  0.0000000000000000,
 -0.0602226582548028,  0.0000000000000000,
 -0.0604199272348051,  0.0000000000000000,
 -0.0602317658960386,  0.0000000000000000,
 -0.0596890856888455,  0.0000000000000000,
 -0.0589916121328175,  0.0000000000000000,
 -0.0583311417898184,  0.0000000000000000,
 -0.0578932711974341,  0.0000000000000000,
 -0.0577808465791698,  0.0000000000000000,
 -0.0578604797240993,  0.0000000000000000,
 -0.0578485181120164,  0.0000000000000000,
 -0.0576487438321251,  0.0000000000000000,
 -0.0573700413760768,  0.0000000000000000,
 -0.0570861989198338,  0.0000000000000000,
 -0.0568697439598688,  0.0000000000000000,
 -0.0568698650115824,  0.0000000000000000,
 -0.0571894703929099,  0.0000000000000000,
 -0.0577871453103750,  0.0000000000000000,
 -0.0584834191970714,  0.0000000000000000,
 -0.0590344920678178,  0.0000000000000000,
 -0.0593051637535129,  0.0000000000000000,
 -0.0593489993290626,  0.0000000000000000,
 -0.0592623990793687,  0.0000000000000000,
 -0.0590797088570620,  0.0000000000000000,
 -0.0588610481208916,  0.0000000000000000,
 -0.0586855601158677,  0.0000000000000000,
 -0.0584922855628183,  0.0000000000000000,
 -0.0581498215347331,  0.0000000000000000,
 -0.0576280563455779,  0.0000000000000000,
 -0.0569191782060696,  0.0000000000000000,
 -0.0560180085831223,  0.0000000000000000,
 -0.0550539709840258,  0.0000000000000000,
 -0.0541589950121895,  0.0000000000000000,
 -0.0533159235954677,  0.0000000000000000,
 -0.0524357382663023,  0.0000000000000000,
 -0.0513697341531413,  0.0000000000000000,
 -0.0499603406545106,  0.0000000000000000,
 -0.0481578020222423,  0.0000000000000000,
 -0.0459711243178029,  0.0000000000000000,
 -0.0434879686087044, -0.0126740024912692,
 -0.0409401279176634, -0.0256932202636209,
 -0.0385209298124327, -0.0269857086307234,
 -0.0362470246850341, -0.0284129273938816,
 -0.0340244425518274, -0.0298906164810839,
 -0.0317642514542304, -0.0314135746085125,
 -0.0294503465448224, -0.0329510399922658,
 -0.0271190671653093, -0.0344333039543720,
 -0.0248596090378050, -0.0357915604040283,
 -0.0227514580793637, -0.0370636483800037,
 -0.0207479000459985, -0.0383836605895124,
 -0.0187884477327643, -0.0398701635911454,
 -0.0168719677330817, -0.0415166623444519,
 -0.0148834225973395, -0.0431386571706520,
 -0.0126661049802948, -0.0444998308082158,
 -0.0102711716142108, -0.0455083259871273,
 -0.0078372422784115, -0.0462971487263920,
 -0.0054254341271011, -0.0470829435485938,
 -0.0031950828734910, -0.0479615567605535,
 -0.0013618092753668, -0.0488468516876293,
  0.0001041899717805, -0.0496209153574560,
  0.0014526665955231, -0.0503093183090749,
  0.0029470376295355, -0.0509743159870792,
  0.0047261965088804, -0.0515683084601703,
  0.0066772763933498, -0.0520033545610745,
  0.0085240953050232, -0.0522876437297714,
  0.0101138763890678, -0.0525358555432252,
  0.0114986615561604, -0.0528548789161965,
  0.0127549628331864, -0.0532983026722783,
  0.0138811305504247, -0.0538607191779834,
  0.0148887766123489, -0.0544310454832715,
  0.0158246381846238, -0.0548373205081282,
  0.0167170734344880, -0.0550118141291825,
  0.0176037526656608, -0.0550431438093957,
  0.0184634837413621, -0.0550985653990094,
  0.0191527538593620, -0.0553562543256923,
  0.0195347187669955, -0.0558414943078942,
  0.0196035455938946, -0.0564040281658978,
  0.0195567557358816, -0.0569261150972000,
  0.0196546996151241, -0.0573241555671154,
  0.0199511322998612, -0.0575347035454598,
  0.0202622064230384, -0.0576536604542900,
  0.0203370713536438, -0.0578313327769079,
  0.0201586624107261, -0.0581207388823917,
  0.0198865745464427, -0.0585181130391508,
  0.0195452551998188, -0.0589666234403356,
  0.0191142026308139, -0.0593964836409278,
  0.0186434951048078, -0.0597998675885055,
  0.0182489577696130, -0.0602176113038225,
  0.0180447398584897, -0.0606519687001682,
